Starting
Starting
Stepper Pin:14
1073494628
1073494292
    F_CPU=240000000
    TICKS_PER_S=16000000
.E (2032) wifi:Association refused temporarily, comeback time 299 mSec
E (2339) wifi:Association refused temporarily, comeback time 299 mSec
.E (2647) wifi:Association refused temporarily, comeback time 299 mSec
E (2953) wifi:Association refused temporarily, comeback time 299 mSec
E (3262) wifi:Association refused temporarily, comeback time 299 mSec
.E (3568) wifi:Association refused temporarily, comeback time 299 mSec
E (3875) wifi:Association refused temporarily, comeback time 299 mSec
E (4183) wifi:Association refused temporarily, comeback time 299 mSec
.E (4490) wifi:Association refused temporarily, comeback time 299 mSec
E (4797) wifi:Association refused temporarily, comeback time 299 mSec
..Connected to Wifi, Connecting to server.
Connected!

HARD MINIMUM LIMIT: -3597
HARD MAXIMUM LIMIT: -1

TOTAL HARD RANGE: 
3596

0
0
setting CYCLE
duration different!
end
^,0.00,-3597,41,0.00,0,199884
^,0.00,-3597,41,0.00,0,199886
^,0.00,-3596,41,0.00,0,199888
^,0.00,-3596,41,0.00,0,199890
^,0.00,-3596,41,0.00,0,199892
^,0.00,-3596,41,0.00,0,199894
^,0.00,-3596,41,0.00,0,199896
^,0.01,-3596,41,0.00,0,199898
^,0.01,-3596,41,0.00,0,199900
^,0.01,-3596,41,0.00,0,199902
^,0.01,-3596,41,0.00,0,199904
^,0.01,-3596,41,0.00,0,199906
^,0.01,-3595,41,0.00,0,199918
^,0.01,-3595,41,0.00,0,199920
^,0.02,-3595,41,0.00,0,199922
^,0.02,-3595,41,0.00,0,199924
^,0.02,-3595,41,0.00,0,199926
^,0.02,-3595,41,0.00,0,199928
^,0.02,-3595,41,0.00,0,199930
^,0.02,-3595,41,0.00,0,199932
^,0.02,-3595,41,0.00,0,199934
^,0.02,-3594,41,0.00,0,199936
^,0.02,-3594,41,0.00,0,199938
^,0.02,-3594,41,0.00,0,199940
^,0.02,-3594,41,0.00,0,199942
^,0.02,-3594,41,0.00,0,199944
^,0.03,-3594,41,0.00,0,199946
^,0.03,-3594,41,0.00,0,199948
^,0.03,-3593,41,0.01,0,199960
^,0.03,-3593,41,0.01,0,199962
^,0.03,-3593,41,0.01,0,199964
^,0.03,-3593,41,0.01,0,199966
^,0.03,-3593,41,0.01,0,199968
^,0.04,-3593,41,0.01,0,199970
^,0.04,-3593,41,0.01,0,199972
^,0.04,-3593,41,0.01,0,199973
^,0.04,-3593,41,0.01,0,199975
^,0.04,-3593,41,0.01,0,199977
^,0.04,-3593,41,0.01,0,199979
^,0.04,-3593,41,0.01,0,199981
^,0.04,-3593,41,0.01,0,199983
^,0.04,-3592,41,0.01,0,199985
^,0.04,-3592,41,0.01,0,199987
^,0.04,-3592,47,0.01,0,199999
^,0.05,-3592,49,0.01,0,200001
^,0.05,-3592,50,0.01,0,200003
^,0.05,-3592,52,0.01,0,200005
^,0.05,-3592,54,0.01,0,200007
^,0.05,-3591,56,0.01,0,200009
^,0.05,-3591,57,0.01,0,200011
^,0.05,-3591,59,0.01,0,200013
^,0.05,-3591,61,0.01,0,200015
^,0.05,-3591,63,0.02,0,200017
^,0.06,-3591,65,0.02,0,200019
^,0.06,-3591,67,0.02,0,200021
^,0.06,-3591,68,0.02,0,200023
^,0.06,-3591,70,0.02,0,200025
^,0.06,-3591,72,0.02,0,200027
^,0.06,-3591,74,0.02,0,200029
^,0.06,-3590,87,0.02,0,200041
^,0.07,-3590,89,0.02,0,200043
^,0.07,-3590,92,0.02,0,200045
^,0.07,-3590,94,0.02,0,200047
^,0.07,-3590,96,0.02,0,200049
^,0.07,-3589,99,0.02,0,200051
^,0.07,-3589,101,0.02,0,200053
^,0.07,-3589,103,0.03,0,200055
^,0.07,-3589,106,0.03,0,200057
^,0.07,-3589,108,0.03,0,200059
^,0.07,-3589,111,0.03,0,200061
^,0.07,-3589,113,0.03,0,200063
^,0.08,-3589,116,0.03,0,200065
^,0.08,-3588,118,0.03,0,200067
^,0.08,-3588,121,0.03,0,200069
^,0.08,-3587,137,0.03,0,200081
^,0.08,-3587,139,0.03,0,200083
^,0.08,-3587,142,0.03,0,200085
^,0.08,-3587,145,0.04,0,200087
^,0.09,-3586,148,0.04,0,200089
^,0.09,-3586,151,0.04,0,200091
^,0.09,-3586,154,0.04,0,200093
^,0.09,-3586,156,0.04,0,200095
^,0.09,-3586,159,0.04,0,200097
^,0.09,-3585,162,0.04,0,200099
^,0.09,-3585,165,0.04,0,200101
^,0.09,-3585,168,0.04,0,200103
^,0.09,-3585,171,0.04,0,200105
^,0.09,-3584,175,0.04,0,200107
^,0.09,-3583,194,0.05,0,200119
^,0.10,-3582,197,0.05,0,200121
^,0.10,-3582,200,0.05,0,200123
^,0.10,-3582,204,0.05,0,200125
^,0.10,-3581,207,0.05,0,200127
^,0.10,-3581,210,0.05,0,200129
^,0.10,-3581,214,0.05,0,200131
^,0.10,-3580,217,0.05,0,200133
^,0.10,-3580,221,0.05,0,200135
^,0.11,-3580,224,0.05,0,200137
^,0.11,-3579,228,0.06,0,200139
^,0.11,-3579,231,0.06,0,200141
^,0.11,-3579,235,0.06,0,200143
^,0.11,-3578,238,0.06,0,200145
^,0.11,-3576,260,0.06,0,200157
^,0.11,-3575,264,0.06,0,200159
^,0.12,-3575,268,0.07,0,200161
^,0.12,-3574,272,0.07,0,200163
^,0.12,-3574,276,0.07,0,200165
^,0.12,-3573,279,0.07,0,200167
^,0.12,-3573,283,0.07,0,200169
^,0.12,-3572,287,0.07,0,200171
^,0.12,-3572,291,0.07,0,200173
^,0.12,-3572,295,0.07,0,200175
^,0.12,-3571,299,0.07,0,200177
^,0.12,-3571,303,0.07,0,200179
^,0.12,-3570,307,0.08,0,200181
^,0.12,-3570,311,0.08,0,200183
^,0.13,-3566,336,0.08,0,200195
^,0.13,-3566,341,0.08,0,200197
^,0.13,-3565,345,0.08,0,200199
^,0.13,-3564,349,0.09,0,200201
^,0.13,-3564,354,0.09,0,200203
^,0.13,-3563,358,0.09,0,200205
^,0.13,-3563,362,0.09,0,200207
^,0.14,-3562,367,0.09,0,200209
^,0.14,-3561,371,0.09,0,200211
^,0.14,-3561,376,0.09,0,200213
^,0.14,-3560,380,0.09,0,200215
^,0.14,-3560,385,0.09,0,200217
^,0.14,-3559,389,0.10,0,200219
^,0.14,-3558,394,0.10,0,200221
^,0.14,-3554,422,0.10,0,200233
^,0.15,-3553,427,0.10,0,200235
^,0.15,-3553,431,0.11,0,200237
^,0.15,-3552,436,0.11,0,200239
^,0.15,-3551,441,0.11,0,200241
^,0.15,-3550,446,0.11,0,200243
^,0.15,-3550,451,0.11,0,200245
^,0.15,-3549,456,0.11,0,200247
^,0.15,-3548,460,0.11,0,200249
^,0.15,-3547,465,0.11,0,200251
^,0.15,-3546,470,0.12,0,200253
^,0.15,-3546,475,0.12,0,200255
^,0.16,-3545,480,0.12,0,200257
^,0.16,-3544,485,0.12,0,200259
^,0.16,-3539,516,0.13,0,200271
^,0.16,-3538,521,0.13,0,200273
^,0.16,-3537,527,0.13,0,200275
^,0.16,-3536,532,0.13,0,200277
^,0.16,-3535,537,0.13,0,200279
^,0.17,-3534,543,0.13,0,200281
^,0.17,-3533,548,0.13,0,200283
^,0.17,-3532,553,0.14,0,200285
^,0.17,-3531,559,0.14,0,200287
^,0.17,-3530,564,0.14,0,200289
^,0.17,-3529,570,0.14,0,200291
^,0.17,-3528,575,0.14,0,200293
^,0.17,-3527,581,0.14,0,200295
^,0.17,-3526,586,0.14,0,200297
^,0.17,-3520,620,0.15,0,200309
^,0.18,-3519,625,0.15,0,200311
^,0.18,-3517,631,0.15,0,200313
^,0.18,-3516,637,0.16,0,200315
^,0.18,-3515,642,0.16,0,200317
^,0.18,-3514,648,0.16,0,200319
^,0.18,-3513,654,0.16,0,200321
^,0.18,-3512,660,0.16,0,200323
^,0.18,-3510,666,0.16,0,200325
^,0.18,-3509,672,0.16,0,200327
^,0.19,-3508,677,0.17,0,200329
^,0.19,-3507,683,0.17,0,200331
^,0.19,-3506,689,0.17,0,200333
^,0.19,-3504,695,0.17,0,200335
^,0.19,-3497,731,0.18,0,200347
^,0.19,-3495,738,0.18,0,200349
^,0.19,-3494,744,0.18,0,200351
^,0.20,-3493,750,0.18,0,200353
^,0.20,-3491,756,0.18,0,200355
^,0.20,-3490,762,0.19,0,200357
^,0.20,-3488,769,0.19,0,200359
^,0.20,-3487,775,0.19,0,200361
^,0.20,-3486,781,0.19,0,200363
^,0.20,-3484,787,0.19,0,200365
^,0.20,-3483,794,0.19,0,200367
^,0.20,-3481,800,0.20,0,200369
^,0.20,-3480,806,0.20,0,200371
^,0.20,-3478,813,0.20,0,200373
^,0.20,-3469,852,0.21,0,200385
