Starting
Starting
Stepper Pin:14
1073494628
1073494292
    F_CPU=240000000
    TICKS_PER_S=16000000
.Connected to Wifi, Connecting to server.
Connected!

HARD MINIMUM LIMIT: -17
HARD MAXIMUM LIMIT: 3601

TOTAL HARD RANGE: 
3618

0
0
setting CYCLE
duration different!
end
^,-17,40,0.00,0,44328
^,-17,40,0.00,0,44329
^,-16,40,0.00,0,44331
^,-16,40,0.00,0,44333
^,-16,40,0.00,0,44335
^,-16,40,0.00,0,44337
^,-16,40,0.00,0,44339
^,-16,40,0.00,0,44341
^,-16,40,0.00,0,44343
^,-16,40,0.00,0,44345
^,-16,40,0.00,0,44347
^,-16,40,0.00,0,44349
^,-16,40,0.00,0,44351
^,-16,40,0.00,0,44353
^,-16,40,0.00,0,44355
^,-15,40,0.00,0,44357
^,-15,40,0.00,0,44359
^,-15,40,0.00,0,44361
^,-15,40,0.00,0,44363
^,-15,40,0.00,0,44365
^,-15,40,0.00,0,44367
^,-15,40,0.00,0,44369
^,-15,40,0.00,0,44371
^,-15,40,0.00,0,44373
^,-15,40,0.00,0,44375
^,-15,40,0.00,0,44377
^,-15,40,0.00,0,44379
^,-14,40,0.00,0,44381
^,-14,40,0.00,0,44383
^,-14,40,0.00,0,44385
^,-14,40,0.00,0,44387
^,-14,40,0.00,0,44389
^,-14,40,0.00,0,44391
^,-14,40,0.00,0,44393
^,-14,40,0.00,0,44395
^,-14,40,0.00,0,44397
^,-14,40,0.00,0,44399
^,-14,40,0.00,0,44401
^,-14,40,0.00,0,44403
^,-14,40,0.00,0,44405
^,-13,40,0.01,0,44407
^,-13,40,0.01,0,44409
^,-13,40,0.01,0,44411
^,-13,40,0.01,0,44413
^,-13,40,0.01,0,44415
^,-13,40,0.01,0,44418
^,-13,40,0.01,0,44419
^,-13,40,0.01,0,44421
^,-13,40,0.01,0,44424
^,-13,40,0.01,0,44425
^,-13,40,0.01,0,44427
^,-13,40,0.01,0,44429
^,-12,40,0.01,0,44431
^,-12,40,0.01,0,44433
^,-12,40,0.01,0,44435
^,-12,40,0.01,0,44437
^,-12,40,0.01,0,44439
^,-12,41,0.01,0,44441
^,-12,43,0.01,0,44443
^,-12,44,0.01,0,44445
^,-12,46,0.01,0,44447
^,-12,47,0.01,0,44449
^,-12,49,0.01,0,44451
^,-12,50,0.01,0,44453
^,-12,52,0.01,0,44455
^,-11,53,0.01,0,44457
^,-11,55,0.01,0,44459
^,-11,57,0.01,0,44461
^,-11,58,0.01,0,44463
^,-11,60,0.02,0,44465
^,-11,62,0.02,0,44467
^,-11,64,0.02,0,44469
^,-11,65,0.02,0,44471
^,-11,67,0.02,0,44473
^,-11,69,0.02,0,44475
^,-11,71,0.02,0,44477
^,-11,73,0.02,0,44479
^,-10,75,0.02,0,44481
^,-10,77,0.02,0,44483
^,-10,79,0.02,0,44485
^,-10,81,0.02,0,44487
^,-10,83,0.02,0,44489
^,-10,85,0.02,0,44491
^,-10,87,0.02,0,44493
^,-10,89,0.02,0,44495
^,-10,91,0.02,0,44497
^,-10,93,0.02,0,44499
^,-9,95,0.02,0,44501
^,-9,97,0.02,0,44503
^,-9,100,0.03,0,44505
^,-9,102,0.03,0,44507
^,-9,104,0.03,0,44509
^,-9,106,0.03,0,44511
^,-9,109,0.03,0,44513
^,-8,111,0.03,0,44515
^,-8,113,0.03,0,44517
^,-8,116,0.03,0,44520
^,-8,118,0.03,0,44521
^,-8,120,0.03,0,44523
^,-8,123,0.03,0,44526
^,-7,125,0.03,0,44527
^,-7,128,0.03,0,44529
^,-7,130,0.03,0,44531
^,-7,133,0.03,0,44533
^,-7,135,0.03,0,44535
^,-6,138,0.03,0,44537
^,-6,141,0.04,0,44539
^,-6,143,0.04,0,44541
^,-6,146,0.04,0,44543
^,-6,149,0.04,0,44545
^,-5,151,0.04,0,44547
^,-5,154,0.04,0,44549
^,-5,157,0.04,0,44551
^,-5,160,0.04,0,44553
^,-4,162,0.04,0,44555
^,-4,165,0.04,0,44557
^,-4,168,0.04,0,44559
^,-4,171,0.04,0,44561
^,-3,174,0.04,0,44564
^,-3,177,0.04,0,44566
^,-3,180,0.05,0,44567
^,-3,183,0.05,0,44569
^,-2,186,0.05,0,44571
^,-2,189,0.05,0,44573
^,-2,192,0.05,0,44575
^,-1,195,0.05,0,44577
^,-1,198,0.05,0,44579
^,-1,201,0.05,0,44581
^,0,204,0.05,0,44583
^,0,207,0.05,0,44585
^,0,211,0.05,0,44587
^,1,214,0.05,0,44589
^,1,217,0.05,0,44591
^,1,220,0.06,0,44593
^,2,224,0.06,0,44595
^,2,227,0.06,0,44597
^,2,230,0.06,0,44599
^,3,234,0.06,0,44601
^,3,237,0.06,0,44603
^,4,240,0.06,0,44605
^,4,244,0.06,0,44607
^,4,247,0.06,0,44609
^,5,251,0.06,0,44611
^,5,254,0.06,0,44613
^,6,258,0.07,0,44615
^,6,261,0.07,0,44617
^,7,265,0.07,0,44620
^,7,268,0.07,0,44621
^,7,272,0.07,0,44623
^,8,276,0.07,0,44625
^,8,279,0.07,0,44627
^,9,283,0.07,0,44630
^,9,287,0.07,0,44631
^,10,290,0.07,0,44633
^,10,294,0.07,0,44635
^,11,298,0.08,0,44637
^,11,302,0.08,0,44639
^,12,305,0.08,0,44641
^,12,309,0.08,0,44643
^,13,313,0.08,0,44645
^,13,317,0.08,0,44647
^,14,321,0.08,0,44649
^,14,325,0.08,0,44651
^,15,329,0.08,0,44653
^,16,333,0.08,0,44655
^,16,337,0.09,0,44657
^,17,341,0.09,0,44659
^,17,345,0.09,0,44661
^,18,349,0.09,0,44663
^,19,353,0.09,0,44665
^,19,357,0.09,0,44667
^,20,361,0.09,0,44669
^,20,365,0.09,0,44671
^,21,370,0.09,0,44673
^,22,374,0.09,0,44675
^,22,378,0.10,0,44677
^,23,382,0.10,0,44679
^,24,387,0.10,0,44681
^,24,391,0.10,0,44683
^,25,395,0.10,0,44685
^,26,400,0.10,0,44687
^,26,404,0.10,0,44689
^,27,408,0.10,0,44691
^,28,413,0.10,0,44693
^,28,417,0.11,0,44695
^,29,422,0.11,0,44697
^,30,426,0.11,0,44699
^,31,431,0.11,0,44701
^,31,435,0.11,0,44703
^,32,440,0.11,0,44705
^,33,444,0.11,0,44707
^,34,449,0.11,0,44709
^,35,453,0.11,0,44711
^,35,458,0.12,0,44713
^,36,463,0.12,0,44715
^,37,467,0.12,0,44717
^,38,472,0.12,0,44719
^,39,477,0.12,0,44721
^,40,481,0.12,0,44723
^,40,486,0.12,0,44725
^,41,491,0.12,0,44727
^,42,496,0.13,0,44729
^,43,501,0.13,0,44732
^,44,505,0.13,0,44733
^,45,510,0.13,0,44735
^,46,515,0.13,0,44737
^,47,520,0.13,0,44739
^,48,525,0.13,0,44741
^,48,530,0.13,0,44743
^,49,535,0.14,0,44745
^,50,540,0.14,0,44747
^,51,545,0.14,0,44749
^,52,550,0.14,0,44751
^,53,555,0.14,0,44753
^,54,560,0.14,0,44755
^,55,565,0.14,0,44757
^,56,570,0.14,0,44759
^,57,576,0.15,0,44761
^,58,581,0.15,0,44763
^,59,586,0.15,0,44765
^,61,591,0.15,0,44767
^,62,596,0.15,0,44769
^,63,602,0.15,0,44771
^,64,607,0.15,0,44773
^,65,612,0.15,0,44775
^,66,618,0.16,0,44777
^,67,623,0.16,0,44779
^,68,628,0.16,0,44781
^,69,634,0.16,0,44783
^,71,639,0.16,0,44785
^,72,644,0.16,0,44787
^,73,650,0.16,0,44789
^,74,655,0.17,0,44791
^,75,661,0.17,0,44793
^,76,666,0.17,0,44795
^,78,672,0.17,0,44797
^,79,677,0.17,0,44799
^,80,683,0.17,0,44801
^,81,689,0.17,0,44803
^,83,694,0.18,0,44805
^,84,700,0.18,0,44807
^,85,706,0.18,0,44809
^,86,711,0.18,0,44811
^,88,717,0.18,0,44813
