Starting

Starting

Stepper Pin:14

1073494580

1073494244

    F_CPU=240000000

    TICKS_PER_S=16000000

.E (1972) wifi:Association refused temporarily, comeback time 299 mSec

E (2278) wifi:Association refused temporarily, comeback time 299 mSec

.E (2584) wifi:Association refused temporarily, comeback time 299 mSec

E (2888) wifi:Association refused temporarily, comeback time 299 mSec

E (3192) wifi:Association refused temporarily, comeback time 299 mSec

.E (3499) wifi:Association refused temporarily, comeback time 299 mSec

E (3805) wifi:Association refused temporarily, comeback time 299 mSec

E (4114) wifi:Association refused temporarily, comeback time 299 mSec

..Connected to Wifi, Connecting to server.

Connected!



HARD MINIMUM LIMIT: 27

HARD MAXIMUM LIMIT: -3600



TOTAL HARD RANGE: 

3627



clampedPosition: -3600

duration: 3000

124298,127298,27,-3600,33,33000,0,1

124298,127298,27,-3600,33,33000,0,0

124299,127298,26,-3600,33,33000,0,0

124310,127298,26,-3600,33,33000,0,0

124310,127298,26,-3600,33,33000,0,0

124311,127298,26,-3600,33,33000,0,0

124311,127298,26,-3600,33,33000,0,0

124322,127298,26,-3600,33,33000,0,0

124322,127298,26,-3600,33,33000,0,0

124323,127298,26,-3600,33,33000,0,0

124323,127298,26,-3600,33,33000,0,0

124334,127298,25,-3600,33,33000,0,0

124334,127298,25,-3600,33,33000,0,0

124335,127298,25,-3600,33,33000,0,0

124335,127298,25,-3600,33,33000,0,0

124346,127298,25,-3600,33,33000,0,0

124346,127298,25,-3600,33,33000,0,0

124347,127298,25,-3600,33,33000,0,0

124358,127298,25,-3600,33,33000,0,0

124358,127298,25,-3600,33,33000,0,0

124359,127298,25,-3600,33,33000,0,0

124359,127298,25,-3600,33,33000,0,0

124370,127298,24,-3600,33,33000,0,0

124370,127298,24,-3600,33,33000,0,0

124371,127298,24,-3600,33,33000,0,0

124371,127298,24,-3600,33,33000,0,0

124382,127298,24,-3600,33,33000,0,0

124382,127298,24,-3600,33,33000,0,0

124383,127298,24,-3600,33,33000,0,0

124383,127298,23,-3600,33,33000,0,0

124394,127298,23,-3600,33,33000,0,0

124394,127298,23,-3600,33,33000,0,0

124395,127298,23,-3600,33,33000,0,0

124406,127298,23,-3600,33,33000,0,0

124406,127298,23,-3600,33,33000,0,0

124406,127298,23,-3600,33,33000,0,0

124407,127298,23,-3600,33,33000,0,0

124418,127298,23,-3600,33,33000,0,0

124418,127298,23,-3600,33,33000,0,0

124419,127298,23,-3600,33,33000,0,0

124419,127298,22,-3600,33,33000,0,0

124430,127298,22,-3600,33,33000,0,0

124430,127298,22,-3600,33,33000,0,0

124431,127298,22,-3600,33,33000,0,0

124431,127298,22,-3600,33,33000,0,0

124442,127298,22,-3600,37,37000,0,0

124442,127298,22,-3600,37,37000,0,0

124443,127298,22,-3600,38,38000,0,0

124453,127298,21,-3600,43,43000,0,0

124454,127298,21,-3600,44,44000,0,0

124454,127298,21,-3600,44,44000,0,0

124455,127298,21,-3600,44,44000,0,0

124465,127298,21,-3600,50,50000,0,0

124466,127298,21,-3600,51,51000,0,0

124466,127298,21,-3600,51,51000,0,0

124467,127298,21,-3600,51,51000,0,0

