
HARD MINIMUM LIMIT: -194
HARD MAXIMUM LIMIT: 3429

TOTAL HARD RANGE: 
3623

strokeBaseSpeed
1983
OSSM Connected
X:OSSM
X:APP
X:OSSM
M9999D2000T0E2
targetPosition
3429
Creating move ---------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------------------
-194,1811,3429,68355
-193,1811,3429,68356
-193,1811,3429,68367
-176,1811,3429,68368
-175,1811,3429,68369
-172,1811,3429,68370
-170,1811,3429,68371
-169,1811,3429,68372
-167,1811,3429,68373
-165,1811,3429,68374
-163,1811,3429,68375
-161,1811,3429,68376
-160,1811,3429,68377
-158,1811,3429,68378
-156,1811,3429,68390
-134,1811,3429,68391
-132,1811,3429,68392
-131,1811,3429,68393
-129,1811,3429,68394
-127,1811,3429,68395
-125,1811,3429,68396
-123,1811,3429,68397
-122,1811,3429,68398
-120,1811,3429,68399
-118,1811,3429,68400
-116,1811,3429,68401
-114,1811,3429,68402
-113,1811,3429,68403
-91,1811,3429,68415
-89,1811,3429,68416
-87,1811,3429,68417
-85,1811,3429,68418
-84,1811,3429,68419
-82,1811,3429,68420
-80,1811,3429,68421
-78,1811,3429,68422
-76,1811,3429,68423
-74,1811,3429,68424
-73,1811,3429,68425
-71,1811,3429,68426
-69,1811,3429,68427
-67,1811,3429,68428
-65,1811,3429,68440
-44,1811,3429,68441
-43,1811,3429,68442
-40,1811,3429,68443
-38,1811,3429,68444
-36,1811,3429,68445
-35,1811,3429,68446
-33,1811,3429,68447
-31,1811,3429,68448
-29,1811,3429,68449
-27,1811,3429,68450
-26,1811,3429,68451
-24,1811,3429,68452
-22,1811,3429,68453
-20,1811,3429,68454
-18,1811,3429,68466
3,1811,3429,68467
5,1811,3429,68468
7,1811,3429,68469
9,1811,3429,68470
11,1811,3429,68471
12,1811,3429,68472
14,1811,3429,68473
16,1811,3429,68474
18,1811,3429,68475
20,1811,3429,68476
21,1811,3429,68477
23,1811,3429,68478
25,1811,3429,68479
27,1811,3429,68480
29,1811,3429,68481
31,1811,3429,68482
32,1811,3429,68483
54,1811,3429,68495
56,1811,3429,68496
58,1811,3429,68497
60,1811,3429,68498
61,1811,3429,68499
63,1811,3429,68500
65,1811,3429,68501
67,1811,3429,68502
69,1811,3429,68503
70,1811,3429,68504
72,1811,3429,68505
74,1811,3429,68506
76,1811,3429,68507
78,1811,3429,68508
79,1811,3429,68509
81,1811,3429,68510
103,1811,3429,68522
105,1811,3429,68523
107,1811,3429,68524
108,1811,3429,68525
112,1811,3429,68527
114,1811,3429,68528
