Starting
Starting
Stepper Pin:14
1073494580
1073494244
    F_CPU=240000000
    TICKS_PER_S=16000000
.Connected to Wifi, Connecting to server.
Connected!

HARD MINIMUM LIMIT: 31
HARD MAXIMUM LIMIT: -3594

TOTAL HARD RANGE: 
3625

clampedPosition: -3594
duration: 8000
41010,49010,31,-3594,4,4000,0,1
41011,49010,31,-3594,4,4000,0,1
41011,49010,31,-3594,4,4000,0,1
41012,49010,30,-3594,4,4000,0,0
41023,49010,30,-3594,4,4000,0,0
41023,49010,30,-3594,4,4000,0,0
41023,49010,30,-3594,4,4000,0,0
41024,49010,30,-3594,4,4000,0,0
41034,49010,30,-3594,4,4000,0,0
41035,49010,30,-3594,4,4000,0,0
41035,49010,30,-3594,4,4000,0,0
41036,49010,30,-3594,4,4000,0,0
41046,49010,30,-3594,4,4000,0,0
41047,49010,30,-3594,4,4000,0,0
41047,49010,30,-3594,4,4000,0,0
41048,49010,30,-3594,4,4000,0,0
41058,49010,30,-3594,4,4000,0,0
41059,49010,30,-3594,4,4000,0,0
41059,49010,30,-3594,4,4000,0,0
41059,49010,30,-3594,4,4000,0,0
41060,49010,30,-3594,4,4000,0,0
41071,49010,30,-3594,4,4000,0,0
41071,49010,30,-3594,4,4000,0,0
41071,49010,30,-3594,4,4000,0,0
41072,49010,30,-3594,4,4000,0,0
41082,49010,30,-3594,4,4000,0,0
41083,49010,30,-3594,4,4000,0,0
41083,49010,30,-3594,4,4000,0,0
41084,49010,30,-3594,4,4000,0,0
41094,49010,30,-3594,4,4000,0,0
41095,49010,30,-3594,4,4000,0,0
41095,49010,30,-3594,4,4000,0,0
41095,49010,30,-3594,4,4000,0,0
41106,49010,30,-3594,4,4000,0,0
41107,49010,30,-3594,4,4000,0,0
41107,49010,30,-3594,4,4000,0,0
41107,49010,30,-3594,4,4000,0,0
41118,49010,30,-3594,4,4000,0,0
41119,49010,30,-3594,4,4000,0,0
41119,49010,30,-3594,4,4000,0,0
41119,49010,30,-3594,4,4000,0,0
41130,49010,30,-3594,4,4000,0,0
41130,49010,30,-3594,4,4000,0,0
41131,49010,30,-3594,4,4000,0,0
41131,49010,30,-3594,4,4000,0,0
41132,49010,30,-3594,4,4000,0,0
41142,49010,30,-3594,4,4000,0,0
41143,49010,30,-3594,4,4000,0,0
41143,49010,30,-3594,4,4000,0,0
41144,49010,30,-3594,4,4000,0,0
41154,49010,30,-3594,4,4000,0,0
41155,49010,30,-3594,4,4000,0,0
41155,49010,30,-3594,4,4000,0,0
41155,49010,30,-3594,4,4000,0,0
41166,49010,30,-3594,4,4000,0,0
41166,49010,30,-3594,4,4000,0,0
41167,49010,30,-3594,4,4000,0,0
41167,49010,30,-3594,4,4000,0,0
41178,49010,30,-3594,4,4000,0,0
41178,49010,30,-3594,4,4000,0,0
41179,49010,30,-3594,4,4000,0,0
41179,49010,30,-3594,4,4000,0,0
41190,49010,30,-3594,4,4000,0,0
41190,49010,30,-3594,4,4000,0,0
41191,49010,30,-3594,4,4000,0,0
41191,49010,30,-3594,4,4000,0,0
41202,49010,30,-3594,4,4000,0,0
41202,49010,30,-3594,4,4000,0,0
41203,49010,30,-3594,4,4000,0,0
41203,49010,30,-3594,4,4000,0,0
41203,49010,30,-3594,4,4000,0,0
41214,49010,30,-3594,4,4000,0,0
41214,49010,30,-3594,4,4000,0,0
41215,49010,30,-3594,4,4000,0,0
41215,49010,30,-3594,4,4000,0,0
41226,49010,30,-3594,4,4000,0,0
41226,49010,30,-3594,4,4000,0,0
41227,49010,30,-3594,4,4000,0,0
41227,49010,30,-3594,4,4000,0,0
41238,49010,30,-3594,4,4000,0,0
41238,49010,30,-3594,4,4000,0,0
41239,49010,30,-3594,4,4000,0,0
41239,49010,30,-3594,4,4000,0,0
41250,49010,30,-3594,4,4000,0,0
41250,49010,30,-3594,4,4000,0,0
41251,49010,30,-3594,4,4000,0,0
41251,49010,30,-3594,4,4000,0,0
41262,49010,30,-3594,4,4000,0,0
41262,49010,30,-3594,4,4000,0,0
41262,49010,30,-3594,4,4000,0,0
41263,49010,29,-3594,4,4000,0,0
41263,49010,29,-3594,4,4000,0,0
41274,49010,29,-3594,4,4000,0,0
41274,49010,29,-3594,4,4000,0,0
41275,49010,29,-3594,4,4000,0,0
41275,49010,29,-3594,4,4000,0,0
41286,49010,29,-3594,5,5000,0,0
41286,49010,29,-3594,5,5000,0,0
41287,49010,29,-3594,5,5000,0,0
41287,49010,29,-3594,5,5000,0,0
41298,49010,29,-3594,5,5000,0,0
41298,49010,29,-3594,5,5000,0,0
41299,49010,29,-3594,5,5000,0,0
41299,49010,29,-3594,5,5000,0,0
41310,49010,29,-3594,6,6000,0,0
41310,49010,29,-3594,6,6000,0,0
41310,49010,29,-3594,6,6000,0,0
41311,49010,29,-3594,6,6000,0,0
41322,49010,29,-3594,6,6000,0,0
41322,49010,29,-3594,6,6000,0,0
41322,49010,29,-3594,6,6000,0,0
41323,49010,29,-3594,6,6000,0,0
41333,49010,29,-3594,7,7000,0,0
41334,49010,29,-3594,7,7000,0,0
41334,49010,29,-3594,7,7000,0,0
41335,49010,29,-3594,7,7000,0,0
41335,49010,29,-3594,7,7000,0,0
41346,49010,29,-3594,7,7000,0,0
41346,49010,29,-3594,7,7000,0,0
41347,49010,29,-3594,7,7000,0,0
41347,49010,29,-3594,7,7000,0,0
41358,49010,29,-3594,8,8000,0,0
41358,49010,29,-3594,8,8000,0,0
41358,49010,29,-3594,8,8000,0,0
41359,49010,29,-3594,8,8000,0,0
41369,49010,29,-3594,8,8000,0,0
41370,49010,29,-3594,8,8000,0,0
41370,49010,29,-3594,8,8000,0,0
41371,49010,29,-3594,9,9000,0,0
41381,49010,29,-3594,9,9000,0,0
41382,49010,29,-3594,9,9000,0,0
41382,49010,29,-3594,9,9000,0,0
41383,49010,29,-3594,9,9000,0,0
41393,49010,29,-3594,10,10000,0,0
41394,49010,29,-3594,10,10000,0,0
41394,49010,29,-3594,10,10000,0,0
41394,49010,29,-3594,10,10000,0,0
41405,49010,29,-3594,10,10000,0,0
41406,49010,29,-3594,10,10000,0,0
41406,49010,29,-3594,10,10000,0,0
41406,49010,29,-3594,10,10000,0,0
41417,49010,29,-3594,11,11000,0,0
41417,49010,29,-3594,11,11000,0,0
41418,49010,29,-3594,11,11000,0,0
41418,49010,29,-3594,11,11000,0,0
41429,49010,29,-3594,12,12000,0,0
41429,49010,29,-3594,12,12000,0,0
41430,49010,29,-3594,12,12000,0,0
41430,49010,29,-3594,12,12000,0,0
41441,49010,29,-3594,12,12000,0,0
41441,49010,29,-3594,12,12000,0,0
41442,49010,29,-3594,12,12000,0,0
41442,49010,29,-3594,12,12000,0,0
41453,49010,29,-3594,13,13000,0,0
41453,49010,29,-3594,13,13000,0,0
41454,49010,29,-3594,13,13000,0,0
41454,49010,29,-3594,13,13000,0,0
41465,49010,29,-3594,14,14000,0,0
41465,49010,29,-3594,14,14000,0,0
41465,49010,29,-3594,14,14000,0,0
41466,49010,29,-3594,14,14000,0,0
41477,49010,29,-3594,15,15000,0,0
41477,49010,29,-3594,15,15000,0,0
41477,49010,29,-3594,15,15000,0,0
41478,49010,29,-3594,15,15000,0,0
41488,49010,29,-3594,15,15000,0,0
41489,49010,29,-3594,15,15000,0,0
