targetPosition
1016
Creating move ---------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------------------
-2602,105,1016,368831
-2602,105,1016,368832
-2601,105,1016,368834
-2601,105,1016,368836
-2601,105,1016,368838
-2601,105,1016,368840
-2601,105,1016,368842
-2600,105,1016,368844
-2600,105,1016,368846
-2600,105,1016,368848
-2600,105,1016,368850
-2599,105,1016,368852
-2599,105,1016,368854
-2599,105,1016,368856
-2599,105,1016,368858
-2599,105,1016,368860
-2598,105,1016,368862
-2598,105,1016,368864
-2598,105,1016,368866
-2598,105,1016,368868
-2598,105,1016,368870
-2597,105,1016,368872
-2597,105,1016,368874
-2597,105,1016,368876
-2597,105,1016,368878
-2597,105,1016,368880
-2596,105,1016,368882
-2596,105,1016,368884
-2596,105,1016,368886
-2596,105,1016,368888
-2595,105,1016,368890
-2595,105,1016,368892
-2595,105,1016,368894
-2595,105,1016,368896
-2595,105,1016,368898
-2594,105,1016,368900
-2594,105,1016,368901
-2594,105,1016,368903
-2594,105,1016,368905
-2594,105,1016,368907
-2594,105,1016,368909
-2593,105,1016,368911
-2593,105,1016,368913
-2593,105,1016,368915
-2593,105,1016,368917
-2592,105,1016,368919
-2592,105,1016,368921
-2592,105,1016,368923
-2592,105,1016,368925
-2592,105,1016,368927
-2591,105,1016,368929
-2591,105,1016,368931
-2591,105,1016,368933
-2591,105,1016,368935
-2591,105,1016,368937
-2590,105,1016,368939
-2590,105,1016,368941
-2590,105,1016,368943
-2590,105,1016,368945
-2590,105,1016,368947
-2589,105,1016,368949
-2589,105,1016,368951
-2589,105,1016,368953
-2589,105,1016,368955
-2588,105,1016,368957
-2588,105,1016,368959
-2588,105,1016,368961
-2588,105,1016,368963
-2588,105,1016,368965
-2587,105,1016,368967
-2587,105,1016,368969
-2587,105,1016,368971
-2587,105,1016,368973
-2587,105,1016,368975
-2586,105,1016,368977
-2586,105,1016,368979
-2586,105,1016,368981
-2586,105,1016,368983
-2586,105,1016,368985
-2585,105,1016,368987
-2585,105,1016,368989
-2585,105,1016,368991
-2585,105,1016,368993
-2584,105,1016,368995
-2584,105,1016,368997
-2584,105,1016,368999
-2584,105,1016,369001
-2584,105,1016,369003
-2583,105,1016,369005
-2583,105,1016,369007
-2583,105,1016,369009
-2583,105,1016,369011
-2583,105,1016,369013
-2582,105,1016,369015
-2582,105,1016,369017
-2582,105,1016,369019
-2582,105,1016,369021
-2582,105,1016,369023
-2581,105,1016,369025
-2581,105,1016,369027
-2581,105,1016,369029
-2581,105,1016,369031
-2580,105,1016,369033
-2580,105,1016,369035
-2580,105,1016,369037
-2580,105,1016,369039
-2580,105,1016,369041
-2579,105,1016,369043
-2579,105,1016,369045
-2579,105,1016,369046
-2579,105,1016,369048
-2579,105,1016,369050
-2578,105,1016,369052
-2578,105,1016,369054
-2578,105,1016,369056
-2578,105,1016,369058
-2578,105,1016,369060
-2577,105,1016,369062
-2577,105,1016,369064
-2577,105,1016,369066
-2577,105,1016,369068
-2577,105,1016,369070
-2576,105,1016,369072
-2576,105,1016,369074
-2576,105,1016,369076
-2576,105,1016,369078
-2576,105,1016,369080
-2575,105,1016,369082
-2575,105,1016,369084
-2575,105,1016,369086
-2575,105,1016,369088
-2574,105,1016,369090
-2574,105,1016,369092
-2574,105,1016,369094
-2574,105,1016,369096
-2574,105,1016,369098
-2573,105,1016,369100
-2573,105,1016,369102
-2573,105,1016,369104
-2573,105,1016,369106
-2573,105,1016,369108
-2572,105,1016,369110
-2572,105,1016,369112
-2572,105,1016,369114
-2572,105,1016,369116
-2572,105,1016,369118
-2571,105,1016,369120
-2571,105,1016,369122
-2571,105,1016,369124
-2571,105,1016,369126
-2571,105,1016,369128
-2570,105,1016,369130
-2570,105,1016,369132
-2570,105,1016,369134
-2570,105,1016,369136
-2569,105,1016,369138
-2569,105,1016,369140
-2569,105,1016,369142
-2569,105,1016,369144
-2569,105,1016,369146
-2568,105,1016,369148
-2568,105,1016,369150
-2568,105,1016,369152
-2568,105,1016,369154
-2568,105,1016,369156
-2567,105,1016,369158
-2567,105,1016,369160
-2567,105,1016,369162
-2567,105,1016,369164
-2567,105,1016,369166
-2566,105,1016,369168
-2566,105,1016,369170
-2566,105,1016,369172
-2566,105,1016,369174
-2565,105,1016,369176
-2565,105,1016,369178
-2565,105,1016,369180
-2565,105,1016,369182
-2565,105,1016,369184
-2564,105,1016,369186
-2564,105,1016,369188
-2564,105,1016,369190
-2564,105,1016,369192
-2564,105,1016,369194
-2563,105,1016,369196
-2563,105,1016,369198
-2563,105,1016,369200
-2563,105,1016,369202
-2563,105,1016,369204
-2562,105,1016,369206
-2562,105,1016,369208
-2562,105,1016,369210
-2562,105,1016,369212
-2561,105,1016,369214
-2561,105,1016,369216
-2561,105,1016,369218
-2561,105,1016,369220
-2561,105,1016,369222
-2560,105,1016,369224
-2560,105,1016,369226
-2560,105,1016,369228
-2560,105,1016,369230
-2560,105,1016,369232
-2559,105,1016,369234
-2559,105,1016,369236
-2559,105,1016,369238
-2559,105,1016,369240
-2559,105,1016,369242
-2558,105,1016,369244
-2558,105,1016,369246
-2558,105,1016,369248
-2558,105,1016,369250
-2557,105,1016,369252
-2557,105,1016,369254
-2557,105,1016,369256
-2557,105,1016,369258
-2557,105,1016,369260
-2556,105,1016,369262
-2556,105,1016,369264
-2556,105,1016,369266
-2556,105,1016,369268
-2556,105,1016,369270
-2555,105,1016,369272
-2555,105,1016,369274
-2555,105,1016,369276
-2555,105,1016,369278
-2555,105,1016,369280
-2554,105,1016,369282
-2554,105,1016,369284
-2554,105,1016,369286
-2554,105,1016,369288
-2553,105,1016,369290
-2553,105,1016,369292
-2553,105,1016,369294
-2553,105,1016,369296
-2553,105,1016,369298
-2552,105,1016,369300
-2552,105,1016,369302
-2552,105,1016,369304
-2552,105,1016,369306
-2552,105,1016,369308
-2551,105,1016,369310
-2551,105,1016,369312
-2551,105,1016,369314
-2551,105,1016,369316
-2551,105,1016,369318
-2550,105,1016,369320
-2550,105,1016,369322
-2550,105,1016,369324
-2550,105,1016,369326
-2550,105,1016,369328
-2549,105,1016,369330
-2549,105,1016,369332
-2549,105,1016,369334
-2549,105,1016,369336
-2548,105,1016,369338
-2548,105,1016,369340
-2548,105,1016,369342
-2548,105,1016,369344
-2548,105,1016,369346
-2547,105,1016,369348
-2547,105,1016,369350
-2547,105,1016,369352
-2547,105,1016,369354
-2547,105,1016,369356
-2546,105,1016,369358
-2546,105,1016,369360
-2546,105,1016,369362
-2546,105,1016,369364
-2546,105,1016,369366
-2545,105,1016,369368
-2545,105,1016,369370
-2545,105,1016,369372
-2545,105,1016,369374
-2544,105,1016,369376
-2544,105,1016,369378
-2544,105,1016,369380
-2544,105,1016,369382
-2544,105,1016,369384
-2543,105,1016,369386
-2543,105,1016,369388
-2543,105,1016,369390
-2543,105,1016,369392
-2543,105,1016,369394
-2542,105,1016,369396
-2542,105,1016,369398
-2542,105,1016,369400
-2542,105,1016,369402
-2542,105,1016,369404
-2541,105,1016,369406
-2541,105,1016,369408
-2541,105,1016,369410
-2541,105,1016,369412
-2541,105,1016,369413
-2540,105,1016,369415
-2540,105,1016,369417
-2540,105,1016,369419
-2540,105,1016,369421
-2540,105,1016,369423
-2539,105,1016,369425
-2539,105,1016,369427
-2539,105,1016,369429
-2539,105,1016,369431
-2538,105,1016,369433
-2538,105,1016,369435
-2538,105,1016,369437
-2538,105,1016,369439
-2538,105,1016,369441
-2537,105,1016,369443
-2537,105,1016,369445
-2537,105,1016,369447
-2537,105,1016,369449
-2537,105,1016,369451
-2536,105,1016,369453
-2536,105,1016,369455
-2536,105,1016,369457
-2536,105,1016,369459
-2536,105,1016,369461
-2535,105,1016,369463
-2535,105,1016,369465
-2535,105,1016,369467
-2535,105,1016,369469
-2534,105,1016,369471
-2534,105,1016,369473
-2534,105,1016,369475
-2534,105,1016,369477
-2534,105,1016,369479
-2533,105,1016,369481
-2533,105,1016,369483
-2533,105,1016,369485
-2533,105,1016,369487
-2533,105,1016,369489
-2532,105,1016,369491
-2532,105,1016,369493
-2532,105,1016,369495
-2532,105,1016,369497
-2532,105,1016,369499
-2531,105,1016,369501
-2531,105,1016,369503
-2531,105,1016,369505
-2531,105,1016,369507
-2531,105,1016,369509
-2530,105,1016,369511
-2530,105,1016,369513
-2530,105,1016,369515
-2530,105,1016,369517
-2529,105,1016,369519
-2529,105,1016,369521
-2529,105,1016,369523
-2529,105,1016,369525
