Starting
Starting
Stepper Pin:14
1073494640
1073494304
    F_CPU=240000000
    TICKS_PER_S=16000000
.E (1974) wifi:Association refused temporarily, comeback time 299 mSec
E (2282) wifi:Association refused temporarily, comeback time 299 mSec
.E (2586) wifi:Association refused temporarily, comeback time 299 mSec
E (2890) wifi:Association refused temporarily, comeback time 299 mSec
E (3197) wifi:Association refused temporarily, comeback time 299 mSec
.E (3501) wifi:Association refused temporarily, comeback time 299 mSec
E (3806) wifi:Association refused temporarily, comeback time 299 mSec
E (4112) wifi:Association refused temporarily, comeback time 299 mSec
.E (4416) wifi:Association refused temporarily, comeback time 299 mSec
E (4724) wifi:Association refused temporarily, comeback time 299 mSec
..Connected to Wifi, Connecting to server.
Connected!

HARD MINIMUM LIMIT: -1082
HARD MAXIMUM LIMIT: 2541

TOTAL HARD RANGE: 
3623

^,0.00,-1082,20000,3263308,0,26777
^,0.00,-1081,20000,3263308,0,26779
^,0.00,-1081,20000,3263308,0,26781
^,0.01,-1080,20000,3263308,0,26783
^,0.01,-1080,20000,3263308,0,26785
^,0.01,-1079,20000,3263308,0,26787
^,0.01,-1079,20000,3263308,0,26789
^,0.01,-1078,20000,3263308,0,26791
^,0.01,-1077,20000,3263308,0,26793
^,0.02,-1076,20000,3263308,0,26805
^,0.03,-1069,20000,3263308,0,26807
^,0.03,-1067,20000,3263308,0,26809
^,0.03,-1066,20000,3263308,0,26811
^,0.03,-1064,20000,3263308,0,26813
^,0.03,-1062,20000,3263308,0,26815
^,0.04,-1060,20000,3263308,0,26817
^,0.04,-1059,20000,3263308,0,26819
^,0.04,-1057,20000,3263308,0,26821
^,0.04,-1055,20000,3263308,0,26823
^,0.05,-1040,20000,3263308,0,26835
^,0.05,-1038,20000,3263308,0,26837
^,0.06,-1035,20000,3263308,0,26839
^,0.06,-1032,20000,3263308,0,26841
^,0.06,-1029,20000,3263308,0,26843
^,0.06,-1026,20000,3263308,0,26845
^,0.06,-1023,20000,3263308,0,26847
^,0.06,-1020,20000,3263308,0,26849
^,0.07,-1017,20000,3263308,0,26851
^,0.07,-1014,20000,3263308,0,26863
^,0.08,-992,20000,3263308,0,26865
^,0.08,-989,20000,3263308,0,26867
^,0.08,-985,20000,3263308,0,26869
^,0.08,-981,20000,3263308,0,26871
^,0.09,-976,20000,3263308,0,26873
^,0.09,-972,20000,3263308,0,26875
^,0.09,-968,20000,3263308,0,26877
^,0.09,-964,20000,3263308,0,26879
^,0.09,-959,20000,3263308,0,26881
^,0.10,-955,20000,3263308,0,26883
^,0.11,-926,20000,3263308,0,26895
^,0.11,-921,20000,3263308,0,26897
^,0.11,-916,20000,3263308,0,26899
^,0.11,-911,20000,3263308,0,26901
^,0.11,-905,20000,3263308,0,26903
^,0.12,-900,20000,3263308,0,26905
^,0.12,-895,20000,3263308,0,26907
^,0.12,-889,20000,3263308,0,26909
^,0.12,-883,20000,3263308,0,26911
^,0.12,-878,20000,3263308,0,26913
^,0.12,-872,20000,3263308,0,26925
^,0.14,-836,20000,3263308,0,26927
^,0.14,-829,20000,3263308,0,26929
^,0.14,-823,20000,3263308,0,26931
^,0.14,-816,20000,3263308,0,26933
^,0.14,-810,20000,3263308,0,26935
^,0.14,-803,20000,3263308,0,26937
^,0.15,-797,20000,3263308,0,26939
^,0.15,-790,20000,3263308,0,26941
^,0.15,-784,20000,3263308,0,26943
^,0.15,-777,20000,3263308,0,26945
^,0.16,-738,20000,3263308,0,26957
^,0.16,-732,20000,3263308,0,26959
^,0.17,-725,20000,3263308,0,26961
^,0.17,-718,20000,3263308,0,26963
^,0.17,-712,20000,3263308,0,26965
^,0.17,-705,20000,3263308,0,26967
^,0.17,-699,20000,3263308,0,26969
^,0.17,-692,20000,3263308,0,26971
^,0.18,-686,20000,3263308,0,26973
^,0.18,-679,20000,3263308,0,26975
^,0.18,-673,20000,3263308,0,26987
^,0.19,-634,20000,3263308,0,26989
^,0.19,-627,20000,3263308,0,26991
^,0.19,-620,20000,3263308,0,26993
^,0.20,-614,20000,3263308,0,26995
^,0.20,-607,20000,3263308,0,26997
^,0.20,-601,20000,3263308,0,26999
^,0.20,-594,20000,3263308,0,27001
^,0.20,-588,20000,3263308,0,27003
^,0.21,-581,20000,3263308,0,27005
^,0.21,-575,20000,3263308,0,27007
