
HARD MINIMUM LIMIT: -275
HARD MAXIMUM LIMIT: -3905

TOTAL HARD RANGE: 
3630

clampedPosition: -3905
duration: 2000
55654,57654,-275,-3905,18,18000,0,1
55655,57654,-275,-3905,18,18000,0,1
55655,57654,-275,-3905,18,18000,0,1
55666,57654,-276,-3905,18,18000,0,0
55667,57654,-276,-3905,18,18000,0,0
55667,57654,-276,-3905,18,18000,0,0
55668,57654,-276,-3905,18,18000,0,0
55678,57654,-276,-3905,18,18000,0,0
55679,57654,-276,-3905,18,18000,0,0
55679,57654,-276,-3905,18,18000,0,0
55680,57654,-276,-3905,18,18000,0,0
55690,57654,-276,-3905,18,18000,0,0
55691,57654,-276,-3905,18,18000,0,0
55691,57654,-276,-3905,18,18000,0,0
55692,57654,-276,-3905,18,18000,0,0
55703,57654,-276,-3905,18,18000,0,0
55703,57654,-276,-3905,18,18000,0,0
55704,57654,-276,-3905,18,18000,0,0
55714,57654,-277,-3905,18,18000,0,0
55715,57654,-277,-3905,18,18000,0,0
55715,57654,-277,-3905,18,18000,0,0
55716,57654,-277,-3905,18,18000,0,0
55726,57654,-277,-3905,18,18000,0,0
55727,57654,-277,-3905,18,18000,0,0
55727,57654,-277,-3905,18,18000,0,0
55728,57654,-277,-3905,18,18000,0,0
55739,57654,-277,-3905,18,18000,0,0
55739,57654,-277,-3905,18,18000,0,0
55740,57654,-277,-3905,18,18000,0,0
55740,57654,-277,-3905,18,18000,0,0
55751,57654,-277,-3905,21,21000,0,0
55751,57654,-277,-3905,21,21000,0,0
55752,57654,-277,-3905,21,21000,0,0
55762,57654,-277,-3905,26,26000,0,0
55763,57654,-277,-3905,26,26000,0,0
55763,57654,-277,-3905,26,26000,0,0
55764,57654,-277,-3905,27,27000,0,0
55774,57654,-278,-3905,32,32000,0,0
55775,57654,-278,-3905,32,32000,0,0
55775,57654,-278,-3905,32,32000,0,0
55776,57654,-278,-3905,33,33000,0,0
55786,57654,-278,-3905,38,38000,0,0
55787,57654,-278,-3905,39,39000,0,0
55787,57654,-278,-3905,39,39000,0,0
55788,57654,-278,-3905,40,40000,0,0
55799,57654,-278,-3905,46,46000,0,0
55799,57654,-278,-3905,46,46000,0,0
55799,57654,-278,-3905,46,46000,0,0
55810,57654,-278,-3905,54,54000,0,0
55811,57654,-278,-3905,54,54000,0,0
55811,57654,-278,-3905,54,54000,0,0
55812,57654,-278,-3905,55,55000,0,0
55822,57654,-278,-3905,62,62000,0,0
55823,57654,-278,-3905,63,63000,0,0
55823,57654,-278,-3905,63,63000,0,0
55824,57654,-279,-3905,64,64000,0,0
55834,57654,-279,-3905,72,72000,0,0
55835,57654,-279,-3905,72,72000,0,0
55835,57654,-279,-3905,72,72000,0,0
55846,57654,-279,-3905,81,81000,0,0
55847,57654,-279,-3905,82,82000,0,0
55847,57654,-280,-3905,82,82000,0,0
55847,57654,-280,-3905,82,82000,0,0
55858,57654,-280,-3905,92,92000,0,0
55859,57654,-280,-3905,93,93000,0,0
55859,57654,-280,-3905,93,93000,0,0
55860,57654,-280,-3905,94,94000,0,0
55870,57654,-281,-3905,103,103000,0,0
55871,57654,-281,-3905,104,104000,0,0
55871,57654,-281,-3905,104,104000,0,0
55882,57654,-282,-3905,115,115000,0,0
55882,57654,-282,-3905,115,115000,0,0
55883,57654,-282,-3905,116,116000,0,0
55883,57654,-282,-3905,116,116000,0,0
55894,57654,-283,-3905,127,127000,0,0
55895,57654,-283,-3905,128,128000,0,0
55895,57654,-283,-3905,128,128000,0,0
55906,57654,-284,-3905,140,140000,0,0
55906,57654,-284,-3905,140,140000,0,0
55907,57654,-284,-3905,141,141000,0,0
55907,57654,-284,-3905,141,141000,0,0
55918,57654,-286,-3905,153,153000,0,0
55918,57654,-286,-3905,153,153000,0,0
55919,57654,-286,-3905,154,154000,0,0
55919,57654,-287,-3905,154,154000,0,0
55930,57654,-287,-3905,167,167001,0,0
55930,57654,-287,-3905,167,167001,0,0
55931,57654,-287,-3905,169,168999,0,0
55942,57654,-289,-3905,182,182000,0,0
55942,57654,-289,-3905,182,182000,0,0
55943,57654,-289,-3905,183,182999,0,0
55943,57654,-290,-3905,183,182999,0,0
55954,57654,-290,-3905,197,197001,0,0
55954,57654,-291,-3905,197,197001,0,0
55955,57654,-291,-3905,199,199000,0,0
55965,57654,-292,-3905,212,211999,0,0
55966,57654,-292,-3905,213,213001,0,0
55966,57654,-293,-3905,213,213001,0,0
55967,57654,-294,-3905,214,214001,0,0
55978,57654,-295,-3905,230,230001,0,0
55978,57654,-295,-3905,230,230001,0,0
55979,57654,-295,-3905,231,231000,0,0
55989,57654,-297,-3905,245,245000,0,0
55990,57654,-297,-3905,246,245999,0,0
55990,57654,-297,-3905,246,245999,0,0
55991,57654,-299,-3905,248,248000,0,0
56001,57654,-300,-3905,263,262998,0,0
56002,57654,-300,-3905,264,264000,0,0
56002,57654,-300,-3905,264,264000,0,0
56013,57654,-302,-3905,281,280998,0,0
56013,57654,-302,-3905,281,280998,0,0
56014,57654,-302,-3905,282,281998,0,0
56014,57654,-305,-3905,282,281998,0,0
56025,57654,-305,-3905,299,298998,0,0
56026,57654,-305,-3905,301,301001,0,0
56026,57654,-306,-3905,301,301001,0,0
56037,57654,-308,-3905,318,318003,0,0
56037,57654,-308,-3905,318,318003,0,0
56038,57654,-309,-3905,320,320000,0,0
56038,57654,-312,-3905,320,320000,0,0
56049,57654,-312,-3905,338,338002,0,0
56049,57654,-312,-3905,338,338002,0,0
56050,57654,-312,-3905,339,338997,0,0
56061,57654,-315,-3905,358,357998,0,0
56061,57654,-315,-3905,358,357998,0,0
56062,57654,-316,-3905,360,360004,0,0
56062,57654,-319,-3905,360,360004,0,0
56073,57654,-319,-3905,379,379003,0,0
56073,57654,-319,-3905,379,379003,0,0
56074,57654,-319,-3905,380,380002,0,0
56084,57654,-323,-3905,398,398000,0,0
56085,57654,-323,-3905,400,400000,0,0
56085,57654,-324,-3905,400,400000,0,0
56086,57654,-324,-3905,402,402000,0,0
56097,57654,-328,-3905,421,420997,0,0
56097,57654,-328,-3905,421,420997,0,0
56098,57654,-328,-3905,423,423001,0,0
56108,57654,-332,-3905,442,442001,0,0
56109,57654,-332,-3905,444,444000,0,0
56109,57654,-332,-3905,444,444000,0,0
56110,57654,-333,-3905,446,446005,0,0
56120,57654,-337,-3905,464,463997,0,0
56121,57654,-337,-3905,466,465997,0,0
56121,57654,-337,-3905,466,465997,0,0
56132,57654,-342,-3905,488,487998,0,0
56132,57654,-342,-3905,488,487998,0,0
56133,57654,-342,-3905,489,488998,0,0
56133,57654,-342,-3905,489,488998,0,0
56144,57654,-347,-3905,511,511003,0,0
56145,57654,-347,-3905,513,513001,0,0
56145,57654,-348,-3905,513,513001,0,0
