Starting
Starting
Stepper Pin:14
1073494580
1073494244
    F_CPU=240000000
    TICKS_PER_S=16000000
.E (1970) wifi:Association refused temporarily, comeback time 299 mSec
E (2280) wifi:Association refused temporarily, comeback time 299 mSec
.E (2584) wifi:Association refused temporarily, comeback time 299 mSec
E (2890) wifi:Association refused temporarily, comeback time 299 mSec
E (3195) wifi:Association refused temporarily, comeback time 299 mSec
.E (3499) wifi:Association refused temporarily, comeback time 299 mSec
E (3805) wifi:Association refused temporarily, comeback time 299 mSec
..Connected to Wifi, Connecting to server.
Connected!

HARD MINIMUM LIMIT: 29
HARD MAXIMUM LIMIT: -3597

TOTAL HARD RANGE: 
3626

clampedPosition: -3597
duration: 8000
55489,63489,29,-3597,12,12000,0,1
55490,63489,29,-3597,12,12000,0,1
55491,63489,29,-3597,12,12000,0,1
55491,63489,28,-3597,12,12000,0,0
55502,63489,28,-3597,12,12000,0,0
55502,63489,28,-3597,12,12000,0,0
55503,63489,28,-3597,12,12000,0,0
55503,63489,28,-3597,12,12000,0,0
55514,63489,28,-3597,12,12000,0,0
55514,63489,28,-3597,12,12000,0,0
55515,63489,28,-3597,12,12000,0,0
55515,63489,28,-3597,12,12000,0,0
55526,63489,28,-3597,12,12000,0,0
55526,63489,28,-3597,12,12000,0,0
55527,63489,28,-3597,12,12000,0,0
55527,63489,28,-3597,12,12000,0,0
55538,63489,28,-3597,12,12000,0,0
55538,63489,28,-3597,12,12000,0,0
55539,63489,28,-3597,12,12000,0,0
55539,63489,28,-3597,12,12000,0,0
55550,63489,28,-3597,12,12000,0,0
55551,63489,28,-3597,12,12000,0,0
55551,63489,28,-3597,12,12000,0,0
55551,63489,28,-3597,12,12000,0,0
55562,63489,28,-3597,12,12000,0,0
55563,63489,28,-3597,12,12000,0,0
55563,63489,28,-3597,12,12000,0,0
55574,63489,28,-3597,12,12000,0,0
55574,63489,28,-3597,12,12000,0,0
55575,63489,28,-3597,12,12000,0,0
55575,63489,28,-3597,12,12000,0,0
55586,63489,27,-3597,12,12000,0,0
55586,63489,27,-3597,12,12000,0,0
55587,63489,27,-3597,12,12000,0,0
55587,63489,27,-3597,12,12000,0,0
55598,63489,27,-3597,12,12000,0,0
55598,63489,27,-3597,12,12000,0,0
55599,63489,27,-3597,12,12000,0,0
55599,63489,27,-3597,12,12000,0,0
55610,63489,27,-3597,12,12000,0,0
55611,63489,27,-3597,12,12000,0,0
55611,63489,27,-3597,12,12000,0,0
55611,63489,27,-3597,12,12000,0,0
55622,63489,27,-3597,12,12000,0,0
55623,63489,27,-3597,12,12000,0,0
55623,63489,27,-3597,12,12000,0,0
55623,63489,27,-3597,12,12000,0,0
55634,63489,27,-3597,12,12000,0,0
55635,63489,27,-3597,12,12000,0,0
55635,63489,27,-3597,12,12000,0,0
55636,63489,27,-3597,12,12000,0,0
55646,63489,27,-3597,12,12000,0,0
55647,63489,27,-3597,12,12000,0,0
55647,63489,27,-3597,12,12000,0,0
55648,63489,27,-3597,12,12000,0,0
55658,63489,27,-3597,12,12000,0,0
55659,63489,27,-3597,12,12000,0,0
55659,63489,26,-3597,12,12000,0,0
