Starting
Starting
Stepper Pin:14
1073494580
1073494244
    F_CPU=240000000
    TICKS_PER_S=16000000
.E (1954) wifi:Association refused temporarily, comeback time 299 mSec
E (2259) wifi:Association refused temporarily, comeback time 299 mSec
.E (2564) wifi:Association refused temporarily, comeback time 299 mSec
E (2868) wifi:Association refused temporarily, comeback time 299 mSec
E (3173) wifi:Association refused temporarily, comeback time 299 mSec
.E (3480) wifi:Association refused temporarily, comeback time 299 mSec
E (3788) wifi:Association refused temporarily, comeback time 299 mSec
E (4093) wifi:Association refused temporarily, comeback time 299 mSec
.E (4397) wifi:Association refused temporarily, comeback time 299 mSec
.Connected to Wifi, Connecting to server.
Connected!

HARD MINIMUM LIMIT: 930
HARD MAXIMUM LIMIT: -2693

TOTAL HARD RANGE: 
3623

clampedPosition: -2693
duration: 2000
31711,33711,930,-2693,18,18000,0
31712,33711,930,-2693,18,18000,0
31712,33711,930,-2693,18,18000,0
31713,33711,929,-2693,18,18000,0
31723,33711,929,-2693,18,18000,0
31724,33711,929,-2693,18,18000,0
31724,33711,929,-2693,18,18000,0
31725,33711,929,-2693,18,18000,0
31735,33711,929,-2693,18,18000,0
31736,33711,929,-2693,18,18000,0
31736,33711,929,-2693,18,18000,0
31737,33711,929,-2693,18,18000,0
31747,33711,929,-2693,18,18000,0
31748,33711,929,-2693,18,18000,0
31748,33711,929,-2693,18,18000,0
31748,33711,929,-2693,18,18000,0
31759,33711,929,-2693,18,18000,0
31759,33711,929,-2693,18,18000,0
31760,33711,929,-2693,18,18000,0
31760,33711,928,-2693,18,18000,0
31771,33711,928,-2693,18,18000,0
31771,33711,928,-2693,18,18000,0
31772,33711,928,-2693,18,18000,0
31772,33711,928,-2693,18,18000,0
31783,33711,928,-2693,23,23000,0
31783,33711,928,-2693,23,23000,0
31784,33711,928,-2693,23,23000,0
31784,33711,928,-2693,23,23000,0
31795,33711,928,-2693,31,31000,0
31795,33711,928,-2693,31,31000,0
31795,33711,928,-2693,31,31000,0
31796,33711,928,-2693,32,32000,0
31806,33711,928,-2693,40,40000,0
31807,33711,928,-2693,40,40000,0
31807,33711,928,-2693,40,40000,0
31808,33711,928,-2693,41,41000,0
31818,33711,928,-2693,50,50000,0
31819,33711,928,-2693,51,51000,0
31819,33711,928,-2693,51,51000,0
31820,33711,928,-2693,52,52000,0
31830,33711,927,-2693,62,62000,0
31831,33711,927,-2693,63,63000,0
31831,33711,927,-2693,63,63000,0
31831,33711,927,-2693,63,63000,0
