Starting
Starting
Stepper Pin:14
1073494648
1073494312
    F_CPU=240000000
    TICKS_PER_S=16000000
.E (1824) wifi:Association refused temporarily, comeback time 299 mSec
E (2128) wifi:Association refused temporarily, comeback time 299 mSec
.E (2433) wifi:Association refused temporarily, comeback time 299 mSec
E (2739) wifi:Association refused temporarily, comeback time 299 mSec
E (3044) wifi:Association refused temporarily, comeback time 299 mSec
.E (3351) wifi:Association refused temporarily, comeback time 299 mSec
E (3655) wifi:Association refused temporarily, comeback time 299 mSec
E (3960) wifi:Association refused temporarily, comeback time 299 mSec
.E (4264) wifi:Association refused temporarily, comeback time 299 mSec
..Connected to Wifi, Connecting to server.
Connected!

HARD MINIMUM LIMIT: -12
HARD MAXIMUM LIMIT: 3612

TOTAL HARD RANGE: 
3624

*****************************************************************************************************
*****************************************************************************************************
LOOP COMMNAND GET
0
0
setting LOOP
duration different!
PUSH WAS: 0
PUSH IS NOW: 1
end
HIT LIMIT MIN REV ------------------------------------------------------------------------!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
^,0.00,-12,300000,40,0.00,0,326454
^,0.01,-11,300000,40,0.00,0,326456
^,0.01,-11,300000,40,0.00,0,326458
^,0.01,-11,300000,40,0.00,0,326460
^,0.01,-11,300000,40,0.00,0,326462
^,0.01,-11,300000,40,0.00,0,326474
^,0.01,-11,300000,40,0.00,0,326476
^,0.01,-11,300000,40,0.00,0,326478
^,0.01,-11,300000,40,0.00,0,326480
^,0.02,-10,300000,40,0.00,0,326482
^,0.02,-10,300000,40,0.00,0,326484
^,0.02,-10,300000,40,0.00,0,326486
^,0.02,-10,300000,40,0.00,0,326488
^,0.02,-10,300000,40,0.00,0,326490
^,0.02,-10,300000,40,0.00,0,326492
^,0.02,-10,300000,40,0.00,0,326504
^,0.03,-9,300000,40,0.00,0,326506
^,0.03,-9,300000,40,0.00,0,326508
^,0.03,-9,300000,40,0.00,0,326510
^,0.03,-9,300000,40,0.00,0,326512
^,0.03,-9,300000,40,0.00,0,326514
^,0.03,-9,300000,40,0.00,0,326516
^,0.03,-9,300000,40,0.00,0,326518
^,0.03,-9,300000,40,0.00,0,326520
^,0.03,-9,300000,40,0.00,0,326522
^,0.03,-9,300000,40,0.01,0,326534
^,0.04,-8,300000,40,0.01,0,326536
^,0.04,-8,300000,40,0.01,0,326538
^,0.04,-8,300000,40,0.01,0,326540
^,0.04,-8,300000,40,0.01,0,326542
^,0.04,-8,300000,40,0.01,0,326544
^,0.04,-8,300000,40,0.01,0,326546
^,0.04,-8,300000,40,0.01,0,326548
^,0.04,-8,300000,40,0.01,0,326550
^,0.04,-8,300000,40,0.01,0,326552
^,0.04,-8,300000,40,0.01,0,326554
^,0.05,-7,300000,47,0.01,0,326566
^,0.05,-7,300000,49,0.01,0,326568
^,0.05,-7,300000,50,0.01,0,326570
^,0.05,-7,300000,52,0.01,0,326572
^,0.05,-7,300000,53,0.01,0,326574
^,0.05,-7,300000,55,0.01,0,326576
^,0.05,-7,300000,57,0.01,0,326578
^,0.05,-7,300000,58,0.01,0,326580
^,0.06,-6,300000,60,0.02,0,326582
^,0.06,-6,300000,62,0.02,0,326584
^,0.06,-6,300000,64,0.02,0,326596
^,0.06,-6,300000,75,0.02,0,326598
^,0.06,-6,300000,77,0.02,0,326600
^,0.06,-6,300000,79,0.02,0,326602
^,0.06,-6,300000,81,0.02,0,326604
^,0.07,-5,300000,83,0.02,0,326606
^,0.07,-5,300000,85,0.02,0,326608
^,0.07,-5,300000,87,0.02,0,326610
^,0.07,-5,300000,89,0.02,0,326612
^,0.07,-5,300000,91,0.02,0,326614
^,0.07,-5,300000,93,0.02,0,326616
^,0.07,-4,300000,106,0.03,0,326628
^,0.07,-4,300000,109,0.03,0,326630
^,0.08,-4,300000,111,0.03,0,326632
^,0.08,-4,300000,113,0.03,0,326634
^,0.08,-3,300000,116,0.03,0,326636
^,0.08,-3,300000,118,0.03,0,326638
^,0.08,-3,300000,121,0.03,0,326640
^,0.08,-3,300000,123,0.03,0,326642
^,0.08,-3,300000,126,0.03,0,326644
^,0.08,-3,300000,128,0.03,0,326656
^,0.09,-2,300000,144,0.04,0,326658
^,0.09,-1,300000,146,0.04,0,326660
^,0.09,-1,300000,149,0.04,0,326662
^,0.09,-1,300000,152,0.04,0,326664
^,0.09,-1,300000,154,0.04,0,326666
^,0.09,0,300000,157,0.04,0,326668
^,0.09,0,300000,160,0.04,0,326670
^,0.09,0,300000,163,0.04,0,326672
^,0.09,0,300000,166,0.04,0,326674
^,0.09,1,300000,168,0.04,0,326686
^,0.10,2,300000,186,0.05,0,326688
^,0.10,3,300000,189,0.05,0,326690
^,0.10,3,300000,192,0.05,0,326692
^,0.10,3,300000,195,0.05,0,326694
^,0.10,3,300000,198,0.05,0,326696
^,0.10,4,300000,201,0.05,0,326698
^,0.10,4,300000,205,0.05,0,326700
^,0.10,4,300000,208,0.05,0,326702
^,0.10,5,300000,211,0.05,0,326704
^,0.11,5,300000,214,0.05,0,326706
^,0.11,7,300000,234,0.06,0,326718
^,0.11,8,300000,237,0.06,0,326720
^,0.11,8,300000,241,0.06,0,326722
^,0.11,8,300000,244,0.06,0,326724
^,0.11,9,300000,248,0.06,0,326726
^,0.11,9,300000,251,0.06,0,326728
^,0.11,10,300000,255,0.06,0,326730
^,0.12,10,300000,258,0.07,0,326732
^,0.12,10,300000,262,0.07,0,326734
^,0.12,11,300000,265,0.07,0,326736
^,0.12,14,300000,287,0.07,0,326748
^,0.12,14,300000,291,0.07,0,326750
^,0.12,15,300000,295,0.07,0,326752
^,0.12,15,300000,298,0.08,0,326754
^,0.13,16,300000,302,0.08,0,326756
^,0.13,16,300000,306,0.08,0,326758
^,0.13,17,300000,310,0.08,0,326760
^,0.13,17,300000,314,0.08,0,326762
^,0.13,18,300000,318,0.08,0,326764
^,0.13,18,300000,322,0.08,0,326776
^,0.13,21,300000,345,0.09,0,326778
^,0.13,22,300000,350,0.09,0,326780
^,0.14,23,300000,354,0.09,0,326782
^,0.14,23,300000,358,0.09,0,326784
^,0.14,24,300000,362,0.09,0,326786
^,0.14,25,300000,366,0.09,0,326788
^,0.14,25,300000,370,0.09,0,326790
^,0.14,26,300000,374,0.09,0,326792
^,0.14,26,300000,379,0.10,0,326794
^,0.15,30,300000,405,0.10,0,326806
^,0.15,31,300000,409,0.10,0,326808
^,0.15,32,300000,413,0.10,0,326810
^,0.15,32,300000,418,0.11,0,326812
^,0.15,33,300000,422,0.11,0,326814
^,0.15,34,300000,427,0.11,0,326816
^,0.15,35,300000,431,0.11,0,326818
^,0.15,35,300000,436,0.11,0,326820
^,0.15,36,300000,440,0.11,0,326822
^,0.15,37,300000,445,0.11,0,326834
^,0.16,42,300000,473,0.12,0,326836
^,0.16,43,300000,478,0.12,0,326838
^,0.16,43,300000,482,0.12,0,326840
^,0.16,44,300000,487,0.12,0,326842
^,0.16,45,300000,492,0.12,0,326844
^,0.16,46,300000,497,0.13,0,326846
^,0.16,47,300000,502,0.13,0,326848
^,0.16,48,300000,506,0.13,0,326850
^,0.16,49,300000,511,0.13,0,326852
^,0.17,54,300000,541,0.14,0,326864
^,0.17,55,300000,546,0.14,0,326866
^,0.17,56,300000,551,0.14,0,326868
^,0.17,57,300000,556,0.14,0,326870
^,0.17,58,300000,561,0.14,0,326872
^,0.17,59,300000,566,0.14,0,326874
^,0.17,60,300000,571,0.14,0,326876
^,0.17,61,300000,577,0.15,0,326878
^,0.17,62,300000,582,0.15,0,326880
^,0.18,63,300000,587,0.15,0,326892
^,0.18,70,300000,619,0.16,0,326894
^,0.18,71,300000,624,0.16,0,326896
^,0.18,72,300000,629,0.16,0,326898
^,0.18,73,300000,635,0.16,0,326900
^,0.18,74,300000,640,0.16,0,326902
^,0.18,75,300000,646,0.16,0,326904
^,0.19,77,300000,651,0.16,0,326906
^,0.19,78,300000,657,0.17,0,326908
^,0.19,79,300000,662,0.17,0,326910
^,0.19,86,300000,695,0.18,0,326922
^,0.19,87,300000,701,0.18,0,326924
^,0.19,89,300000,707,0.18,0,326926
^,0.19,90,300000,712,0.18,0,326928
^,0.19,91,300000,718,0.18,0,326930
^,0.20,93,300000,724,0.18,0,326932
^,0.20,94,300000,730,0.18,0,326934
^,0.20,95,300000,735,0.19,0,326936
^,0.20,97,300000,741,0.19,0,326938
^,0.20,98,300000,747,0.19,0,326950
^,0.20,106,300000,782,0.20,0,326952
^,0.20,108,300000,788,0.20,0,326954
^,0.21,109,300000,794,0.20,0,326956
^,0.21,111,300000,800,0.20,0,326958
^,0.21,112,300000,806,0.20,0,326960
^,0.21,114,300000,812,0.21,0,326962
^,0.21,115,300000,818,0.21,0,326964
^,0.21,117,300000,824,0.21,0,326966
^,0.21,118,300000,830,0.21,0,326978
^,0.21,127,300000,867,0.22,0,326980
^,0.22,129,300000,874,0.22,0,326982
^,0.22,130,300000,880,0.22,0,326984
^,0.22,132,300000,886,0.22,0,326986
^,0.22,134,300000,892,0.23,0,326988
^,0.22,135,300000,899,0.23,0,326990
^,0.22,137,300000,905,0.23,0,326992
^,0.22,139,300000,911,0.23,0,326994
^,0.22,140,300000,918,0.23,0,327006
^,0.23,151,300000,956,0.24,0,327008
^,0.23,152,300000,963,0.24,0,327010
^,0.23,154,300000,969,0.24,0,327012
^,0.23,156,300000,976,0.25,0,327014
^,0.23,158,300000,982,0.25,0,327016
^,0.23,160,300000,989,0.25,0,327018
^,0.23,161,300000,995,0.25,0,327020
^,0.23,163,300000,1002,0.25,0,327022
^,0.24,175,300000,1042,0.26,0,327034
^,0.24,176,300000,1049,0.27,0,327036
^,0.24,178,300000,1056,0.27,0,327038
^,0.24,180,300000,1062,0.27,0,327040
^,0.24,182,300000,1069,0.27,0,327042
^,0.24,184,300000,1076,0.27,0,327044
^,0.24,186,300000,1083,0.27,0,327046
^,0.24,188,300000,1090,0.28,0,327048
^,0.25,201,300000,1131,0.29,0,327060
^,0.25,203,300000,1138,0.29,0,327062
^,0.25,205,300000,1145,0.29,0,327064
^,0.25,207,300000,1152,0.29,0,327066
^,0.25,209,300000,1159,0.29,0,327068
^,0.25,211,300000,1166,0.29,0,327070
^,0.25,214,300000,1173,0.30,0,327072
^,0.25,216,300000,1180,0.30,0,327074
^,0.26,229,300000,1223,0.31,0,327086
^,0.26,231,300000,1230,0.31,0,327088
^,0.26,234,300000,1237,0.31,0,327090
^,0.26,236,300000,1245,0.31,0,327092
^,0.26,238,300000,1252,0.32,0,327094
^,0.26,241,300000,1259,0.32,0,327096
^,0.26,243,300000,1266,0.32,0,327098
^,0.26,245,300000,1274,0.32,0,327100
^,0.27,260,300000,1318,0.33,0,327112
^,0.27,262,300000,1325,0.33,0,327114
^,0.27,265,300000,1333,0.34,0,327116
^,0.27,267,300000,1340,0.34,0,327118
^,0.27,270,300000,1348,0.34,0,327120
^,0.27,272,300000,1355,0.34,0,327122
^,0.27,275,300000,1363,0.34,0,327124
^,0.27,278,300000,1370,0.35,0,327126
^,0.27,280,300000,1378,0.35,0,327138
^,0.28,296,300000,1423,0.36,0,327140
^,0.28,298,300000,1431,0.36,0,327142
^,0.28,301,300000,1439,0.36,0,327144
^,0.28,304,300000,1446,0.37,0,327146
^,0.28,307,300000,1454,0.37,0,327148
^,0.28,309,300000,1462,0.37,0,327150
^,0.28,312,300000,1469,0.37,0,327152
