Starting
Starting
Stepper Pin:14
1073494580
1073494244
    F_CPU=240000000
    TICKS_PER_S=16000000
.Connected to Wifi, Connecting to server.
Connected!

HARD MINIMUM LIMIT: 3613
HARD MAXIMUM LIMIT: 14

TOTAL HARD RANGE: 
3599

3613,4926108,3248,203,53179
3613,4926108,3248,203,53179
3613,4926108,3248,203,53180
3612,4921563,3251,203,53180
3612,4921563,3251,203,53180
3612,4921563,3251,203,53191
3593,4879536,3279,204,53191
3592,4879536,3279,204,53192
3591,4876562,3281,205,53192
3590,4876562,3281,205,53192
3589,4876562,3281,205,53203
3545,4832377,3311,206,53203
3543,4832377,3311,206,53203
3542,4832377,3311,206,53204
3540,4829460,3313,207,53204
3488,4790419,3340,208,53215
3487,4787552,3342,208,53215
3485,4787552,3342,208,53215
3484,4787552,3342,208,53215
3482,4783259,3345,209,53216
3432,4743552,3373,210,53226
3430,4743552,3373,210,53227
3429,4739336,3376,211,53227
3427,4739336,3376,211,53227
3425,4739336,3376,211,53238
3375,4697592,3406,212,53238
3374,4697592,3406,212,53238
3372,4693458,3409,213,53239
3371,4693458,3409,213,53239
3369,4693458,3409,213,53250
3319,4651163,3440,215,53250
3317,4651163,3440,215,53250
3316,4651163,3440,215,53251
3314,4647110,3443,215,53251
3313,4647110,3443,215,53262
3263,4605642,3474,217,53262
3261,4605642,3474,217,53262
3260,4605642,3474,217,53262
3258,4600345,3478,217,53263
3257,4600345,3478,217,53273
3208,4562304,3507,219,53274
3207,4558405,3510,219,53274
3205,4558405,3510,219,53274
3204,4558405,3510,219,53275
3202,4554512,3513,219,53285
3154,4515947,3543,221,53285
3153,4512126,3546,221,53286
3152,4512126,3546,221,53286
3150,4512126,3546,221,53286
3103,4470522,3579,223,53297
3101,4470522,3579,223,53297
3100,4470522,3579,223,53298
3098,4465532,3583,223,53298
3097,4465532,3583,223,53308
3050,4428453,3613,225,53309
3049,4423555,3617,226,53309
3047,4423555,3617,226,53309
3046,4423555,3617,226,53310
3044,4419890,3620,226,53320
2998,4381161,3652,228,53320
2997,4377565,3655,228,53321
2995,4377565,3655,228,53321
2994,4377565,3655,228,53321
2992,4377565,3655,228,53332
2946,4334869,3691,230,53332
2945,4334869,3691,230,53332
2943,4331348,3694,230,53333
2942,4331348,3694,230,53333
2941,4331348,3694,230,53344
2895,4289544,3730,233,53344
2893,4289544,3730,233,53344
2892,4289544,3730,233,53345
2891,4284949,3734,233,53345
2845,4247412,3767,235,53355
2844,4242906,3771,235,53356
2843,4242906,3771,235,53356
2841,4242906,3771,235,53356
2840,4242906,3771,235,53357
2795,4200578,3809,238,53367
2793,4200578,3809,238,53368
2792,4197272,3812,238,53368
2791,4197272,3812,238,53368
2789,4197272,3812,238,53379
2744,4154765,3851,240,53379
2743,4154765,3851,240,53379
2741,4151531,3854,240,53380
2740,4151531,3854,240,53380
2739,4151531,3854,240,53391
2694,4108885,3894,243,53391
2693,4108885,3894,243,53391
2692,4108885,3894,243,53392
2690,4104669,3898,243,53392
2689,4104669,3898,243,53402
2645,4062976,3938,246,53403
2644,4062976,3938,246,53403
2642,4062976,3938,246,53403
2641,4062976,3938,246,53404
2640,4059883,3941,246,53414
2596,4021111,3979,248,53415
2595,4018081,3982,248,53415
2594,4018081,3982,248,53415
2592,4018081,3982,248,53415
2591,4014049,3986,249,53426
2549,3976143,4024,251,53426
2548,3976143,4024,251,53427
2546,3972195,4028,251,53427
2545,3972195,4028,251,53427
2503,3930238,4071,254,53438
2502,3930238,4071,254,53438
2501,3930238,4071,254,53438
2500,3926380,4075,254,53439
2498,3926380,4075,254,53449
2456,3889159,4114,257,53450
2455,3885381,4118,257,53450
2453,3885381,4118,257,53450
2452,3885381,4118,257,53451
2451,3880669,4123,257,53461
2410,3843382,4163,260,53461
2409,3838772,4168,260,53462
2408,3838772,4168,260,53462
2406,3838772,4168,260,53462
2405,3838772,4168,260,53473
2365,3797769,4213,263,53473
2364,3797769,4213,263,53473
2362,3794166,4217,263,53474
2361,3794166,4217,263,53474
2360,3794166,4217,263,53485
2320,3753225,4263,266,53485
2319,3753225,4263,266,53485
2317,3753225,4263,266,53486
2316,3748828,4268,266,53486
2276,3710575,4312,269,53496
2275,3710575,4312,269,53497
2274,3707995,4315,269,53497
2273,3707995,4315,269,53497
2272,3707995,4315,269,53498
2232,3666361,4364,272,53508
2231,3666361,4364,272,53509
2230,3663004,4368,273,53509
2229,3663004,4368,273,53509
2227,3663004,4368,273,53520
2188,3622368,4417,276,53520
2187,3622368,4417,276,53520
2186,3622368,4417,276,53521
2185,3618272,4422,276,53521
2184,3618272,4422,276,53531
2145,3577018,4473,279,53532
2144,3577018,4473,279,53532
2143,3577018,4473,279,53532
2142,3577018,4473,279,53533
2140,3573024,4478,279,53543
2102,3535912,4525,282,53544
2101,3532009,4530,283,53544
2100,3532009,4530,283,53544
2098,3532009,4530,283,53544
2097,3528893,4534,283,53555
2059,3491163,4583,286,53555
2058,3491163,4583,286,53556
2057,3488119,4587,286,53556
2056,3488119,4587,286,53556
2019,3446790,4642,290,53567
2018,3446790,4642,290,53567
2017,3446790,4642,290,53567
2016,3443082,4647,290,53568
2015,3443082,4647,290,53578
1978,3407155,4696,293,53579
1976,3402807,4702,293,53579
1975,3402807,4702,293,53579
1974,3402807,4702,293,53580
1973,3399193,4707,294,53590
1938,3362051,4759,297,53590
1937,3359227,4763,297,53591
1936,3359227,4763,297,53591
1935,3359227,4763,297,53591
1934,3355001,4769,298,53602
1899,3318125,4822,301,53602
1898,3318125,4822,301,53603
1897,3314688,4827,301,53603
1895,3314688,4827,301,53603
1894,3314688,4827,301,53614
1859,3275333,4885,305,53614
1858,3275333,4885,305,53614
1857,3275333,4885,305,53615
1856,3271315,4891,305,53615
1855,3271315,4891,305,53626
1821,3231018,4952,309,53626
1820,3231018,4952,309,53626
1819,3231018,4952,309,53626
1818,3227108,4958,309,53627
1783,3191065,5014,313,53637
1782,3191065,5014,313,53638
1781,3187251,5020,313,53638
1780,3187251,5020,313,53638
1779,3187251,5020,313,53639
1745,3147747,5083,317,53649
1744,3147747,5083,317,53649
1743,3144036,5089,318,53650
1742,3144036,5089,318,53650
1741,3144036,5089,318,53661
1707,3103783,5155,322,53661
1706,3103783,5155,322,53661
1705,3103783,5155,322,53662
1704,3100775,5160,322,53662
1703,3100775,5160,322,53672
1670,3065134,5220,326,53673
1669,3061029,5227,326,53673
1668,3061029,5227,326,53673
1667,3061029,5227,326,53674
1666,3058104,5232,327,53684
1633,3021719,5295,330,53685
1632,3017729,5302,331,53685
1631,3017729,5302,331,53685
1630,3017729,5302,331,53685
1629,3014886,5307,331,53696
1597,2978961,5371,335,53696
1596,2978961,5371,335,53697
1595,2976190,5376,336,53697
1595,2976190,5376,336,53697
1562,2936858,5448,340,53708
1561,2936858,5448,340,53708
1560,2936858,5448,340,53708
1559,2933089,5455,340,53709
1559,2933089,5455,340,53709
1528,2898026,5521,345,53720
1527,2893833,5529,345,53720
1526,2893833,5529,345,53720
1525,2893833,5529,345,53721
1524,2891218,5534,345,53731
1493,2855103,5604,350,53731
1492,2852050,5610,350,53732
1491,2852050,5610,350,53732
1490,2852050,5610,350,53732
1489,2852050,5610,350,53743
1459,2812940,5688,355,53743
1458,2812940,5688,355,53744
1457,2809975,5694,355,53744
1456,2809975,5694,355,53744
1456,2809975,5694,355,53755
1426,2772003,5772,360,53755
1425,2772003,5772,360,53755
1424,2772003,5772,360,53756
1423,2768166,5780,361,53756
1422,2768166,5780,361,53767
1393,2729910,5861,366,53767
1392,2729910,5861,366,53767
1391,2729910,5861,366,53767
1390,2726188,5869,366,53768
1361,2691790,5944,371,53778
1360,2691790,5944,371,53779
1359,2688172,5952,372,53779
1359,2688172,5952,372,53779
1358,2688172,5952,372,53780
1330,2651201,6035,377,53790
1329,2651201,6035,377,53790
1328,2646816,6045,377,53791
1327,2646816,6045,377,53791
1326,2646816,6045,377,53802
1298,2608837,6133,383,53802
1297,2608837,6133,383,53802
1297,2608837,6133,383,53803
1296,2605863,6140,383,53803
1295,2605863,6140,383,53813
1267,2571934,6221,388,53814
1266,2569043,6228,389,53814
1266,2569043,6228,389,53814
1265,2569043,6228,389,53815
1264,2564925,6238,389,53825
1236,2530845,6322,395,53825
1235,2528046,6329,395,53826
1235,2528046,6329,395,53826
1234,2528046,6329,395,53826
1233,2524057,6339,396,53837
1206,2491048,6423,401,53837
1205,2491048,6423,401,53838
1204,2487176,6433,402,53838
1203,2487176,6433,402,53838
1177,2449855,6531,408,53849
1176,2449855,6531,408,53849
1176,2449855,6531,408,53849
1175,2449855,6531,408,53850
1174,2446857,6539,408,53860
1148,2414001,6628,414,53860
1147,2410002,6639,414,53861
1147,2410002,6639,414,53861
1146,2410002,6639,414,53861
1145,2407101,6647,415,53872
1119,2373887,6740,421,53872
1118,2373887,6740,421,53873
1118,2371073,6748,421,53873
1117,2371073,6748,421,53873
1116,2371073,6748,421,53884
1091,2334063,6855,428,53884
1090,2334063,6855,428,53884
1089,2334063,6855,428,53885
1088,2331002,6864,429,53885
1087,2331002,6864,429,53896
1062,2294894,6972,435,53896
1061,2294894,6972,435,53896
1061,2294894,6972,435,53897
1060,2291935,6981,436,53897
1059,2291935,6981,436,53907
1035,2256063,7092,443,53908
1034,2256063,7092,443,53908
1033,2256063,7092,443,53908
1033,2256063,7092,443,53909
1008,2220064,7207,450,53919
1007,2220064,7207,450,53920
1007,2216988,7217,451,53920
1006,2216988,7217,451,53920
1005,2216988,7217,451,53931
981,2181025,7336,458,53931
981,2181025,7336,458,53931
980,2181025,7336,458,53932
979,2178056,7346,459,53932
979,2178056,7346,459,53942
956,2143048,7466,466,53943
955,2143048,7466,466,53943
954,2143048,7466,466,53943
953,2139896,7477,467,53944
953,2139896,7477,467,53944
931,2108037,7590,474,53955
930,2104986,7601,475,53955
929,2104986,7601,475,53955
929,2104986,7601,475,53955
928,2101944,7612,475,53956
905,2070126,7729,483,53966
905,2070126,7729,483,53967
904,2066916,7741,483,53967
903,2066916,7741,483,53967
903,2066916,7741,483,53968
880,2032004,7874,492,53978
880,2032004,7874,492,53978
879,2028912,7886,492,53979
878,2028912,7886,492,53979
878,2028912,7886,492,53979
857,1995012,8020,501,53990
856,1995012,8020,501,53990
855,1995012,8020,501,53991
855,1992032,8032,502,53991
854,1992032,8032,502,53991
833,1957905,8172,510,54002
832,1957905,8172,510,54002
831,1957905,8172,510,54002
831,1954079,8188,511,54003
830,1954079,8188,511,54003
809,1924002,8316,519,54014
809,1920999,8329,520,54014
808,1920999,8329,520,54014
807,1920999,8329,520,54014
807,1918005,8342,521,54015
806,1918005,8342,521,54025
786,1887015,8479,529,54026
