Starting
Starting
Stepper Pin:14
1073494580
1073494244
    F_CPU=240000000
    TICKS_PER_S=16000000
.E (1955) wifi:Association refused temporarily, comeback time 299 mSec
E (2264) wifi:Association refused temporarily, comeback time 299 mSec
.E (2569) wifi:Association refused temporarily, comeback time 299 mSec
E (2874) wifi:Association refused temporarily, comeback time 299 mSec
E (3179) wifi:Association refused temporarily, comeback time 299 mSec
.E (3484) wifi:Association refused temporarily, comeback time 299 mSec
E (3792) wifi:Association refused temporarily, comeback time 299 mSec
E (4098) wifi:Association refused temporarily, comeback time 299 mSec
.E (4402) wifi:Association refused temporarily, comeback time 299 mSec
..Connected to Wifi, Connecting to server.
Connected!

HARD MINIMUM LIMIT: 27
HARD MAXIMUM LIMIT: -3602

TOTAL HARD RANGE: 
3629

clampedPosition: -3602
duration: 5000
172605,177605,27,-3602,7,7000,0,1
172605,177605,27,-3602,7,7000,0,1
172606,177605,27,-3602,7,7000,0,1
172606,177605,26,-3602,7,7000,0,0
172617,177605,26,-3602,7,7000,0,0
172617,177605,26,-3602,7,7000,0,0
172618,177605,26,-3602,7,7000,0,0
172618,177605,26,-3602,7,7000,0,0
172629,177605,26,-3602,10,10000,0,0
172629,177605,26,-3602,10,10000,0,0
172630,177605,26,-3602,11,11000,0,0
172640,177605,26,-3602,15,15000,0,0
172641,177605,26,-3602,16,16000,0,0
172641,177605,26,-3602,16,16000,0,0
172642,177605,26,-3602,16,16000,0,0
172653,177605,26,-3602,21,21000,0,0
172653,177605,26,-3602,21,21000,0,0
172654,177605,26,-3602,22,22000,0,0
172654,177605,26,-3602,22,22000,0,0
172665,177605,26,-3602,27,27000,0,0
172665,177605,26,-3602,27,27000,0,0
172666,177605,26,-3602,27,27000,0,0
172676,177605,26,-3602,32,32000,0,0
172677,177605,26,-3602,32,32000,0,0
172677,177605,26,-3602,32,32000,0,0
172678,177605,26,-3602,33,33000,0,0
172688,177605,26,-3602,37,37000,0,0
172689,177605,26,-3602,38,38000,0,0
172689,177605,26,-3602,38,38000,0,0
172690,177605,26,-3602,38,38000,0,0
172700,177605,26,-3602,43,43000,0,0
172701,177605,26,-3602,43,43000,0,0
172701,177605,26,-3602,43,43000,0,0
172702,177605,26,-3602,44,44000,0,0
172712,177605,26,-3602,48,48000,0,0
172713,177605,26,-3602,49,49000,0,0
172713,177605,26,-3602,49,49000,0,0
172724,177605,26,-3602,54,54000,0,0
172724,177605,26,-3602,54,54000,0,0
172725,177605,26,-3602,54,54000,0,0
172725,177605,26,-3602,54,54000,0,0
172736,177605,26,-3602,59,59000,0,0
172736,177605,26,-3602,59,59000,0,0
172737,177605,26,-3602,60,60000,0,0
172737,177605,26,-3602,60,60000,0,0
172748,177605,26,-3602,65,65000,0,0
172748,177605,26,-3602,65,65000,0,0
172749,177605,26,-3602,65,65000,0,0
172760,177605,25,-3602,70,70000,0,0
172760,177605,25,-3602,70,70000,0,0
172760,177605,25,-3602,70,70000,0,0
172761,177605,25,-3602,70,70000,0,0
172772,177605,24,-3602,75,75000,0,0
172772,177605,24,-3602,75,75000,0,0
172772,177605,24,-3602,75,75000,0,0
172773,177605,24,-3602,76,76000,0,0
172784,177605,24,-3602,81,81000,0,0
172784,177605,24,-3602,81,81000,0,0
172784,177605,24,-3602,81,81000,0,0
172795,177605,23,-3602,86,86000,0,0
172796,177605,23,-3602,86,86000,0,0
172796,177605,23,-3602,86,86000,0,0
172796,177605,23,-3602,86,86000,0,0
172807,177605,22,-3602,91,91000,0,0
172808,177605,22,-3602,92,92000,0,0
172808,177605,22,-3602,92,92000,0,0
172809,177605,22,-3602,92,92000,0,0
172819,177605,21,-3602,97,97000,0,0
172820,177605,21,-3602,97,97000,0,0
172820,177605,21,-3602,97,97000,0,0
172821,177605,20,-3602,98,98000,0,0
172831,177605,20,-3602,102,102000,0,0
172832,177605,20,-3602,103,103000,0,0
172832,177605,20,-3602,103,103000,0,0
172843,177605,19,-3602,108,108000,0,0
172843,177605,19,-3602,108,108000,0,0
172844,177605,19,-3602,108,108000,0,0
172844,177605,18,-3602,108,108000,0,0
172855,177605,18,-3602,113,113000,0,0
172855,177605,18,-3602,113,113000,0,0
172856,177605,18,-3602,113,113000,0,0
172866,177605,17,-3602,118,118000,0,0
172867,177605,17,-3602,118,118000,0,0
172867,177605,17,-3602,118,118000,0,0
172868,177605,16,-3602,119,119000,0,0
172879,177605,16,-3602,124,124000,0,0
172879,177605,15,-3602,124,124000,0,0
172880,177605,15,-3602,124,124000,0,0
172890,177605,14,-3602,129,129000,0,0
172891,177605,14,-3602,129,129000,0,0
172891,177605,14,-3602,129,129000,0,0
172892,177605,13,-3602,130,130000,0,0
172902,177605,13,-3602,134,134000,0,0
172903,177605,13,-3602,134,134000,0,0
172903,177605,13,-3602,134,134000,0,0
172914,177605,11,-3602,139,139000,0,0
172914,177605,11,-3602,139,139000,0,0
172915,177605,11,-3602,140,140000,0,0
172915,177605,10,-3602,140,140000,0,0
172926,177605,10,-3602,145,145000,0,0
172926,177605,10,-3602,145,145000,0,0
172927,177605,10,-3602,145,145000,0,0
172937,177605,8,-3602,150,150000,0,0
172938,177605,8,-3602,150,150000,0,0
172938,177605,8,-3602,150,150000,0,0
172939,177605,7,-3602,151,151000,0,0
172949,177605,7,-3602,155,155000,0,0
172950,177605,7,-3602,155,155000,0,0
172950,177605,7,-3602,155,155000,0,0
172961,177605,5,-3602,160,160000,0,0
172961,177605,5,-3602,160,160000,0,0
172962,177605,5,-3602,161,161000,0,0
172962,177605,3,-3602,161,161000,0,0
172973,177605,3,-3602,166,165999,0,0
172973,177605,3,-3602,166,165999,0,0
172974,177605,3,-3602,166,165999,0,0
172985,177605,1,-3602,171,171000,0,0
172985,177605,1,-3602,171,171000,0,0
