Starting
Starting
Stepper Pin:14
1073494584
1073494248
    F_CPU=240000000
    TICKS_PER_S=16000000
.E (1971) wifi:Association refused temporarily, comeback time 299 mSec
1.29,-460
1.18,-461
1.40,-463
1.19,-464
1.39,-465
1.27,-467
1.22,-468
1.16,-470
1.16,-471
1.27,-472
1.22,-474
1.26,-475
1.09,-477
1.21,-478
1.21,-479
1.21,-481
1.34,-482
1.28,-484
1.02,-485
1.07,-486
-0.12,-488
0.01,-489
1.04,-491
1.09,-492
1.23,-494
1.15,-495
1.10,-496
1.27,-498
1.26,-499
1.36,-501
1.27,-502
1.19,-503
1.28,-505
1.46,-506
1.48,-508
1.18,-509
1.34,-510
1.14,-512
1.35,-513
1.25,-515
1.31,-516
1.32,-517
1.39,-519
1.28,-520
1.35,-522
1.27,-523
1.39,-524
1.32,-526
1.15,-527
1.19,-529
1.21,-530
1.24,-531
1.24,-533
1.12,-534
1.09,-536
1.32,-537
0.60,-538
0.28,-540
0.65,-541
1.29,-543
1.30,-544
1.27,-545
1.23,-547
1.15,-548
1.14,-550
1.28,-551
1.30,-553
1.29,-554
1.30,-555
1.23,-557
1.30,-558
1.32,-560
1.29,-561
1.21,-562
1.24,-564
1.29,-565
1.34,-567
1.25,-568
1.33,-569
1.34,-571
1.26,-572
1.42,-574
1.19,-575
1.20,-576
1.43,-578
1.15,-579
1.40,-581
1.42,-582
1.41,-583
1.26,-585
1.33,-586
1.25,-588
0.89,-589
0.27,-590
0.14,-592
1.22,-593
1.25,-595
1.19,-596
1.27,-598
1.30,-599
1.37,-600
1.19,-602
1.31,-603
1.27,-605
1.26,-606
1.41,-607
1.24,-609
1.16,-610
1.31,-612
1.28,-613
1.35,-614
1.25,-616
1.32,-617
1.29,-619
1.15,-620
1.32,-621
1.29,-623
1.28,-624
1.31,-626
1.09,-627
1.13,-628
1.13,-630
1.17,-631
1.36,-633
1.34,-634
1.19,-635
1.30,-637
1.26,-638
1.22,-640
0.20,-641
0.11,-642
0.75,-644
1.31,-645
1.26,-647
1.38,-648
1.43,-649
1.15,-651
1.30,-652
1.23,-654
1.30,-655
1.34,-657
1.16,-658
1.23,-659
1.29,-661
1.20,-662
1.28,-664
1.09,-665
1.17,-666
1.31,-668
1.12,-669
1.20,-671
1.26,-672
1.37,-673
1.30,-675
1.24,-676
1.18,-678
1.35,-679
1.30,-680
1.19,-682
1.22,-683
1.30,-685
1.33,-686
1.02,-687
1.28,-689
1.32,-690
0.89,-692
-0.06,-693
0.41,-694
1.19,-696
1.24,-697
1.28,-699
1.26,-700
1.22,-702
1.13,-703
1.21,-704
1.29,-706
1.25,-707
1.22,-709
1.16,-710
1.24,-711
1.28,-713
1.21,-714
1.33,-716
1.31,-717
1.32,-718
1.35,-720
1.26,-721
1.34,-723
1.23,-724
1.19,-725
1.18,-727
1.21,-728
1.35,-730
1.19,-731
1.33,-732
1.17,-734
1.28,-735
1.21,-737
1.30,-738
1.32,-739
1.18,-741
1.17,-742
0.10,-744
0.06,-745
1.02,-747
1.31,-748
1.28,-749
1.34,-751
1.39,-752
1.25,-754
1.31,-755
1.28,-756
1.26,-758
1.11,-759
1.24,-761
1.23,-762
1.18,-763
1.25,-765
1.26,-766
1.24,-768
1.05,-769
1.25,-770
1.14,-772
1.32,-773
1.38,-775
1.15,-776
1.41,-777
1.16,-779
1.23,-780
1.31,-782
1.33,-783
1.26,-784
1.16,-786
1.11,-787
1.18,-789
1.21,-790
1.33,-791
1.14,-793
0.67,-794
0.18,-796
0.42,-797
1.30,-799
1.22,-800
1.18,-801
1.22,-803
1.30,-804
1.36,-806
1.26,-807
1.16,-808
1.14,-810
1.07,-811
1.18,-813
1.20,-814
1.27,-815
1.19,-817
1.30,-818
1.21,-820
1.21,-821
1.27,-822
1.36,-824
1.21,-825
1.30,-827
1.09,-828
1.22,-829
1.19,-831
1.40,-832
1.08,-834
1.28,-835
1.23,-836
1.30,-838
1.25,-839
1.29,-841
1.13,-842
1.25,-843
1.03,-845
0.05,-846
0.19,-848
1.04,-849
1.35,-851
1.11,-852
1.11,-853
1.12,-855
1.13,-856
1.22,-858
1.13,-859
1.23,-860
1.16,-862
1.17,-863
1.29,-865
1.20,-866
1.21,-867
1.16,-869
1.11,-870
1.23,-872
1.19,-873
1.21,-874
1.04,-876
1.19,-877
1.12,-879
1.10,-880
1.15,-881
1.26,-883
1.04,-884
1.10,-886
1.12,-887
1.12,-888
1.18,-890
1.22,-891
1.23,-893
1.11,-894
1.24,-895
0.34,-897
0.07,-898
0.69,-900
1.26,-901
1.25,-903
1.15,-904
1.41,-905
1.31,-907
1.28,-908
1.28,-910
1.22,-911
1.28,-912
1.13,-914
1.27,-915
1.32,-917
1.13,-918
1.30,-919
1.18,-921
1.33,-922
1.41,-924
1.15,-925
1.24,-926
1.26,-928
1.26,-929
1.37,-931
1.21,-932
1.25,-933
1.30,-935
1.21,-936
1.14,-938
1.07,-939
1.43,-940
1.31,-942
1.20,-943
1.14,-945
1.18,-946
0.95,-947
0.08,-949
0.12,-950
1.18,-952
1.23,-953
1.21,-955
1.24,-956
1.40,-957
1.19,-959
1.24,-960
1.37,-962
1.14,-963
1.23,-964
1.24,-966
1.20,-967
1.18,-969
1.07,-970
1.26,-971
1.42,-973
1.28,-974
1.40,-976
1.25,-977
1.31,-978
1.26,-980
1.16,-981
1.38,-983
1.20,-984
1.32,-985
1.22,-987
1.28,-988
1.28,-990
1.18,-991
1.30,-992
1.18,-994
1.20,-995
1.36,-997
1.31,-998
0.32,-999
0.17,-1001
0.79,-1002
1.18,-1004
1.23,-1005
1.27,-1007
1.21,-1008
1.29,-1009
1.25,-1011
1.42,-1012
1.36,-1014
1.25,-1015
1.21,-1016
1.35,-1018
1.13,-1019
1.34,-1021
1.26,-1022
1.38,-1023
1.27,-1025
1.26,-1026
1.23,-1028
1.23,-1029
1.38,-1030
1.22,-1032
1.24,-1033
1.27,-1035
1.17,-1036
1.18,-1037
1.25,-1039
1.19,-1040
1.35,-1042
1.17,-1043
1.24,-1044
1.20,-1046
1.25,-1047
1.29,-1049
0.79,-1050
0.17,-1051
0.51,-1053
1.23,-1054
1.20,-1056
1.32,-1057
1.38,-1059
1.19,-1060
1.23,-1061
1.17,-1063
1.11,-1064
1.35,-1066
1.31,-1067
1.17,-1068
1.18,-1070
1.08,-1071
1.31,-1073
1.36,-1074
1.13,-1075
1.23,-1077
1.24,-1078
1.17,-1080
1.09,-1081
1.21,-1082
1.35,-1084
1.21,-1085
1.22,-1087
1.25,-1088
1.25,-1089
1.14,-1091
1.35,-1092
1.26,-1094
1.23,-1095
1.29,-1096
1.31,-1098
1.18,-1099
1.19,-1101
0.15,-1102
0.25,-1103
0.92,-1105
1.13,-1106
1.32,-1108
1.19,-1109
1.21,-1111
1.16,-1112
1.32,-1113
1.27,-1115
1.22,-1116
1.20,-1118
1.19,-1119
1.27,-1120
1.35,-1122
1.26,-1123
1.32,-1125
1.13,-1126
1.23,-1127
1.23,-1129
1.22,-1130
1.36,-1132
1.24,-1133
1.38,-1134
1.12,-1136
1.37,-1137
1.30,-1139
1.29,-1140
1.21,-1141
1.26,-1143
1.27,-1144
1.27,-1146
1.32,-1147
1.26,-1148
1.23,-1150
1.12,-1151
0.60,-1153
0.21,-1154
0.49,-1156
1.21,-1157
1.23,-1158
1.33,-1160
1.23,-1161
1.31,-1163
1.22,-1164
1.28,-1165
1.24,-1167
1.27,-1168
1.40,-1170
1.19,-1171
1.29,-1172
1.20,-1174
1.08,-1175
1.05,-1177
1.17,-1178
1.15,-1179
1.22,-1181
1.35,-1182
1.30,-1184
1.10,-1185
1.23,-1186
1.30,-1188
1.30,-1189
1.35,-1191
1.17,-1192
1.40,-1193
1.26,-1195
1.12,-1196
1.36,-1198
1.34,-1199
1.30,-1200
1.15,-1202
1.18,-1203
0.12,-1205
0.21,-1206
1.01,-1208
1.29,-1209
1.29,-1210
1.22,-1212
1.24,-1213
1.20,-1215
1.26,-1216
1.28,-1217
1.12,-1219
1.18,-1220
1.04,-1222
1.26,-1223
1.46,-1224
1.28,-1226
1.28,-1227
1.09,-1229
1.17,-1230
1.28,-1231
1.23,-1233
1.33,-1234
1.28,-1236
1.20,-1237
1.37,-1238
1.33,-1240
1.17,-1241
1.33,-1243
1.14,-1244
1.23,-1245
1.29,-1247
1.23,-1248
1.25,-1250
1.25,-1251
1.21,-1252
1.24,-1254
0.47,-1255
0.06,-1257
0.71,-1258
1.35,-1260
1.19,-1261
1.12,-1262
1.15,-1264
1.24,-1265
1.19,-1267
1.15,-1268
1.27,-1269
1.36,-1271
1.32,-1272
1.28,-1274
1.25,-1275
1.20,-1276
1.18,-1278
1.27,-1279
1.15,-1281
1.26,-1282
1.24,-1283
1.17,-1285
1.14,-1286
1.23,-1288
1.23,-1289
1.32,-1290
1.18,-1292
1.17,-1293
1.20,-1295
1.38,-1296
1.20,-1297
1.27,-1299
1.36,-1300
1.28,-1302
1.26,-1303
1.29,-1305
0.88,-1306
0.21,-1307
0.24,-1309
1.20,-1310
1.30,-1312
1.37,-1313
1.29,-1314
1.43,-1316
1.30,-1317
1.28,-1319
1.27,-1320
1.22,-1321
1.16,-1323
1.34,-1324
1.24,-1326
1.19,-1327
1.24,-1328
1.15,-1330
1.32,-1331
1.39,-1333
1.17,-1334
1.15,-1335
1.25,-1337
1.32,-1338
1.32,-1340
1.34,-1341
1.19,-1343
1.16,-1344
1.36,-1345
1.33,-1347
1.25,-1348
1.45,-1350
1.15,-1351
1.19,-1352
1.36,-1354
1.22,-1355
1.33,-1357
0.20,-1358
0.21,-1359
0.10,-1361
0.14,-1362
0.21,-1364
0.22,-1365
0.26,-1366
0.21,-1368
0.07,-1369
0.25,-1370
0.17,-1372
0.11,-1373
0.12,-1375
0.10,-1376
0.19,-1377
0.21,-1379
0.17,-1380
0.08,-1382
0.05,-1383
0.23,-1384
0.16,-1386
0.29,-1387
0.09,-1388
0.15,-1390
0.16,-1391
0.11,-1393
0.22,-1394
0.18,-1395
0.14,-1397
0.20,-1398
0.09,-1400
0.04,-1401
0.27,-1402
0.22,-1404
0.26,-1405
0.17,-1406
0.13,-1408
0.22,-1409
0.20,-1411
-0.01,-1412
0.21,-1414
0.76,-1415
1.43,-1416
1.29,-1418
1.28,-1419
1.38,-1421
1.37,-1422
1.32,-1423
1.27,-1425
1.37,-1426
1.32,-1428
1.22,-1429
1.27,-1430
1.09,-1432
1.21,-1433
1.18,-1435
1.30,-1436
1.38,-1437
1.31,-1439
1.22,-1440
1.27,-1442
1.24,-1443
1.13,-1444
1.22,-1446
1.36,-1447
1.39,-1449
1.33,-1450
1.25,-1451
1.35,-1453
1.22,-1454
1.17,-1456
1.27,-1457
1.34,-1458
0.52,-1460
0.20,-1461
0.48,-1463
1.30,-1464
1.27,-1466
1.34,-1467
1.33,-1468
1.12,-1470
1.31,-1471
1.50,-1473
1.03,-1479
0.83,-1478
1.06,-1476
0.92,-1475
0.94,-1474
0.95,-1472
0.97,-1471
0.97,-1469
0.90,-1468
1.15,-1467
1.08,-1465
0.84,-1464
0.85,-1462
0.89,-1461
1.01,-1460
1.03,-1458
1.12,-1457
0.94,-1455
0.94,-1454
0.91,-1453
0.91,-1451
0.98,-1450
0.72,-1448
-0.20,-1447
0.05,-1446
0.75,-1444
1.10,-1443
1.06,-1441
1.14,-1440
1.04,-1438
1.00,-1437
0.83,-1436
0.89,-1434
0.88,-1433
1.05,-1431
1.05,-1430
1.02,-1429
1.03,-1427
0.99,-1426
1.01,-1424
1.07,-1423
0.96,-1422
0.87,-1420
1.02,-1419
1.14,-1417
0.86,-1416
1.08,-1415
0.97,-1413
0.93,-1412
0.86,-1410
0.88,-1409
1.08,-1408
1.02,-1406
1.08,-1405
1.07,-1403
0.90,-1402
0.99,-1401
0.96,-1399
1.02,-1398
-0.10,-1396
-0.11,-1395
0.56,-1393
0.97,-1392
0.89,-1391
0.94,-1389
1.03,-1388
1.00,-1386
0.87,-1385
1.00,-1384
0.91,-1382
0.82,-1381
1.07,-1379
0.99,-1378
0.95,-1377
1.11,-1375
1.01,-1374
1.04,-1372
0.96,-1371
0.97,-1370
0.95,-1368
0.93,-1367
1.11,-1365
0.84,-1364
1.12,-1363
0.81,-1361
1.02,-1360
1.03,-1358
0.81,-1357
1.06,-1356
1.09,-1354
0.96,-1353
1.01,-1351
1.07,-1350
0.88,-1349
0.96,-1347
0.49,-1346
-0.05,-1344
0.23,-1343
1.06,-1341
0.92,-1340
0.82,-1339
0.92,-1337
0.99,-1336
0.90,-1334
0.92,-1333
0.93,-1332
0.78,-1330
0.91,-1329
0.90,-1327
0.85,-1326
1.06,-1325
1.01,-1323
0.90,-1322
1.06,-1320
0.87,-1319
0.98,-1318
0.96,-1316
0.99,-1315
1.14,-1313
0.98,-1312
1.09,-1311
0.92,-1309
1.01,-1308
0.95,-1306
1.06,-1305
1.07,-1304
0.86,-1302
0.84,-1301
0.94,-1299
0.79,-1298
0.99,-1297
0.87,-1295
-0.04,-1294
0.03,-1292
0.86,-1291
0.94,-1289
1.06,-1288
0.99,-1287
0.97,-1285
1.11,-1284
1.03,-1282
0.83,-1281
1.09,-1280
0.90,-1278
0.83,-1277
0.96,-1275
0.90,-1274
1.16,-1273
0.96,-1271
0.83,-1270
0.92,-1268
0.85,-1267
1.06,-1266
0.88,-1264
0.97,-1263
0.90,-1261
1.01,-1260
0.86,-1259
0.89,-1257
0.92,-1256
0.85,-1254
1.07,-1253
0.88,-1252
1.10,-1250
1.14,-1249
0.97,-1247
0.91,-1246
0.98,-1245
0.15,-1243
-0.06,-1242
0.29,-1240
0.88,-1239
0.95,-1237
0.97,-1236
0.96,-1235
1.02,-1233
1.09,-1232
0.92,-1230
0.92,-1229
0.90,-1228
0.91,-1226
1.05,-1225
0.95,-1223
0.98,-1222
1.04,-1221
0.88,-1219
0.96,-1218
1.06,-1216
1.06,-1215
1.11,-1213
0.93,-1212
1.13,-1211
0.98,-1209
1.08,-1208
1.01,-1206
0.92,-1205
1.03,-1204
0.87,-1202
1.02,-1201
1.03,-1199
0.92,-1198
1.02,-1197
0.98,-1195
0.93,-1194
0.74,-1192
-0.03,-1191
0.11,-1190
0.89,-1188
0.94,-1187
0.93,-1185
0.94,-1184
1.06,-1182
1.03,-1181
1.01,-1180
1.04,-1178
0.98,-1177
1.04,-1175
0.98,-1174
0.86,-1173
0.99,-1171
0.90,-1170
0.94,-1168
0.94,-1167
1.13,-1166
1.05,-1164
0.80,-1163
0.83,-1161
0.95,-1160
1.00,-1159
0.83,-1157
0.95,-1156
1.01,-1154
1.02,-1153
1.14,-1152
1.16,-1150
0.98,-1149
0.93,-1147
0.99,-1146
0.94,-1145
1.02,-1143
0.94,-1142
0.05,-1140
-0.03,-1139
0.62,-1137
0.89,-1136
1.15,-1135
0.89,-1133
1.08,-1132
0.94,-1130
0.92,-1129
0.99,-1128
0.83,-1126
0.97,-1125
0.99,-1123
0.94,-1122
1.08,-1121
0.88,-1119
0.93,-1118
0.97,-1116
0.88,-1115
1.00,-1114
0.90,-1112
0.90,-1111
0.91,-1109
0.93,-1108
0.99,-1107
0.88,-1105
0.86,-1104
1.06,-1102
0.91,-1101
0.96,-1100
1.04,-1098
1.05,-1097
1.05,-1095
0.84,-1094
1.04,-1093
1.02,-1091
0.47,-1090
-0.01,-1088
0.00,-1087
1.15,-1085
1.06,-1084
0.98,-1083
0.95,-1081
0.90,-1080
0.94,-1078
1.04,-1077
0.92,-1076
0.94,-1074
1.01,-1073
1.14,-1071
0.90,-1070
0.95,-1069
0.86,-1067
1.08,-1066
0.93,-1064
0.99,-1063
0.94,-1062
1.00,-1060
0.91,-1059
1.05,-1057
0.93,-1056
1.04,-1055
0.90,-1053
0.83,-1052
0.99,-1050
0.85,-1049
0.99,-1048
0.98,-1046
1.01,-1045
1.06,-1043
0.90,-1042
0.95,-1041
0.91,-1039
-0.00,-1038
-0.11,-1036
1.09,-1035
1.08,-1033
0.99,-1032
0.98,-1031
0.90,-1029
0.97,-1028
1.07,-1026
0.91,-1025
1.02,-1024
1.07,-1022
0.98,-1021
1.02,-1019
0.94,-1018
1.09,-1017
1.01,-1015
0.89,-1014
0.95,-1012
1.01,-1011
1.02,-1010
1.08,-1008
0.88,-1007
0.88,-1005
0.77,-1004
0.98,-1003
0.90,-1001
1.09,-1000
0.94,-998
0.97,-997
0.94,-996
0.94,-994
1.03,-993
1.00,-991
1.05,-990
1.12,-989
0.19,-987
-0.10,-986
0.30,-984
0.88,-983
0.91,-981
0.87,-980
1.00,-979
0.88,-977
1.01,-976
0.95,-974
0.78,-973
0.87,-972
0.97,-970
0.87,-969
1.06,-967
1.09,-966
0.80,-965
1.00,-963
0.91,-962
1.01,-960
0.97,-959
1.19,-958
0.82,-956
0.95,-955
0.74,-953
0.99,-952
0.81,-951
1.02,-949
0.93,-948
0.99,-946
0.84,-945
0.90,-944
0.81,-942
1.10,-941
0.93,-939
0.95,-938
0.71,-936
-0.12,-935
-0.02,-934
0.71,-932
0.93,-931
1.01,-929
0.84,-928
0.83,-927
0.74,-925
0.91,-924
0.84,-922
1.00,-921
0.92,-920
0.68,-918
0.76,-917
0.88,-915
0.78,-914
0.91,-913
0.86,-911
0.94,-910
0.97,-908
0.95,-907
0.96,-906
0.84,-904
0.83,-903
0.94,-901
0.97,-900
1.00,-899
0.82,-897
0.80,-896
0.87,-894
0.86,-893
0.83,-892
0.88,-890
0.85,-889
1.03,-887
0.98,-886
-0.05,-884
-0.17,-883
0.38,-882
0.87,-880
0.76,-879
1.08,-877
0.84,-876
1.07,-875
0.98,-873
1.02,-872
0.92,-870
1.01,-869
0.88,-868
0.81,-866
0.91,-865
0.86,-863
0.84,-862
0.95,-861
0.81,-859
0.75,-858
1.17,-856
0.88,-855
0.96,-854
0.91,-852
0.97,-851
0.96,-849
0.73,-848
0.95,-847
0.90,-845
0.90,-844
0.98,-842
0.95,-841
0.87,-840
0.76,-838
0.78,-837
1.00,-835
0.54,-834
-0.09,-832
0.14,-831
0.96,-830
0.83,-828
0.90,-827
1.01,-825
0.92,-824
1.09,-823
0.81,-821
0.99,-820
0.86,-818
0.95,-817
0.84,-816
0.99,-814
0.80,-813
0.70,-811
0.90,-810
1.00,-809
0.85,-807
0.87,-806
0.78,-804
0.87,-803
1.03,-802
1.07,-800
0.99,-799
0.95,-797
0.89,-796
1.05,-795
0.90,-793
1.05,-792
0.93,-790
0.94,-789
0.94,-788
0.88,-786
0.90,-785
1.00,-783
-0.11,-782
-0.15,-780
0.60,-779
1.05,-778
0.81,-776
0.93,-775
1.06,-773
0.96,-772
1.18,-771
0.86,-769
1.09,-768
0.95,-766
0.86,-765
0.99,-764
0.98,-762
1.01,-761
1.05,-759
1.11,-758
0.99,-757
1.03,-755
0.87,-754
0.94,-752
1.02,-751
1.09,-750
1.09,-748
1.04,-747
0.83,-745
1.02,-744
1.03,-743
0.88,-741
1.08,-740
0.92,-738
0.89,-737
0.99,-736
1.00,-734
1.06,-733
0.28,-731
-0.15,-730
-0.35,-728
-0.01,-727
0.04,-726
1.03,-724
1.07,-723
1.05,-721
0.94,-720
0.94,-718
1.02,-717
0.95,-716
0.86,-714
0.85,-713
0.95,-711
0.92,-710
0.88,-709
0.88,-707
0.96,-706
1.05,-704
0.84,-703
0.96,-702
0.97,-700
0.86,-699
0.95,-697
0.89,-696
0.92,-695
1.12,-693
0.94,-692
0.80,-690
0.92,-689
1.05,-688
0.84,-686
1.03,-685
1.01,-683
1.00,-682
0.91,-681
-0.17,-679
0.02,-678
0.77,-676
0.86,-675
1.02,-673
1.02,-672
0.98,-671
0.99,-669
1.07,-668
1.01,-666
1.04,-665
0.96,-664
0.97,-662
0.88,-661
0.87,-659
0.99,-658
0.94,-657
0.98,-655
1.00,-654
0.98,-652
0.82,-651
0.92,-650
0.93,-648
1.03,-647
0.95,-645
0.88,-644
0.95,-643
1.04,-641
1.10,-640
0.94,-638
0.92,-637
1.00,-636
0.96,-634
0.97,-633
0.94,-631
1.03,-630
0.07,-629
-0.18,-627
0.44,-626
0.77,-624
0.96,-623
1.02,-621
0.82,-620
1.04,-619
0.97,-617
1.04,-616
1.05,-614
0.85,-613
1.03,-612
0.89,-610
0.87,-609
1.10,-607
0.95,-606
0.98,-605
0.86,-603
0.76,-602
0.98,-600
0.86,-599
1.02,-598
0.94,-596
0.87,-595
0.83,-593
0.96,-592
0.99,-591
0.84,-589
0.93,-588
0.83,-586
0.91,-585
0.99,-584
1.01,-582
0.97,-581
0.86,-579
0.64,-578
-0.08,-577
0.02,-575
1.00,-574
1.08,-572
0.85,-571
1.10,-569
0.87,-568
1.01,-567
0.84,-565
0.95,-564
0.88,-562
0.92,-561
0.99,-560
1.02,-558
1.04,-557
1.09,-555
0.77,-554
1.00,-553
0.99,-551
1.02,-550
0.89,-548
1.07,-547
0.93,-546
0.90,-544
0.96,-543
1.00,-541
1.02,-540
0.85,-539
0.86,-537
0.93,-536
1.01,-534
0.88,-533
0.98,-532
1.07,-530
0.88,-529
1.08,-527
-0.06,-526
-0.08,-525
0.74,-523
1.10,-522
0.99,-520
1.00,-519
1.03,-517
0.84,-516
1.09,-515
0.92,-513
0.92,-512
0.90,-510
0.78,-509
1.03,-508
0.86,-506
0.97,-505
0.92,-503
0.82,-502
0.90,-501
0.94,-499
0.75,-498
1.08,-496
0.87,-495
0.87,-494
0.97,-492
0.98,-491
1.05,-489
0.92,-488
0.94,-487
1.04,-485
0.79,-484
0.96,-482
0.82,-481
1.07,-480
0.92,-478
1.01,-477
0.39,-475
-0.06,-474
0.13,-472
0.89,-471
1.07,-470
0.75,-468
1.06,-467
0.94,-465
0.89,-464
1.08,-463
0.87,-461
0.96,-460
1.04,-458
0.95,-457
1.09,-456
0.92,-454
0.92,-453
1.04,-451
0.90,-450
0.91,-449
0.82,-447
0.93,-446
0.97,-444
0.97,-443
1.04,-442
0.93,-440
0.92,-439
1.09,-437
0.94,-436
0.93,-435
0.98,-433
0.89,-432
1.02,-430
0.87,-429
1.13,-428
1.12,-426
0.80,-425
-0.08,-423
-0.11,-422
0.79,-420
0.94,-419
0.97,-418
0.93,-416
0.86,-415
1.04,-413
0.86,-412
1.03,-411
0.87,-409
0.96,-408
1.02,-406
0.90,-405
0.94,-404
0.98,-402
0.94,-401
1.03,-399
0.96,-398
0.90,-397
0.95,-395
0.94,-394
0.85,-392
0.87,-391
1.05,-390
0.87,-388
0.96,-387
0.97,-385
0.92,-384
0.93,-383
0.99,-381
0.87,-380
0.76,-378
0.80,-377
1.00,-376
0.86,-374
0.31,-373
-0.07,-371
0.31,-370
0.97,-368
0.95,-367
1.19,-366
0.92,-364
1.10,-363
1.08,-361
0.86,-360
0.82,-359
1.01,-357
1.00,-356
0.88,-354
0.89,-353
1.06,-352
