Starting
Starting
Stepper Pin:14
1073494580
1073494244
    F_CPU=240000000
    TICKS_PER_S=16000000
.E (1827) wifi:Association refused temporarily, comeback time 299 mSec
E (2136) wifi:Association refused temporarily, comeback time 299 mSec
.E (2445) wifi:Association refused temporarily, comeback time 299 mSec
E (2752) wifi:Association refused temporarily, comeback time 299 mSec
E (3056) wifi:Association refused temporarily, comeback time 299 mSec
.E (3361) wifi:Association refused temporarily, comeback time 299 mSec
E (3666) wifi:Association refused temporarily, comeback time 299 mSec
E (3972) wifi:Association refused temporarily, comeback time 299 mSec
.E (4277) wifi:Association refused temporarily, comeback time 299 mSec
.Connected to Wifi, Connecting to server.
Connected!

HARD MINIMUM LIMIT: 1312
HARD MAXIMUM LIMIT: -2307

TOTAL HARD RANGE: 
3619

clampedPosition: -2307
duration: 2000
55871,57554,1292,-2307,412,411999
55872,57554,1292,-2307,415,415002
55872,57554,1292,-2307,415,415002
55883,57554,1292,-2307,441,441002
55883,57554,1292,-2307,441,441002
55884,57554,1292,-2307,444,444000
55884,57554,1292,-2307,444,444000
55895,57554,1292,-2307,471,471004
55895,57554,1292,-2307,471,471004
55896,57554,1292,-2307,473,472995
55906,57554,1292,-2307,498,497992
55907,57554,1292,-2307,501,501002
55907,57554,1292,-2307,501,501002
55908,57554,1292,-2307,504,504001
55918,57554,1292,-2307,529,528996
55919,57554,1292,-2307,532,532003
55919,57554,1292,-2307,532,532003
55920,57554,1292,-2307,534,533992
55930,57554,1292,-2307,560,560008
55931,57554,1292,-2307,563,563004
55931,57554,1292,-2307,563,563004
55932,57554,1292,-2307,566,565991
55942,57554,1292,-2307,592,592001
55943,57554,1292,-2307,595,594995
55943,57554,1292,-2307,595,594995
55943,57554,1292,-2307,595,594995
55954,57554,1292,-2307,624,624001
55955,57554,1292,-2307,627,627008
55955,57554,1292,-2307,627,627008
55955,57554,1292,-2307,627,627008
55966,57554,1292,-2307,657,657003
55967,57554,1292,-2307,660,660012
55967,57554,1292,-2307,660,660012
55967,57554,1292,-2307,660,660012
55978,57554,1292,-2307,690,690012
55978,57554,1292,-2307,690,690012
55979,57554,1292,-2307,693,693001
55979,57554,1292,-2307,693,693001
55990,57554,1292,-2307,723,723000
55990,57554,1292,-2307,723,723000
55991,57554,1292,-2307,726,725986
55991,57554,1292,-2307,726,725986
56002,57554,1292,-2307,757,757002
56002,57554,1292,-2307,757,757002
56003,57554,1292,-2307,760,759987
56003,57554,1292,-2307,760,759987
56014,57554,1292,-2307,791,790983
56014,57554,1292,-2307,791,790983
56015,57554,1292,-2307,793,792982
56015,57554,1292,-2307,793,792982
56026,57554,1292,-2307,825,824997
56026,57554,1292,-2307,825,824997
56027,57554,1292,-2307,827,827002
56027,57554,1292,-2307,827,827002
56038,57554,1292,-2307,859,859014
56038,57554,1292,-2307,859,859014
56039,57554,1292,-2307,861,861002
56049,57554,1292,-2307,890,889977
56050,57554,1292,-2307,893,893007
56050,57554,1292,-2307,893,893007
56051,57554,1292,-2307,895,895005
56061,57554,1292,-2307,924,924001
56062,57554,1292,-2307,927,926999
56062,57554,1292,-2307,927,926999
56063,57554,1292,-2307,930,930016
56073,57554,1292,-2307,958,958026
56074,57554,1292,-2307,961,961019
56074,57554,1292,-2307,961,961019
56075,57554,1292,-2307,964,963972
56085,57554,1292,-2307,992,992002
56086,57554,1292,-2307,995,995025
56086,57554,1292,-2307,995,995025
56086,57554,1292,-2307,995,995025
56097,57554,1287,-2307,1026,1025970
56098,57554,1287,-2307,1029,1029005
56098,57554,1286,-2307,1029,1029005
56098,57554,1286,-2307,1029,1029005
56109,57554,1276,-2307,1060,1060024
56110,57554,1275,-2307,1062,1061994
56110,57554,1275,-2307,1062,1061994
56110,57554,1264,-2307,1062,1061994
56121,57554,1264,-2307,1093,1092971
56121,57554,1263,-2307,1093,1092971
56122,57554,1263,-2307,1096,1095965
56133,57554,1252,-2307,1126,1125968
56133,57554,1251,-2307,1126,1125968
56133,57554,1251,-2307,1126,1125968
56134,57554,1250,-2307,1129,1128987
56144,57554,1239,-2307,1156,1155986
56145,57554,1239,-2307,1159,1159000
56145,57554,1238,-2307,1159,1159000
56146,57554,1226,-2307,1162,1162031
56156,57554,1226,-2307,1189,1188972
56157,57554,1225,-2307,1192,1191984
56157,57554,1225,-2307,1192,1191984
56168,57554,1213,-2307,1221,1221001
56168,57554,1212,-2307,1221,1221001
56169,57554,1212,-2307,1224,1223990
56169,57554,1211,-2307,1224,1223990
56180,57554,1199,-2307,1253,1253035
56180,57554,1198,-2307,1253,1253035
56181,57554,1198,-2307,1255,1255000
56181,57554,1185,-2307,1255,1255000
56192,57554,1184,-2307,1284,1284006
56192,57554,1184,-2307,1284,1284006
56193,57554,1183,-2307,1287,1287001
56203,57554,1170,-2307,1312,1312013
56204,57554,1169,-2307,1315,1315032
56204,57554,1169,-2307,1315,1315032
56205,57554,1168,-2307,1317,1316981
56215,57554,1155,-2307,1342,1341944
56216,57554,1154,-2307,1345,1344990
56216,57554,1154,-2307,1345,1344990
56217,57554,1140,-2307,1347,1347028
56227,57554,1139,-2307,1372,1371977
56228,57554,1139,-2307,1374,1373980
56228,57554,1138,-2307,1374,1373980
56239,57554,1124,-2307,1401,1401051
56239,57554,1124,-2307,1401,1401051
56240,57554,1123,-2307,1403,1403016
56240,57554,1122,-2307,1403,1403016
56251,57554,1108,-2307,1429,1428954
56251,57554,1107,-2307,1429,1428954
56252,57554,1107,-2307,1431,1430999
56252,57554,1092,-2307,1431,1430999
56263,57554,1092,-2307,1456,1456001
56263,57554,1091,-2307,1456,1456001
56264,57554,1090,-2307,1458,1457992
56274,57554,1075,-2307,1481,1480933
56275,57554,1075,-2307,1483,1482992
56275,57554,1074,-2307,1483,1482992
56276,57554,1073,-2307,1485,1485057
56286,57554,1058,-2307,1506,1506024
56287,57554,1057,-2307,1509,1509007
56287,57554,1057,-2307,1509,1509007
56288,57554,1041,-2307,1511,1511002
56298,57554,1041,-2307,1531,1530954
56299,57554,1040,-2307,1533,1533008
56299,57554,1039,-2307,1533,1533008
56310,57554,1024,-2307,1556,1555966
56310,57554,1023,-2307,1556,1555966
56311,57554,1022,-2307,1557,1557026
56311,57554,1022,-2307,1557,1557026
56321,57554,1006,-2307,1577,1576976
56322,57554,1005,-2307,1579,1578999
56322,57554,1005,-2307,1579,1578999
56323,57554,988,-2307,1581,1581028
56333,57554,988,-2307,1599,1599041
56334,57554,987,-2307,1601,1600961
56334,57554,987,-2307,1601,1600961
56345,57554,970,-2307,1620,1619925
56345,57554,969,-2307,1620,1619925
56345,57554,969,-2307,1620,1619925
56346,57554,968,-2307,1622,1622060
56356,57554,951,-2307,1639,1639008
56357,57554,951,-2307,1641,1641026
56357,57554,950,-2307,1641,1641026
56357,57554,949,-2307,1641,1641026
56368,57554,932,-2307,1658,1658031
56368,57554,932,-2307,1658,1658031
56369,57554,931,-2307,1660,1659923
56369,57554,914,-2307,1660,1659923
56380,57554,913,-2307,1677,1676973
56380,57554,913,-2307,1677,1676973
56381,57554,912,-2307,1678,1678028
56391,57554,895,-2307,1692,1692047
56391,57554,894,-2307,1692,1692047
56392,57554,893,-2307,1694,1694018
56392,57554,893,-2307,1694,1694018
56403,57554,875,-2307,1709,1709037
56403,57554,875,-2307,1709,1709037
56404,57554,874,-2307,1710,1709950
56404,57554,856,-2307,1710,1709950
56415,57554,856,-2307,1724,1723952
56415,57554,855,-2307,1724,1723952
56415,57554,854,-2307,1724,1723952
56426,57554,836,-2307,1736,1735923
56426,57554,836,-2307,1736,1735923
56427,57554,835,-2307,1737,1737054
56427,57554,834,-2307,1737,1737054
56438,57554,816,-2307,1749,1749016
56438,57554,815,-2307,1749,1749016
56438,57554,815,-2307,1749,1749016
56439,57554,814,-2307,1750,1749973
56449,57554,796,-2307,1760,1759982
56450,57554,795,-2307,1761,1760951
56450,57554,795,-2307,1761,1760951
56451,57554,776,-2307,1762,1761920
56461,57554,775,-2307,1770,1769912
56461,57554,775,-2307,1770,1769912
56462,57554,774,-2307,1771,1771087
56472,57554,756,-2307,1779,1778964
56473,57554,755,-2307,1779,1778964
56473,57554,754,-2307,1779,1778964
56474,57554,754,-2307,1780,1779953
56484,57554,735,-2307,1787,1786911
56485,57554,734,-2307,1787,1786911
56485,57554,734,-2307,1787,1786911
56485,57554,715,-2307,1787,1786911
56496,57554,714,-2307,1794,1793923
56496,57554,713,-2307,1794,1793923
56497,57554,713,-2307,1794,1793923
56507,57554,694,-2307,1799,1798966
56508,57554,693,-2307,1799,1798966
56508,57554,693,-2307,1799,1798966
56508,57554,692,-2307,1799,1798966
56519,57554,673,-2307,1803,1803020
56519,57554,672,-2307,1803,1803020
56520,57554,672,-2307,1803,1803020
56520,57554,671,-2307,1803,1803020
56531,57554,652,-2307,1806,1806073
56531,57554,651,-2307,1806,1806073
56531,57554,651,-2307,1806,1806073
56532,57554,632,-2307,1806,1806073
56542,57554,631,-2307,1808,1807910
56543,57554,630,-2307,1808,1807910
56543,57554,629,-2307,1808,1807910
56554,57554,610,-2307,1809,1808932
56554,57554,610,-2307,1809,1808932
56554,57554,609,-2307,1809,1808932
56555,57554,608,-2307,1808,1807910
56565,57554,589,-2307,1808,1807910
56566,57554,588,-2307,1808,1807910
56566,57554,588,-2307,1808,1807910
56567,57554,587,-2307,1808,1807910
56577,57554,568,-2307,1806,1806073
56578,57554,567,-2307,1806,1806073
56578,57554,566,-2307,1806,1806073
56578,57554,547,-2307,1806,1806073
56589,57554,546,-2307,1803,1803020
56589,57554,546,-2307,1803,1803020
56590,57554,545,-2307,1803,1803020
56600,57554,526,-2307,1799,1798966
56601,57554,525,-2307,1799,1798966
56601,57554,525,-2307,1799,1798966
56602,57554,524,-2307,1798,1797955
56612,57554,505,-2307,1794,1793923
56612,57554,504,-2307,1794,1793923
56613,57554,503,-2307,1793,1792918
56613,57554,484,-2307,1793,1792918
56624,57554,484,-2307,1787,1786911
56624,57554,483,-2307,1787,1786911
56625,57554,482,-2307,1786,1785914
56635,57554,463,-2307,1779,1778964
56636,57554,462,-2307,1779,1778964
56636,57554,462,-2307,1779,1778964
56636,57554,461,-2307,1779,1778964
56647,57554,442,-2307,1770,1769912
56647,57554,441,-2307,1770,1769912
56648,57554,440,-2307,1769,1768933
56648,57554,440,-2307,1769,1768933
56659,57554,422,-2307,1760,1759982
56659,57554,421,-2307,1760,1759982
56659,57554,420,-2307,1760,1759982
56660,57554,402,-2307,1759,1759015
56670,57554,401,-2307,1749,1749016
56671,57554,400,-2307,1748,1748061
56671,57554,400,-2307,1748,1748061
56682,57554,381,-2307,1736,1735923
56682,57554,381,-2307,1736,1735923
56682,57554,380,-2307,1736,1735923
56683,57554,379,-2307,1735,1734982
56693,57554,361,-2307,1724,1723952
56694,57554,360,-2307,1722,1721911
56694,57554,359,-2307,1722,1721911
56695,57554,341,-2307,1721,1720985
56705,57554,340,-2307,1709,1709037
56706,57554,340,-2307,1707,1707031
56706,57554,339,-2307,1707,1707031
56717,57554,321,-2307,1692,1692047
56717,57554,320,-2307,1692,1692047
56717,57554,319,-2307,1692,1692047
56718,57554,319,-2307,1691,1690974
56728,57554,301,-2307,1677,1676973
56729,57554,300,-2307,1675,1675042
56729,57554,299,-2307,1675,1675042
56730,57554,299,-2307,1674,1673990
56740,57554,281,-2307,1658,1658031
56741,57554,280,-2307,1657,1657001
56741,57554,279,-2307,1657,1657001
56741,57554,261,-2307,1657,1657001
56752,57554,261,-2307,1639,1639008
56752,57554,260,-2307,1639,1639008
56753,57554,259,-2307,1637,1636996
56763,57554,242,-2307,1620,1619925
56764,57554,242,-2307,1619,1618942
56764,57554,241,-2307,1619,1618942
56764,57554,241,-2307,1619,1618942
56775,57554,224,-2307,1599,1599041
56775,57554,223,-2307,1599,1599041
56776,57554,222,-2307,1597,1596966
56776,57554,222,-2307,1597,1596966
56787,57554,204,-2307,1577,1576976
56787,57554,204,-2307,1577,1576976
56788,57554,203,-2307,1575,1574958
56788,57554,186,-2307,1575,1574958
56799,57554,186,-2307,1554,1554002
56799,57554,185,-2307,1554,1554002
56799,57554,184,-2307,1554,1554002
56810,57554,167,-2307,1531,1530954
56810,57554,167,-2307,1531,1530954
56811,57554,166,-2307,1529,1529052
56811,57554,165,-2307,1529,1529052
56822,57554,149,-2307,1506,1506024
56822,57554,148,-2307,1506,1506024
56823,57554,147,-2307,1504,1504042
56823,57554,147,-2307,1504,1504042
56834,57554,130,-2307,1481,1480933
56834,57554,130,-2307,1481,1480933
56835,57554,129,-2307,1478,1478060
56835,57554,114,-2307,1478,1478060
56846,57554,113,-2307,1454,1454017
56846,57554,113,-2307,1454,1454017
56847,57554,112,-2307,1452,1452037
56857,57554,97,-2307,1429,1428954
56858,57554,96,-2307,1426,1426025
56858,57554,96,-2307,1426,1426025
56859,57554,95,-2307,1424,1423994
56869,57554,80,-2307,1401,1401051
56870,57554,79,-2307,1398,1397990
56870,57554,79,-2307,1398,1397990
56871,57554,78,-2307,1396,1396039
56881,57554,63,-2307,1372,1371977
56882,57554,62,-2307,1369,1369043
56882,57554,61,-2307,1369,1369043
56883,57554,61,-2307,1367,1367054
56893,57554,46,-2307,1342,1341944
56894,57554,46,-2307,1340,1340034
56894,57554,45,-2307,1340,1340034
56895,57554,44,-2307,1337,1337010
56905,57554,31,-2307,1312,1312013
56906,57554,30,-2307,1310,1309972
56906,57554,29,-2307,1310,1309972
56907,57554,29,-2307,1307,1306976
56917,57554,15,-2307,1281,1281025
56918,57554,14,-2307,1279,1278977
56918,57554,14,-2307,1279,1278977
56919,57554,13,-2307,1276,1276019
56929,57554,0,-2307,1250,1250000
56930,57554,-1,-2307,1248,1247953
56930,57554,-1,-2307,1248,1247953
56931,57554,-2,-2307,1245,1245039
56941,57554,-15,-2307,1218,1218027
56942,57554,-16,-2307,1216,1215990
56942,57554,-16,-2307,1216,1215990
56943,57554,-17,-2307,1213,1213040
56953,57554,-30,-2307,1186,1185976
56954,57554,-31,-2307,1184,1183957
56954,57554,-31,-2307,1184,1183957
56955,57554,-32,-2307,1181,1180986
56965,57554,-44,-2307,1154,1153985
56966,57554,-45,-2307,1151,1150996
56966,57554,-45,-2307,1151,1150996
56967,57554,-58,-2307,1148,1148023
56977,57554,-58,-2307,1121,1120998
56978,57554,-59,-2307,1118,1118021
56978,57554,-60,-2307,1118,1118021
56989,57554,-72,-2307,1087,1087030
56990,57554,-72,-2307,1085,1084966
56990,57554,-73,-2307,1085,1084966
56990,57554,-73,-2307,1085,1084966
57001,57554,-85,-2307,1054,1054018
57002,57554,-86,-2307,1051,1050972
57002,57554,-86,-2307,1051,1050972
57003,57554,-87,-2307,1048,1048012
57013,57554,-97,-2307,1020,1020018
57014,57554,-98,-2307,1017,1016971
57014,57554,-98,-2307,1017,1016971
57015,57554,-99,-2307,1015,1014971
57025,57554,-108,-2307,986,986011
57026,57554,-109,-2307,983,982982
57026,57554,-109,-2307,983,982982
57027,57554,-110,-2307,981,980993
57037,57554,-120,-2307,952,951984
57038,57554,-120,-2307,949,948992
57038,57554,-121,-2307,949,948992
57039,57554,-121,-2307,947,947026
57049,57554,-131,-2307,918,918010
57050,57554,-131,-2307,915,915018
57050,57554,-131,-2307,915,915018
57051,57554,-142,-2307,913,912981
57061,57554,-142,-2307,884,883978
57062,57554,-143,-2307,881,881009
57062,57554,-143,-2307,881,881009
57063,57554,-153,-2307,878,878011
57073,57554,-153,-2307,850,849979
57074,57554,-154,-2307,847,847009
57074,57554,-154,-2307,847,847009
57075,57554,-163,-2307,844,844015
57085,57554,-163,-2307,816,815993
57086,57554,-164,-2307,813,813008
57086,57554,-164,-2307,813,813008
57087,57554,-173,-2307,810,810004
57097,57554,-173,-2307,782,782014
57098,57554,-174,-2307,779,779006
57098,57554,-174,-2307,779,779006
57099,57554,-183,-2307,777,777001
57110,57554,-183,-2307,746,745990
57110,57554,-183,-2307,746,745990
57110,57554,-184,-2307,746,745990
57111,57554,-192,-2307,743,743011
57122,57554,-192,-2307,712,711997
57122,57554,-192,-2307,712,711997
57122,57554,-193,-2307,712,711997
57123,57554,-201,-2307,709,709000
57134,57554,-201,-2307,679,679002
57134,57554,-201,-2307,679,679002
57135,57554,-202,-2307,676,675990
57145,57554,-209,-2307,649,649008
57146,57554,-210,-2307,646,645995
57146,57554,-210,-2307,646,645995
57147,57554,-210,-2307,643,643009
57157,57554,-218,-2307,616,616001
57158,57554,-218,-2307,614,613991
57158,57554,-218,-2307,614,613991
57159,57554,-219,-2307,611,610990
57169,57554,-226,-2307,584,584006
57170,57554,-226,-2307,582,582009
57170,57554,-226,-2307,582,582009
57171,57554,-227,-2307,579,578997
57181,57554,-233,-2307,553,553002
57182,57554,-234,-2307,550,549998
57182,57554,-234,-2307,550,549998
57183,57554,-234,-2307,547,547009
57193,57554,-241,-2307,521,521003
57194,57554,-241,-2307,519,518992
57194,57554,-241,-2307,519,518992
57195,57554,-241,-2307,516,515996
57205,57554,-247,-2307,491,490993
57206,57554,-248,-2307,488,487998
57206,57554,-248,-2307,488,487998
57207,57554,-248,-2307,486,485997
57217,57554,-254,-2307,461,461002
57218,57554,-254,-2307,458,458007
57218,57554,-254,-2307,458,458007
57219,57554,-255,-2307,456,455996
57230,57554,-260,-2307,429,429000
57230,57554,-260,-2307,429,429000
57230,57554,-260,-2307,429,429000
57231,57554,-261,-2307,427,426997
57242,57554,-266,-2307,400,400000
57242,57554,-266,-2307,400,400000
57242,57554,-266,-2307,400,400000
57243,57554,-266,-2307,398,398000
57254,57554,-271,-2307,372,371998
57254,57554,-271,-2307,372,371998
57255,57554,-271,-2307,370,370002
57255,57554,-272,-2307,370,370002
57266,57554,-276,-2307,345,344999
57266,57554,-276,-2307,345,344999
57267,57554,-276,-2307,343,343002
57267,57554,-277,-2307,343,343002
57278,57554,-281,-2307,319,318998
57278,57554,-281,-2307,319,318998
57279,57554,-281,-2307,317,317001
57279,57554,-281,-2307,317,317001
57290,57554,-285,-2307,293,292997
57290,57554,-285,-2307,293,292997
57291,57554,-286,-2307,291,290999
57291,57554,-286,-2307,291,290999
57302,57554,-289,-2307,268,268002
57302,57554,-290,-2307,268,268002
57303,57554,-290,-2307,266,266002
57303,57554,-290,-2307,266,266002
57314,57554,-293,-2307,245,245000
57314,57554,-293,-2307,245,245000
57315,57554,-294,-2307,243,242999
57315,57554,-294,-2307,243,242999
57326,57554,-297,-2307,222,222000
57326,57554,-297,-2307,222,222000
57327,57554,-297,-2307,220,220001
57327,57554,-300,-2307,220,220001
57338,57554,-300,-2307,200,200000
57338,57554,-300,-2307,200,200000
57338,57554,-300,-2307,200,200000
57339,57554,-300,-2307,198,198000
57349,57554,-300,-2307,181,181000
57350,57554,-300,-2307,179,179001
57350,57554,-300,-2307,179,179001
57361,57554,-300,-2307,161,161000
57361,57554,-300,-2307,161,161000
57361,57554,-300,-2307,161,161000
57362,57554,-300,-2307,159,159000
57372,57554,-300,-2307,143,143000
57373,57554,-300,-2307,142,142000
57373,57554,-300,-2307,142,142000
57374,57554,-300,-2307,140,140000
57384,57554,-300,-2307,125,125000
57385,57554,-300,-2307,124,124000
57385,57554,-300,-2307,124,124000
57386,57554,-300,-2307,123,123000
57396,57554,-300,-2307,109,109000
57396,57554,-300,-2307,109,109000
57397,57554,-300,-2307,107,107000
57397,57554,-300,-2307,107,107000
57408,57554,-300,-2307,93,93000
57408,57554,-300,-2307,93,93000
57409,57554,-300,-2307,92,92000
57409,57554,-300,-2307,92,92000
57420,57554,-300,-2307,78,78000
57420,57554,-300,-2307,78,78000
57420,57554,-300,-2307,78,78000
57421,57554,-300,-2307,77,77000
57431,57554,-300,-2307,66,66000
57432,57554,-300,-2307,65,65000
57432,57554,-300,-2307,65,65000
57433,57554,-300,-2307,64,64000
57443,57554,-300,-2307,54,54000
57444,57554,-300,-2307,53,53000
57444,57554,-300,-2307,53,53000
57444,57554,-300,-2307,53,53000
57455,57554,-300,-2307,43,43000
57455,57554,-300,-2307,43,43000
57456,57554,-300,-2307,42,42000
57456,57554,-300,-2307,42,42000
57467,57554,-300,-2307,33,33000
57467,57554,-300,-2307,33,33000
57468,57554,-300,-2307,32,32000
57468,57554,-300,-2307,32,32000
57468,57554,-300,-2307,32,32000
57479,57554,-300,-2307,24,24000
57479,57554,-300,-2307,24,24000
57480,57554,-300,-2307,24,24000
57480,57554,-300,-2307,24,24000
57491,57554,-300,-2307,17,17000
57491,57554,-300,-2307,17,17000
57491,57554,-300,-2307,17,17000
57492,57554,-300,-2307,17,17000
57502,57554,-300,-2307,12,12000
57503,57554,-300,-2307,11,11000
57503,57554,-300,-2307,11,11000
57504,57554,-300,-2307,11,11000
57514,57554,-300,-2307,7,7000
57515,57554,-300,-2307,6,6000
57515,57554,-300,-2307,6,6000
57515,57554,-300,-2307,6,6000
57526,57554,-300,-2307,3,3000
57526,57554,-300,-2307,3,3000
57527,57554,-300,-2307,3,3000
57527,57554,-300,-2307,3,3000
57528,57554,-300,-2307,3,3000
57538,57554,-300,-2307,1,1000
57539,57554,-300,-2307,1,1000
57539,57554,-300,-2307,1,1000
57539,57554,-300,-2307,1,1000
57550,57554,-300,-2307,0,1000
57550,57554,-300,-2307,0,1000
57551,57554,-300,-2307,0,1000
57551,57554,-300,-2307,0,1000
57551,57554,-300,-2307,0,1000
