Starting
Starting
Stepper Pin:14
1073494628
1073494292
    F_CPU=240000000
    TICKS_PER_S=16000000
.E (1827) wifi:Association refused temporarily, comeback time 299 mSec
E (2136) wifi:Association refused temporarily, comeback time 299 mSec
.E (2440) wifi:Association refused temporarily, comeback time 299 mSec
E (2746) wifi:Association refused temporarily, comeback time 299 mSec
E (3057) wifi:Association refused temporarily, comeback time 299 mSec
.E (3363) wifi:Association refused temporarily, comeback time 299 mSec
E (3668) wifi:Association refused temporarily, comeback time 299 mSec
E (3972) wifi:Association refused temporarily, comeback time 299 mSec
.E (4276) wifi:Association refused temporarily, comeback time 299 mSec
.Connected to Wifi, Connecting to server.
Connected!

HARD MINIMUM LIMIT: -25
HARD MAXIMUM LIMIT: 3588

TOTAL HARD RANGE: 
3613

*****************************************************************************************************
*****************************************************************************************************
LOOP COMMNAND GET
0
0
setting LOOP
duration different!
PUSH WAS: 0
PUSH IS NOW: 1
end
^,0.00,-25,39,0.00,0,36424
^,0.00,-25,39,0.00,0,36425
^,0.00,-24,39,0.00,0,36428
^,0.00,-24,39,0.00,0,36429
^,0.00,-24,39,0.00,0,36432
^,0.00,-24,39,0.00,0,36433
^,0.00,-24,39,0.00,0,36436
^,0.01,-24,39,0.00,0,36437
^,0.01,-24,39,0.00,0,36440
^,0.01,-24,39,0.00,0,36441
^,0.01,-24,39,0.00,0,36444
^,0.01,-24,39,0.00,0,36445
^,0.01,-24,39,0.00,0,36448
^,0.01,-24,39,0.00,0,36450
^,0.01,-24,39,0.00,0,36452
^,0.01,-23,39,0.00,0,36453
^,0.01,-23,39,0.00,0,36456
^,0.01,-23,39,0.00,0,36457
^,0.01,-23,39,0.00,0,36470
^,0.02,-23,39,0.00,0,36471
^,0.02,-23,39,0.00,0,36474
^,0.02,-23,39,0.00,0,36475
^,0.02,-23,39,0.00,0,36478
^,0.02,-22,39,0.00,0,36479
^,0.02,-22,39,0.00,0,36482
^,0.02,-22,39,0.00,0,36483
^,0.02,-22,39,0.00,0,36486
^,0.03,-22,39,0.00,0,36487
^,0.03,-22,39,0.00,0,36490
^,0.03,-22,39,0.00,0,36492
^,0.03,-22,39,0.00,0,36494
^,0.03,-22,39,0.00,0,36496
^,0.03,-22,39,0.00,0,36498
^,0.03,-22,39,0.00,0,36500
^,0.03,-22,39,0.00,0,36502
^,0.03,-22,39,0.01,0,36503
^,0.03,-21,39,0.01,0,36506
^,0.03,-21,39,0.01,0,36507
^,0.03,-21,39,0.01,0,36510
^,0.03,-21,39,0.01,0,36511
^,0.04,-21,39,0.01,0,36514
^,0.04,-21,39,0.01,0,36515
^,0.04,-21,39,0.01,0,36518
^,0.04,-21,39,0.01,0,36519
^,0.04,-21,39,0.01,0,36522
^,0.04,-21,39,0.01,0,36523
^,0.04,-20,40,0.01,0,36536
^,0.05,-20,41,0.01,0,36537
^,0.05,-20,43,0.01,0,36540
^,0.05,-20,44,0.01,0,36541
^,0.05,-20,46,0.01,0,36544
^,0.05,-20,47,0.01,0,36545
^,0.05,-20,49,0.01,0,36548
^,0.05,-20,50,0.01,0,36549
^,0.05,-20,52,0.01,0,36552
^,0.05,-20,53,0.01,0,36553
^,0.05,-19,55,0.01,0,36556
^,0.05,-19,57,0.01,0,36557
^,0.05,-19,58,0.01,0,36560
^,0.05,-19,60,0.02,0,36561
^,0.06,-19,62,0.02,0,36564
^,0.06,-19,64,0.02,0,36565
^,0.06,-19,65,0.02,0,36568
^,0.06,-19,67,0.02,0,36569
^,0.06,-19,69,0.02,0,36572
^,0.06,-19,71,0.02,0,36573
^,0.06,-19,73,0.02,0,36576
^,0.06,-19,75,0.02,0,36577
^,0.06,-19,77,0.02,0,36580
^,0.06,-18,78,0.02,0,36581
^,0.06,-18,80,0.02,0,36584
^,0.06,-18,82,0.02,0,36585
^,0.07,-18,84,0.02,0,36588
^,0.07,-18,87,0.02,0,36589
^,0.07,-17,99,0.03,0,36602
^,0.07,-17,102,0.03,0,36603
^,0.07,-17,104,0.03,0,36606
^,0.07,-17,106,0.03,0,36607
^,0.07,-17,108,0.03,0,36610
^,0.07,-17,111,0.03,0,36611
^,0.08,-16,113,0.03,0,36614
^,0.08,-16,115,0.03,0,36615
^,0.08,-16,118,0.03,0,36618
^,0.08,-16,120,0.03,0,36619
^,0.08,-16,123,0.03,0,36622
^,0.08,-16,125,0.03,0,36623
^,0.08,-15,128,0.03,0,36626
^,0.08,-15,130,0.03,0,36627
^,0.08,-15,133,0.03,0,36630
^,0.08,-15,135,0.03,0,36631
^,0.08,-15,138,0.03,0,36634
