Starting
Starting
Stepper Pin:14
1073494580
1073494244
    F_CPU=240000000
    TICKS_PER_S=16000000
.E (1959) wifi:Association refused temporarily, comeback time 299 mSec
E (2268) wifi:Association refused temporarily, comeback time 299 mSec
.E (2574) wifi:Association refused temporarily, comeback time 299 mSec
E (2879) wifi:Association refused temporarily, comeback time 299 mSec
E (3185) wifi:Association refused temporarily, comeback time 299 mSec
.E (3489) wifi:Association refused temporarily, comeback time 299 mSec
E (3796) wifi:Association refused temporarily, comeback time 299 mSec
E (4101) wifi:Association refused temporarily, comeback time 299 mSec
..Connected to Wifi, Connecting to server.
Connected!

HARD MINIMUM LIMIT: 1885
HARD MAXIMUM LIMIT: -1737

TOTAL HARD RANGE: 
3622

clampedPosition: -1737
duration: 2000
132963,134963,1885,-1737,0,500000,0
132964,134963,1885,-1737,0,500000,0
132964,134963,1885,-1737,0,500000,0
132975,134963,1880,-1737,0,500000,0
132975,134963,1880,-1737,0,500000,0
132975,134963,1880,-1737,0,500000,0
132976,134963,1879,-1737,0,500000,0
132986,134963,1874,-1737,2,2000,0
132987,134963,1874,-1737,2,2000,0
132987,134963,1874,-1737,2,2000,0
132988,134963,1868,-1737,2,2000,0
132998,134963,1868,-1737,5,5000,0
132999,134963,1868,-1737,5,5000,0
132999,134963,1868,-1737,5,5000,0
132999,134963,1863,-1737,5,5000,0
133010,134963,1863,-1737,9,9000,0
133010,134963,1863,-1737,9,9000,0
133011,134963,1863,-1737,10,10000,0
133011,134963,1863,-1737,10,10000,0
133022,134963,1863,-1737,15,15000,0
133022,134963,1863,-1737,15,15000,0
133023,134963,1863,-1737,16,16000,0
133033,134963,1863,-1737,21,21000,0
133034,134963,1863,-1737,22,22000,0
133034,134963,1863,-1737,22,22000,0
133034,134963,1863,-1737,22,22000,0
133045,134963,1863,-1737,29,29000,0
133045,134963,1863,-1737,29,29000,0
133046,134963,1863,-1737,30,30000,0
133056,134963,1863,-1737,38,38000,0
133057,134963,1863,-1737,39,39000,0
133057,134963,1863,-1737,39,39000,0
133058,134963,1863,-1737,40,40000,0
133068,134963,1863,-1737,48,48000,0
133069,134963,1863,-1737,49,49000,0
133069,134963,1863,-1737,49,49000,0
133069,134963,1863,-1737,49,49000,0
133080,134963,1863,-1737,60,60000,0
133081,134963,1863,-1737,61,61000,0
133081,134963,1863,-1737,61,61000,0
133092,134963,1863,-1737,73,73000,0
133092,134963,1863,-1737,73,73000,0
133092,134963,1863,-1737,73,73000,0
133093,134963,1863,-1737,74,74000,0
133103,134963,1863,-1737,86,86000,0
133104,134963,1863,-1737,87,87000,0
133104,134963,1863,-1737,87,87000,0
133105,134963,1863,-1737,88,88000,0
133115,134963,1863,-1737,101,101000,0
133116,134963,1863,-1737,102,102000,0
133116,134963,1863,-1737,102,102000,0
133127,134963,1863,-1737,117,117000,0
133127,134963,1863,-1737,117,117000,0
133127,134963,1863,-1737,117,117000,0
133138,134963,1863,-1737,133,133000,0
133138,134963,1863,-1737,133,133000,0
133139,134963,1863,-1737,134,134000,0
133139,134963,1863,-1737,134,134000,0
133150,134963,1863,-1737,151,151000,0
133150,134963,1863,-1737,151,151000,0
133151,134963,1863,-1737,153,153000,0
133161,134963,1863,-1737,169,168999,0
133162,134963,1863,-1737,171,171000,0
133162,134963,1863,-1737,171,171000,0
133162,134963,1863,-1737,171,171000,0
133173,134963,1863,-1737,190,189999,0
133173,134963,1863,-1737,190,189999,0
133174,134963,1863,-1737,191,190999,0
133184,134963,1863,-1737,209,209000,0
133185,134963,1863,-1737,211,211001,0
133185,134963,1863,-1737,211,211001,0
133186,134963,1863,-1737,213,213001,0
133196,134963,1863,-1737,231,231000,0
133197,134963,1863,-1737,233,232998,0
133197,134963,1863,-1737,233,232998,0
133208,134963,1863,-1737,255,255000,0
133208,134963,1863,-1737,255,255000,0
133208,134963,1863,-1737,255,255000,0
133219,134963,1863,-1737,277,276999,0
133220,134963,1863,-1737,279,278998,0
133220,134963,1863,-1737,279,278998,0
133221,134963,1863,-1737,281,280998,0
133231,134963,1863,-1737,302,302001,0
133232,134963,1863,-1737,304,303998,0
133232,134963,1863,-1737,304,303998,0
133243,134963,1863,-1737,328,328003,0
133243,134963,1863,-1737,328,328003,0
133244,134963,1863,-1737,330,329999,0
133244,134963,1863,-1737,330,329999,0
133255,134963,1863,-1737,355,355003,0
133256,134963,1863,-1737,357,356999,0
133256,134963,1863,-1737,357,356999,0
133267,134963,1863,-1737,382,381998,0
133267,134963,1863,-1737,382,381998,0
133268,134963,1863,-1737,384,383997,0
133268,134963,1863,-1737,384,383997,0
133279,134963,1863,-1737,410,410004,0
133279,134963,1863,-1737,410,410004,0
133280,134963,1863,-1737,413,412999,0
133280,134963,1863,-1737,413,412999,0
133291,134963,1863,-1737,439,439006,0
133291,134963,1863,-1737,439,439006,0
133292,134963,1863,-1737,442,442001,0
133303,134963,1863,-1737,469,469002,0
133303,134963,1863,-1737,469,469002,0
133304,134963,1863,-1737,471,471004,0
133304,134963,1863,-1737,471,471004,0
133315,134963,1863,-1737,499,499002,0
133315,134963,1863,-1737,499,499002,0
133316,134963,1863,-1737,502,501992,0
133326,134963,1863,-1737,527,526992,0
133327,134963,1863,-1737,530,529994,0
133327,134963,1863,-1737,530,529994,0
133328,134963,1863,-1737,532,532003,0
133338,134963,1863,-1737,558,557997,0
133339,134963,1863,-1737,561,561010,0
133339,134963,1863,-1737,561,561010,0
133350,134963,1863,-1737,590,589992,0
133351,134963,1863,-1737,593,593010,0
133351,134963,1863,-1737,593,593010,0
133352,134963,1863,-1737,596,595992,0
133362,134963,1863,-1737,622,622011,0
133363,134963,1863,-1737,625,625000,0
133363,134963,1863,-1737,625,625000,0
133374,134963,1863,-1737,655,655013,0
133374,134963,1863,-1737,655,655013,0
133375,134963,1863,-1737,658,658003,0
133375,134963,1863,-1737,658,658003,0
133386,134963,1863,-1737,688,687994,0
133387,134963,1863,-1737,691,690995,0
133387,134963,1863,-1737,691,690995,0
133398,134963,1863,-1737,721,721013,0
133398,134963,1863,-1737,721,721013,0
133399,134963,1863,-1737,724,724015,0
133399,134963,1863,-1737,724,724015,0
133410,134963,1863,-1737,755,755002,0
133410,134963,1863,-1737,755,755002,0
133411,134963,1863,-1737,758,758006,0
133421,134963,1863,-1737,786,786009,0
133422,134963,1863,-1737,789,788994,0
133422,134963,1863,-1737,789,788994,0
133423,134963,1863,-1737,792,792001,0
133434,134963,1863,-1737,823,823003,0
133434,134963,1863,-1737,823,823003,0
133435,134963,1863,-1737,825,824997,0
133445,134963,1863,-1737,854,854017,0
133446,134963,1863,-1737,857,856990,0
133446,134963,1863,-1737,857,856990,0
133447,134963,1863,-1737,860,859984,0
133457,134963,1863,-1737,888,888001,0
133458,134963,1863,-1737,891,891017,0
133458,134963,1863,-1737,891,891017,0
133469,134963,1863,-1737,922,921978,0
133470,134963,1863,-1737,925,925016,0
133470,134963,1863,-1737,925,925016,0
133471,134963,1863,-1737,928,928020,0
133481,134963,1863,-1737,956,956023,0
133482,134963,1863,-1737,959,959003,0
133482,134963,1863,-1737,959,959003,0
133493,134963,1863,-1737,990,989976,0
133494,134963,1863,-1737,993,992987,0
133494,134963,1863,-1737,993,992987,0
133494,134963,1863,-1737,993,992987,0
133505,134963,1861,-1737,1024,1024000,0
133506,134963,1861,-1737,1027,1027024,0
133506,134963,1860,-1737,1027,1027024,0
133517,134963,1850,-1737,1058,1057991,0
133517,134963,1850,-1737,1058,1057991,0
133518,134963,1849,-1737,1061,1061008,0
133518,134963,1838,-1737,1061,1061008,0
133529,134963,1838,-1737,1091,1091033,0
133530,134963,1837,-1737,1094,1094017,0
133530,134963,1837,-1737,1094,1094017,0
133541,134963,1826,-1737,1125,1125018,0
133541,134963,1825,-1737,1125,1125018,0
133542,134963,1825,-1737,1127,1126999,0
133553,134963,1813,-1737,1158,1157994,0
133553,134963,1813,-1737,1158,1157994,0
133554,134963,1812,-1737,1160,1160009,0
133554,134963,1800,-1737,1160,1160009,0
133565,134963,1800,-1737,1190,1190033,0
133565,134963,1799,-1737,1190,1190033,0
133566,134963,1799,-1737,1193,1192962,0
133577,134963,1787,-1737,1222,1222027,0
133577,134963,1786,-1737,1222,1222027,0
133578,134963,1785,-1737,1225,1225021,0
133588,134963,1773,-1737,1252,1251956,0
133589,134963,1772,-1737,1254,1254017,0
133589,134963,1772,-1737,1254,1254017,0
133590,134963,1759,-1737,1257,1256972,0
133600,134963,1758,-1737,1283,1282977,0
133601,134963,1758,-1737,1285,1285037,0
133601,134963,1757,-1737,1285,1285037,0
133612,134963,1744,-1737,1314,1313953,0
133612,134963,1743,-1737,1314,1313953,0
133613,134963,1743,-1737,1316,1316006,0
133624,134963,1729,-1737,1344,1343973,0
133624,134963,1729,-1737,1344,1343973,0
133625,134963,1728,-1737,1346,1346008,0
133635,134963,1714,-1737,1371,1371037,0
133636,134963,1714,-1737,1373,1373037,0
133636,134963,1713,-1737,1373,1373037,0
133637,134963,1699,-1737,1376,1375989,0
133647,134963,1698,-1737,1400,1399948,0
133648,134963,1698,-1737,1402,1402033,0
133648,134963,1697,-1737,1402,1402033,0
133659,134963,1682,-1737,1428,1428061,0
133659,134963,1682,-1737,1428,1428061,0
133660,134963,1681,-1737,1430,1429976,0
133671,134963,1666,-1737,1455,1454942,0
133671,134963,1666,-1737,1455,1454942,0
