Starting
Starting
Stepper Pin:14
1073494648
1073494312
    F_CPU=240000000
    TICKS_PER_S=16000000
.E (1819) wifi:Association refused temporarily, comeback time 299 mSec
E (2127) wifi:Association refused temporarily, comeback time 299 mSec
.E (2435) wifi:Association refused temporarily, comeback time 299 mSec
E (2742) wifi:Association refused temporarily, comeback time 299 mSec
E (3051) wifi:Association refused temporarily, comeback time 299 mSec
.E (3355) wifi:Association refused temporarily, comeback time 299 mSec
E (3661) wifi:Association refused temporarily, comeback time 299 mSec
E (3965) wifi:Association refused temporarily, comeback time 299 mSec
..Connected to Wifi, Connecting to server.
Connected!

HARD MINIMUM LIMIT: -23
HARD MAXIMUM LIMIT: 3607

TOTAL HARD RANGE: 
3630

*****************************************************************************************************
LOOP COMMNAND GET
0
0
setting LOOP
PUSH WAS: 0
PUSH IS NOW: 1
end
^,0.00,-23,300000,40,0.00,0,38236
^,0.00,-23,300000,40,0.00,0,38238
GOING FORWARDS, applying accel::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::
^,0.00,-22,300000,40,0.00,0,38250
^,0.01,-22,300000,40,0.00,0,38252
^,0.01,-22,300000,40,0.00,0,38254
^,0.01,-22,300000,40,0.00,0,38256
^,0.01,-22,300000,40,0.00,0,38258
^,0.01,-22,300000,40,0.00,0,38260
^,0.01,-22,300000,40,0.00,0,38262
^,0.02,-21,300000,40,0.00,0,38274
^,0.02,-21,300000,40,0.00,0,38276
^,0.02,-21,300000,40,0.00,0,38278
^,0.02,-21,300000,40,0.00,0,38280
^,0.02,-21,300000,40,0.00,0,38282
^,0.02,-21,300000,40,0.00,0,38284
^,0.02,-21,300000,40,0.00,0,38286
^,0.02,-21,300000,40,0.00,0,38288
^,0.02,-20,300000,40,0.00,0,38290
^,0.02,-20,300000,40,0.00,0,38292
^,0.02,-20,300000,40,0.00,0,38304
^,0.03,-20,300000,40,0.00,0,38306
^,0.03,-20,300000,40,0.00,0,38308
^,0.03,-20,300000,40,0.00,0,38310
^,0.03,-20,300000,40,0.00,0,38312
^,0.03,-19,300000,40,0.01,0,38314
^,0.03,-19,300000,40,0.01,0,38316
^,0.03,-19,300000,40,0.01,0,38318
^,0.03,-19,300000,40,0.01,0,38320
^,0.04,-19,300000,40,0.01,0,38322
^,0.04,-19,300000,40,0.01,0,38324
^,0.04,-19,300000,40,0.01,0,38336
^,0.04,-19,300000,40,0.01,0,38338
^,0.04,-18,300000,40,0.01,0,38340
^,0.04,-18,300000,40,0.01,0,38342
^,0.04,-18,300000,40,0.01,0,38344
^,0.04,-18,300000,40,0.01,0,38346
^,0.05,-18,300000,41,0.01,0,38348
^,0.05,-18,300000,42,0.01,0,38350
^,0.05,-18,300000,43,0.01,0,38352
^,0.05,-18,300000,45,0.01,0,38354
^,0.05,-18,300000,46,0.01,0,38366
^,0.05,-17,300000,56,0.01,0,38368
^,0.05,-17,300000,58,0.01,0,38370
^,0.06,-17,300000,59,0.01,0,38372
^,0.06,-17,300000,61,0.02,0,38374
^,0.06,-17,300000,63,0.02,0,38376
^,0.06,-17,300000,65,0.02,0,38378
^,0.06,-17,300000,67,0.02,0,38380
^,0.06,-17,300000,68,0.02,0,38382
^,0.06,-17,300000,70,0.02,0,38384
^,0.06,-17,300000,72,0.02,0,38386
^,0.07,-16,300000,84,0.02,0,38398
^,0.07,-16,300000,86,0.02,0,38400
^,0.07,-16,300000,88,0.02,0,38402
^,0.07,-16,300000,90,0.02,0,38404
^,0.07,-16,300000,92,0.02,0,38406
^,0.07,-16,300000,94,0.02,0,38408
^,0.07,-16,300000,97,0.02,0,38410
^,0.07,-15,300000,99,0.02,0,38412
^,0.07,-15,300000,101,0.03,0,38414
^,0.07,-15,300000,103,0.03,0,38416
^,0.07,-15,300000,105,0.03,0,38428
^,0.08,-14,300000,120,0.03,0,38430
^,0.08,-14,300000,122,0.03,0,38432
^,0.08,-14,300000,125,0.03,0,38434
^,0.08,-14,300000,127,0.03,0,38436
^,0.08,-13,300000,130,0.03,0,38438
^,0.08,-13,300000,132,0.03,0,38440
^,0.08,-13,300000,135,0.03,0,38442
^,0.08,-13,300000,137,0.03,0,38444
^,0.08,-13,300000,140,0.04,0,38446
^,0.09,-11,300000,156,0.04,0,38458
^,0.09,-11,300000,159,0.04,0,38460
^,0.09,-11,300000,162,0.04,0,38462
^,0.09,-11,300000,164,0.04,0,38464
^,0.09,-10,300000,167,0.04,0,38466
^,0.09,-10,300000,170,0.04,0,38468
^,0.09,-10,300000,173,0.04,0,38470
^,0.10,-9,300000,176,0.04,0,38472
^,0.10,-9,300000,179,0.05,0,38474
^,0.10,-9,300000,182,0.05,0,38486
^,0.10,-7,300000,200,0.05,0,38488
^,0.10,-7,300000,203,0.05,0,38490
^,0.10,-7,300000,206,0.05,0,38492
^,0.10,-6,300000,210,0.05,0,38494
^,0.10,-6,300000,213,0.05,0,38496
^,0.11,-5,300000,216,0.05,0,38498
^,0.11,-5,300000,219,0.06,0,38500
^,0.11,-5,300000,223,0.06,0,38502
^,0.11,-4,300000,226,0.06,0,38504
^,0.11,-4,300000,229,0.06,0,38506
^,0.11,-4,300000,233,0.06,0,38518
^,0.11,-1,300000,253,0.06,0,38520
^,0.12,-1,300000,257,0.06,0,38522
^,0.12,0,300000,260,0.07,0,38524
^,0.12,0,300000,264,0.07,0,38526
^,0.12,0,300000,267,0.07,0,38528
^,0.12,1,300000,271,0.07,0,38530
^,0.12,1,300000,275,0.07,0,38532
^,0.12,2,300000,278,0.07,0,38534
^,0.12,2,300000,282,0.07,0,38536
^,0.12,3,300000,286,0.07,0,38538
^,0.12,3,300000,289,0.07,0,38550
^,0.13,6,300000,312,0.08,0,38552
^,0.13,7,300000,316,0.08,0,38554
^,0.13,7,300000,320,0.08,0,38556
^,0.13,8,300000,324,0.08,0,38558
^,0.13,8,300000,328,0.08,0,38560
^,0.13,9,300000,332,0.08,0,38562
^,0.13,9,300000,336,0.08,0,38564
^,0.13,10,300000,340,0.09,0,38566
^,0.13,11,300000,344,0.09,0,38568
^,0.13,11,300000,348,0.09,0,38570
^,0.14,12,300000,352,0.09,0,38582
^,0.14,15,300000,377,0.10,0,38584
^,0.14,16,300000,381,0.10,0,38586
^,0.14,17,300000,386,0.10,0,38588
^,0.14,17,300000,390,0.10,0,38590
^,0.14,18,300000,394,0.10,0,38592
^,0.14,19,300000,399,0.10,0,38594
^,0.14,20,300000,403,0.10,0,38596
^,0.15,20,300000,407,0.10,0,38598
^,0.15,21,300000,412,0.10,0,38600
^,0.15,22,300000,416,0.11,0,38602
^,0.15,26,300000,443,0.11,0,38614
^,0.15,27,300000,448,0.11,0,38616
^,0.15,28,300000,453,0.11,0,38618
^,0.15,28,300000,457,0.12,0,38620
^,0.16,29,300000,462,0.12,0,38622
^,0.16,30,300000,466,0.12,0,38624
^,0.16,31,300000,471,0.12,0,38626
^,0.16,32,300000,476,0.12,0,38628
^,0.16,33,300000,481,0.12,0,38630
^,0.16,33,300000,485,0.12,0,38632
^,0.16,34,300000,490,0.12,0,38644
^,0.16,40,300000,519,0.13,0,38646
^,0.17,40,300000,524,0.13,0,38648
^,0.17,41,300000,529,0.13,0,38650
^,0.17,42,300000,534,0.13,0,38652
^,0.17,43,300000,539,0.14,0,38654
^,0.17,44,300000,544,0.14,0,38656
^,0.17,45,300000,549,0.14,0,38658
^,0.17,46,300000,554,0.14,0,38660
^,0.17,47,300000,560,0.14,0,38662
^,0.17,48,300000,565,0.14,0,38664
^,0.18,54,300000,596,0.15,0,38676
^,0.18,56,300000,601,0.15,0,38678
^,0.18,57,300000,606,0.15,0,38680
^,0.18,58,300000,612,0.15,0,38682
^,0.18,59,300000,617,0.16,0,38684
^,0.18,60,300000,622,0.16,0,38686
^,0.18,61,300000,628,0.16,0,38688
^,0.18,62,300000,633,0.16,0,38690
^,0.18,63,300000,638,0.16,0,38692
^,0.18,64,300000,644,0.16,0,38694
^,0.18,66,300000,649,0.16,0,38706
^,0.19,73,300000,682,0.17,0,38708
^,0.19,74,300000,688,0.17,0,38710
^,0.19,75,300000,694,0.18,0,38712
^,0.19,77,300000,699,0.18,0,38714
^,0.19,78,300000,705,0.18,0,38716
^,0.19,79,300000,711,0.18,0,38718
^,0.19,80,300000,716,0.18,0,38720
^,0.20,82,300000,722,0.18,0,38722
^,0.20,83,300000,728,0.18,0,38724
^,0.20,84,300000,734,0.19,0,38726
^,0.20,93,300000,769,0.19,0,38738
^,0.20,94,300000,775,0.20,0,38740
