Starting
Starting
Stepper Pin:14
1073494648
1073494312
    F_CPU=240000000
    TICKS_PER_S=16000000
.E (1973) wifi:Association refused temporarily, comeback time 299 mSec
E (2278) wifi:Association refused temporarily, comeback time 299 mSec
.E (2583) wifi:Association refused temporarily, comeback time 299 mSec
E (2890) wifi:Association refused temporarily, comeback time 299 mSec
E (3194) wifi:Association refused temporarily, comeback time 299 mSec
.E (3499) wifi:Association refused temporarily, comeback time 299 mSec
E (3804) wifi:Association refused temporarily, comeback time 299 mSec
E (4108) wifi:Association refused temporarily, comeback time 299 mSec
.E (4430) wifi:Association refused temporarily, comeback time 299 mSec
E (4737) wifi:Association refused temporarily, comeback time 299 mSec
.Connected to Wifi, Connecting to server.
Connected!

HARD MINIMUM LIMIT: -10
HARD MAXIMUM LIMIT: 3602

TOTAL HARD RANGE: 
3612

*****************************************************************************************************
*****************************************************************************************************
LOOP COMMNAND GET
0
0
setting LOOP
duration different!
PUSH WAS: 0
PUSH IS NOW: 1
end
^,0.00,-10,0,39,0.00,0,46126
^,0.00,-10,0,39,0.00,0,46127
^,0.00,-9,300000,39,0.00,0,46129
^,0.00,-9,300000,39,0.00,0,46131
^,0.00,-9,0,39,0.00,0,46133
^,0.00,-9,0,39,0.00,0,46135
^,0.01,-9,0,39,0.00,0,46137
^,0.01,-9,0,39,0.00,0,46139
^,0.01,-9,0,39,0.00,0,46141
^,0.01,-9,0,39,0.00,0,46143
^,0.01,-9,0,39,0.00,0,46145
^,0.01,-9,0,39,0.00,0,46147
^,0.01,-8,0,39,0.00,0,46160
^,0.01,-8,0,39,0.00,0,46162
^,0.02,-8,0,39,0.00,0,46163
^,0.02,-8,0,39,0.00,0,46165
^,0.02,-8,0,39,0.00,0,46167
^,0.02,-8,0,39,0.00,0,46169
^,0.02,-8,0,39,0.00,0,46171
^,0.02,-8,0,39,0.00,0,46173
^,0.02,-8,0,39,0.00,0,46175
^,0.02,-8,0,39,0.00,0,46177
^,0.02,-8,0,39,0.00,0,46179
^,0.02,-7,0,39,0.00,0,46181
^,0.02,-7,0,39,0.00,0,46183
^,0.02,-7,0,39,0.00,0,46185
^,0.03,-7,0,39,0.00,0,46187
^,0.03,-7,0,39,0.00,0,46189
^,0.03,-7,0,39,0.00,0,46191
^,0.03,-7,0,39,0.00,0,46194
^,0.03,-7,0,39,0.00,0,46195
^,0.03,-7,0,39,0.00,0,46197
^,0.03,-7,0,39,0.00,0,46200
^,0.03,-7,0,39,0.00,0,46202
^,0.03,-7,0,39,0.00,0,46203
^,0.04,-6,0,39,0.01,0,46216
^,0.04,-6,0,39,0.01,0,46217
^,0.04,-6,0,39,0.01,0,46219
^,0.04,-6,0,39,0.01,0,46221
^,0.04,-6,0,39,0.01,0,46223
^,0.04,-6,0,39,0.01,0,46225
^,0.04,-6,0,39,0.01,0,46227
^,0.04,-6,0,39,0.01,0,46229
^,0.04,-6,0,39,0.01,0,46232
^,0.04,-5,0,39,0.01,0,46233
^,0.04,-5,0,39,0.01,0,46235
^,0.05,-5,0,40,0.01,0,46237
^,0.05,-5,0,41,0.01,0,46239
^,0.05,-5,0,43,0.01,0,46241
^,0.05,-5,0,44,0.01,0,46243
^,0.05,-5,0,46,0.01,0,46245
