Starting
Starting
Stepper Pin:14
1073494628
1073494292
    F_CPU=240000000
    TICKS_PER_S=16000000
.E (2012) wifi:Association refused temporarily, comeback time 299 mSec
E (2318) wifi:Association refused temporarily, comeback time 299 mSec
.E (2624) wifi:Association refused temporarily, comeback time 299 mSec
E (2931) wifi:Association refused temporarily, comeback time 299 mSec
E (3235) wifi:Association refused temporarily, comeback time 299 mSec
.E (3540) wifi:Association refused temporarily, comeback time 299 mSec
E (3847) wifi:Association refused temporarily, comeback time 299 mSec
.Connected to Wifi, Connecting to server.
Connected!

HARD MINIMUM LIMIT: -28
HARD MAXIMUM LIMIT: 3598

TOTAL HARD RANGE: 
3626

strokeBaseSpeed
1986
OSSM Connected
X:OSSM
X:APP
X:OSSM
M9999D2000T1E2
targetPosition
3598
Creating move ---------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------------------
-28,49,3598,57991
-27,49,3598,57992
-27,49,3598,57994
-27,49,3598,57996
-27,49,3598,57998
-27,49,3598,58000
-27,49,3598,58002
-27,49,3598,58004
-27,49,3598,58006
-27,49,3598,58008
-27,49,3598,58010
-27,49,3598,58012
-26,49,3598,58014
-26,49,3598,58016
-26,49,3598,58018
-26,49,3598,58020
-26,49,3598,58022
-26,49,3598,58024
-26,49,3598,58026
-26,49,3598,58028
-26,49,3598,58030
-26,49,3598,58032
-25,49,3598,58034
-25,49,3598,58036
-25,49,3598,58038
-25,49,3598,58040
-25,49,3598,58042
-25,49,3598,58044
-25,49,3598,58046
-25,49,3598,58048
-25,49,3598,58050
-25,49,3598,58052
-24,49,3598,58054
-24,49,3598,58056
-24,49,3598,58058
-24,49,3598,58060
-24,49,3598,58062
-24,49,3598,58064
-24,49,3598,58066
-24,49,3598,58068
-24,49,3598,58070
-24,49,3598,58072
-23,49,3598,58074
-23,49,3598,58076
-23,49,3598,58078
-23,49,3598,58080
-23,50,3598,58082
-23,53,3598,58084
-23,55,3598,58086
-23,57,3598,58088
-23,60,3598,58090
-23,62,3598,58092
-22,65,3598,58094
-22,67,3598,58096
-22,70,3598,58098
-22,72,3598,58100
-22,75,3598,58102
-22,78,3598,58104
-22,81,3598,58106
-22,83,3598,58108
-22,86,3598,58110
-22,89,3598,58112
-22,92,3598,58114
-21,95,3598,58116
-21,98,3598,58118
-21,101,3598,58120
-21,104,3598,58122
-21,108,3598,58124
-21,111,3598,58126
-21,114,3598,58128
-21,117,3598,58130
-20,121,3598,58132
-20,124,3598,58134
-20,128,3598,58136
-20,131,3598,58138
-20,135,3598,58140
-20,139,3598,58142
-19,142,3598,58144
-19,146,3598,58146
-19,150,3598,58148
-19,154,3598,58150
-19,157,3598,58152
-18,161,3598,58154
-18,165,3598,58156
-18,169,3598,58158
-18,173,3598,58160
-18,175,3598,58161
-17,180,3598,58163
-17,184,3598,58165
-17,188,3598,58167
-17,192,3598,58169
-16,197,3598,58171
-16,201,3598,58173
-16,205,3598,58175
-15,210,3598,58177
-15,214,3598,58179
-15,219,3598,58181
-15,223,3598,58183
-14,228,3598,58185
-14,233,3598,58187
-13,237,3598,58189
-13,242,3598,58191
-13,247,3598,58193
-12,252,3598,58195
-12,257,3598,58197
-12,262,3598,58199
-11,267,3598,58201
-11,272,3598,58203
-10,277,3598,58205
-10,282,3598,58207
-9,287,3598,58209
-9,293,3598,58211
-9,298,3598,58213
-8,303,3598,58215
-8,309,3598,58217
-7,314,3598,58219
-7,319,3598,58221
-6,325,3598,58223
-5,331,3598,58225
-5,336,3598,58227
-4,342,3598,58229
-4,348,3598,58231
-3,353,3598,58233
-3,359,3598,58235
-2,365,3598,58237
-1,371,3598,58239
-1,377,3598,58241
0,383,3598,58243
0,389,3598,58245
1,395,3598,58247
2,401,3598,58249
2,407,3598,58251
3,413,3598,58253
4,419,3598,58255
4,426,3598,58257
5,432,3598,58259
6,438,3598,58261
7,445,3598,58263
7,451,3598,58265
8,458,3598,58267
9,464,3598,58269
10,471,3598,58271
10,478,3598,58273
11,484,3598,58275
12,491,3598,58277
13,498,3598,58279
14,505,3598,58281
15,512,3598,58283
15,518,3598,58285
16,525,3598,58287
17,532,3598,58289
18,539,3598,58291
19,546,3598,58293
20,554,3598,58295
21,561,3598,58297
22,568,3598,58299
23,575,3598,58301
24,583,3598,58303
25,590,3598,58305
26,597,3598,58307
27,605,3598,58309
28,612,3598,58311
29,620,3598,58313
30,627,3598,58315
31,635,3598,58317
32,642,3598,58319
34,650,3598,58321
35,658,3598,58323
36,666,3598,58325
37,673,3598,58327
38,681,3598,58329
39,689,3598,58331
41,697,3598,58333
42,705,3598,58335
43,713,3598,58337
44,721,3598,58339
46,729,3598,58341
47,737,3598,58343
48,746,3598,58345
50,754,3598,58347
51,762,3598,58349
52,770,3598,58351
54,779,3598,58353
55,787,3598,58355
56,796,3598,58357
58,804,3598,58359
59,813,3598,58361
61,821,3598,58363
62,830,3598,58365
63,834,3598,58366
64,843,3598,58368
66,851,3598,58370
68,860,3598,58372
69,869,3598,58374
71,878,3598,58376
72,887,3598,58378
74,896,3598,58380
75,904,3598,58382
77,913,3598,58384
79,922,3598,58386
80,932,3598,58388
82,941,3598,58390
84,950,3598,58392
85,959,3598,58394
87,968,3598,58396
89,977,3598,58398
91,987,3598,58400
92,996,3598,58402
94,1005,3598,58404
96,1015,3598,58406
98,1024,3598,58408
100,1034,3598,58410
102,1043,3598,58412
104,1053,3598,58414
105,1062,3598,58416
107,1072,3598,58418
109,1082,3598,58420
111,1092,3598,58422
113,1101,3598,58424
115,1111,3598,58426
117,1121,3598,58428
119,1131,3598,58430
121,1141,3598,58432
124,1151,3598,58434
126,1161,3598,58436
128,1171,3598,58438
130,1181,3598,58440
132,1191,3598,58442
134,1201,3598,58444
136,1211,3598,58446
139,1221,3598,58448
141,1232,3598,58450
143,1242,3598,58452
145,1252,3598,58454
148,1263,3598,58456
150,1273,3598,58458
152,1283,3598,58460
155,1294,3598,58462
157,1304,3598,58464
159,1315,3598,58466
162,1325,3598,58468
164,1336,3598,58470
167,1347,3598,58472
169,1357,3598,58474
172,1368,3598,58476
174,1379,3598,58478
177,1390,3598,58480
179,1400,3598,58482
182,1411,3598,58484
185,1422,3598,58486
187,1433,3598,58488
190,1444,3598,58490
193,1455,3598,58492
195,1466,3598,58494
198,1477,3598,58496
198,1483,3598,58497
200,1488,3598,58498
201,1494,3598,58499
203,1499,3598,58500
206,1511,3598,58502
209,1522,3598,58504
209,1527,3598,58505
212,1533,3598,58506
212,1539,3598,58507
214,1544,3598,58508
215,1550,3598,58509
217,1556,3598,58510
220,1567,3598,58512
223,1578,3598,58514
224,1584,3598,58515
226,1590,3598,58516
227,1595,3598,58517
229,1601,3598,58518
229,1607,3598,58529
247,1670,3598,58530
250,1682,3598,58532
253,1694,3598,58534
257,1705,3598,58536
260,1717,3598,58538
260,1723,3598,58539
263,1729,3598,58540
264,1735,3598,58541
266,1741,3598,58542
267,1747,3598,58543
269,1753,3598,58544
270,1759,3598,58545
273,1765,3598,58546
273,1770,3598,58547
276,1776,3598,58548
276,1782,3598,58549
279,1788,3598,58550
280,1794,3598,58561
299,1861,3598,58562
300,1867,3598,58563
303,1873,3598,58564
303,1879,3598,58565
306,1885,3598,58566
