Starting
Starting
Stepper Pin:14
1073494564
1073494228
    F_CPU=240000000
    TICKS_PER_S=16000000
.E (1824) wifi:Association refused temporarily, comeback time 299 mSec
E (2132) wifi:Association refused temporarily, comeback time 299 mSec
.E (2436) wifi:Association refused temporarily, comeback time 299 mSec
E (2740) wifi:Association refused temporarily, comeback time 299 mSec
E (3044) wifi:Association refused temporarily, comeback time 299 mSec
.E (3350) wifi:Association refused temporarily, comeback time 299 mSec
E (3654) wifi:Association refused temporarily, comeback time 299 mSec
E (3958) wifi:Association refused temporarily, comeback time 299 mSec
.E (4262) wifi:Association refused temporarily, comeback time 299 mSec
.Connected to Wifi, Connecting to server.
Connected!

HARD MINIMUM LIMIT: -55
HARD MAXIMUM LIMIT: 3573

TOTAL HARD RANGE: 
3628

targetPosition
3573
Creating move ---------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------------------
-10,542005,56664
-10,542005,56664
-10,542005,56664
-10,544996,56665
-5,580994,56675
-5,580994,56675
-5,585009,56676
-5,585009,56676
-4,585009,56676
-4,588993,56677
-4,588993,56677
-4,588993,56677
-4,588993,56677
-4,592001,56678
2,629996,56688
2,633990,56689
2,633990,56689
2,633990,56689
2,633990,56689
3,638009,56690
3,638009,56690
3,638009,56690
3,641000,56691
3,641000,56691
9,680012,56701
9,683995,56702
10,683995,56702
10,683995,56702
10,687994,56703
10,687994,56703
10,687994,56703
10,687994,56703
11,692012,56704
17,731997,56714
17,736004,56715
17,736004,56715
17,736004,56715
18,736004,56715
18,741015,56716
18,741015,56716
18,741015,56716
18,744983,56717
19,744983,56717
25,786009,56727
26,790983,56728
26,790983,56728
26,790983,56728
26,790983,56728
26,794992,56729
27,794992,56729
27,794992,56729
27,799001,56730
35,842017,56740
35,842017,56740
35,845979,56741
35,845979,56741
36,845979,56741
36,851019,56742
36,851019,56742
36,851019,56742
37,855021,56743
45,898977,56753
45,898977,56753
45,904006,56754
45,904006,56754
46,904006,56754
46,908007,56755
46,908007,56755
46,908007,56755
46,908007,56755
47,912981,56756
55,958026,56766
56,958026,56766
56,962985,56767
56,962985,56767
56,962985,56767
57,967996,56768
57,967996,56768
57,967996,56768
57,967996,56768
67,1018978,56779
67,1018978,56779
67,1024000,56780
67,1024000,56780
68,1024000,56780
68,1024000,56780
68,1029005,56781
68,1029005,56781
69,1029005,56781
79,1082032,56792
79,1082032,56792
79,1082032,56792
80,1085997,56793
80,1085997,56793
80,1085997,56793
80,1091033,56794
81,1091033,56794
91,1140983,56804
91,1145968,56805
92,1145968,56805
92,1145968,56805
92,1150996,56806
93,1150996,56806
93,1150996,56806
93,1150996,56806
94,1155986,56807
105,1206000,56817
105,1211020,56818
105,1211020,56818
106,1211020,56818
106,1211020,56818
106,1215990,56819
107,1215990,56819
107,1215990,56819
119,1272973,56830
119,1272973,56830
119,1272973,56830
120,1277955,56831
120,1277955,56831
120,1277955,56831
121,1277955,56831
121,1284006,56832
133,1336005,56842
134,1341944,56843
134,1341944,56843
134,1341944,56843
135,1347028,56844
135,1347028,56844
136,1347028,56844
136,1347028,56844
149,1405975,56855
149,1405975,56855
150,1412055,56856
150,1412055,56856
151,1412055,56856
151,1412055,56856
151,1417058,56857
152,1417058,56857
166,1471941,56867
166,1478060,56868
166,1478060,56868
167,1482992,56869
167,1482992,56869
168,1482992,56869
168,1482992,56869
169,1489065,56870
183,1544998,56880
184,1550989,56881
184,1550989,56881
185,1550989,56881
185,1555966,56882
185,1555966,56882
186,1555966,56882
186,1562042,56883
187,1562042,56883
202,1618942,56893
203,1625025,56894
203,1625025,56894
204,1625025,56894
204,1630989,56895
205,1630989,56895
205,1630989,56895
206,1636996,56896
222,1694915,56906
222,1694915,56906
223,1701042,56907
223,1701042,56907
223,1701042,56907
224,1707031,56908
225,1707031,56908
225,1707031,56908
242,1772068,56919
242,1772068,56919
243,1777975,56920
243,1777975,56920
244,1777975,56920
244,1777975,56920
245,1783922,56921
245,1783922,56921
263,1849925,56932
264,1849925,56932
264,1849925,56932
265,1855933,56933
265,1855933,56933
266,1855933,56933
266,1863065,56934
267,1863065,56934
285,1924002,56944
286,1930036,56945
286,1930036,56945
287,1930036,56945
288,1936108,56946
288,1936108,56946
289,1936108,56946
290,1941983,56947
290,1941983,56947
309,2011061,56958
310,2011061,56958
311,2011061,56958
311,2016891,56959
312,2016891,56959
312,2016891,56959
313,2024035,56960
314,2024035,56960
334,2092871,56971
334,2092871,56971
335,2092871,56971
336,2092871,56971
336,2098911,56972
337,2098911,56972
337,2098911,56972
338,2106095,56973
359,2170080,56983
360,2175983,56984
360,2175983,56984
361,2175983,56984
362,2183108,56985
362,2183108,56985
363,2183108,56985
364,2189082,56986
364,2189082,56986
386,2254156,56996
387,2260845,56997
388,2260845,56997
388,2260845,56997
389,2267895,56998
390,2267895,56998
390,2267895,56998
391,2274019,56999
414,2339865,57009
414,2347073,57010
415,2347073,57010
416,2347073,57010
416,2352941,57011
417,2352941,57011
418,2352941,57011
418,2352941,57011
442,2426816,57022
443,2426816,57022
443,2433090,57023
444,2433090,57023
445,2433090,57023
446,2440140,57024
446,2440140,57024
447,2440140,57024
471,2514142,57035
472,2514142,57035
473,2514142,57035
474,2520876,57036
474,2520876,57036
475,2520876,57036
476,2528046,57037
477,2528046,57037
502,2602896,57048
503,2602896,57048
504,2602896,57048
505,2610114,57049
506,2610114,57049
506,2610114,57049
507,2616945,57050
508,2616945,57050
509,2616945,57050
535,2693149,57061
536,2693149,57061
537,2699966,57062
537,2699966,57062
538,2699966,57062
539,2699966,57062
540,2706818,57063
541,2706818,57063
568,2784061,57074
569,2784061,57074
570,2784061,57074
570,2790860,57075
571,2790860,57075
572,2790860,57075
573,2798181,57076
574,2798181,57076
602,2867897,57086
603,2875112,57087
603,2875112,57087
604,2875112,57087
605,2881844,57088
606,2881844,57088
607,2881844,57088
608,2889130,57089
637,2960222,57099
638,2967909,57100
639,2967909,57100
639,2967909,57100
640,2967909,57100
641,2975084,57101
642,2975084,57101
643,2975084,57101
644,2981737,57102
674,3054018,57112
675,3061029,57113
676,3061029,57113
677,3061029,57113
677,3068073,57114
678,3068073,57114
679,3068073,57114
680,3068073,57114
711,3147747,57125
712,3147747,57125
713,3155196,57126
714,3155196,57126
715,3155196,57126
716,3162055,57127
717,3162055,57127
718,3162055,57127
750,3242148,57138
750,3242148,57138
751,3242148,57138
752,3250051,57139
753,3250051,57139
754,3250051,57139
755,3257329,57140
756,3257329,57140
789,3338202,57151
790,3338202,57151
791,3338202,57151
792,3345181,57152
793,3345181,57152
794,3345181,57152
795,3352892,57153
796,3352892,57153
797,3352892,57153
831,3434213,57164
832,3434213,57164
833,3434213,57164
834,3442341,57165
835,3442341,57165
836,3442341,57165
837,3449019,57166
838,3449019,57166
873,3531229,57177
875,3531229,57177
876,3531229,57177
877,3531229,57177
878,3538257,57178
879,3538257,57178
880,3538257,57178
881,3546099,57179
917,3620729,57189
918,3628118,57190
919,3628118,57190
920,3628118,57190
921,3636364,57191
922,3636364,57191
923,3636364,57191
925,3636364,57191
961,3719200,57202
962,3719200,57202
963,3726129,57203
965,3726129,57203
966,3726129,57203
967,3733956,57204
968,3733956,57204
969,3733956,57204
1007,3816794,57215
1008,3816794,57215
1009,3816794,57215
1010,3825006,57216
1012,3825006,57216
1013,3825006,57216
1014,3833253,57217
1015,3833253,57217
1054,3915810,57228
1055,3915810,57228
1056,3915810,57228
1057,3924454,57229
1059,3924454,57229
1060,3924454,57229
1061,3924454,57229
1062,3932170,57230
1102,4008016,57240
1103,4016064,57241
1105,4016064,57241
1106,4016064,57241
1107,4023133,57242
1108,4023133,57242
1109,4023133,57242
1151,4107831,57253
1152,4107831,57253
1153,4107831,57253
1155,4116285,57254
1156,4116285,57254
1157,4116285,57254
1158,4122649,57255
1160,4122649,57255
1201,4208311,57266
1203,4208311,57266
1204,4208311,57266
1205,4216074,57267
1206,4216074,57267
1208,4216074,57267
1209,4222750,57268
1210,4222750,57268
1253,4301075,57278
1255,4308024,57279
1256,4308024,57279
1257,4308024,57279
1259,4316159,57280
1260,4316159,57280
1261,4316159,57280
1263,4324324,57281
1307,4400440,57291
1308,4408928,57292
1309,4408928,57292
1311,4408928,57292
1312,4408928,57292
1313,4417449,57293
1315,4417449,57293
1360,4501970,57304
1361,4501970,57304
1362,4501970,57304
1364,4509583,57305
1365,4509583,57305
1367,4509583,57305
1368,4518498,57306
1369,4518498,57306
1416,4596380,57316
1417,4602992,57317
1419,4602992,57317
1420,4602992,57317
1421,4610951,57318
1423,4610951,57318
1424,4610951,57318
1426,4618938,57319
1473,4697592,57329
1474,4704499,57330
1476,4704499,57330
1477,4704499,57330
1479,4704499,57330
1480,4711425,57331
1481,4711425,57331
1529,4797601,57342
1531,4797601,57342
1532,4797601,57342
1534,4806248,57343
1535,4806248,57343
1537,4806248,57343
1538,4813478,57344
1540,4813478,57344
1589,4891470,57354
1591,4900459,57355
1593,4900459,57355
1594,4907975,57356
1596,4907975,57356
1598,4907975,57356
1599,4915515,57357
1601,4915515,57357
1651,4947434,57367
1652,4938272,57368
1654,4938272,57368
1655,4938272,57368
1657,4930663,57369
1659,4930663,57369
1660,4930663,57369
1662,4923077,57370
1713,4845548,57380
1714,4836759,57381
1716,4836759,57381
1718,4836759,57381
1719,4829460,57382
1721,4829460,57382
1722,4829460,57382
1774,4743552,57393
1776,4743552,57393
1777,4743552,57393
1779,4736530,57394
1781,4736530,57394
1782,4736530,57394
1784,4728132,57395
1785,4728132,57395
1837,4649811,57405
1839,4641717,57406
1841,4641717,57406
1842,4641717,57406
1844,4634994,57407
1845,4634994,57407
1847,4634994,57407
1848,4626952,57408
1900,4549332,57418
1902,4541584,57419
1904,4541584,57419
1905,4541584,57419
1907,4532578,57420
1908,4532578,57420
1910,4532578,57420
1962,4448151,57431
1964,4448151,57431
1965,4448151,57431
1967,4439512,57432
1968,4439512,57432
1970,4439512,57432
1971,4432133,57433
1973,4432133,57433
2025,4346645,57444
2027,4346645,57444
2028,4346645,57444
2030,4346645,57444
2032,4339571,57445
2033,4339571,57445
2035,4339571,57445
2036,4332521,57446
2087,4254188,57456
2088,4247412,57457
2089,4247412,57457
2091,4247412,57457
2093,4239534,57458
2094,4239534,57458
2096,4239534,57458
2097,4230566,57459
2142,4153686,57469
2144,4146152,57470
2145,4146152,57470
2146,4146152,57470
2148,4138645,57471
2149,4138645,57471
2151,4138645,57471
2196,4053712,57482
2197,4053712,57482
2198,4053712,57482
2200,4045512,57483
2201,4045512,57483
2202,4045512,57483
2204,4039384,57484
2205,4039384,57484
2249,3954523,57495
2250,3954523,57495
2252,3954523,57495
2253,3946719,57496
2254,3946719,57496
2256,3946719,57496
2257,3946719,57496
2258,3938946,57497
2301,3862868,57507
2302,3855422,57508
2303,3855422,57508
2305,3855422,57508
2306,3848004,57509
2307,3848004,57509
2308,3848004,57509
2350,3763820,57520
2351,3763820,57520
2352,3763820,57520
2353,3756750,57521
2354,3756750,57521
2356,3756750,57521
2357,3748828,57522
2358,3748828,57522
2398,3666361,57533
2399,3666361,57533
2401,3666361,57533
2402,3658815,57534
2403,3658815,57534
2404,3658815,57534
2406,3658815,57534
2407,3651301,57535
2446,3576218,57545
2447,3568243,57546
2449,3568243,57546
2450,3568243,57546
2451,3561095,57547
2452,3561095,57547
2453,3561095,57547
2492,3479017,57558
2494,3479017,57558
2495,3479017,57558
2496,3470716,57559
2497,3470716,57559
2498,3470716,57559
2500,3463953,57560
2501,3463953,57560
2539,3381949,57571
2540,3381949,57571
2541,3381949,57571
2542,3374815,57572
2544,3374815,57572
2545,3374815,57572
2546,3367712,57573
2547,3367712,57573
2583,3286096,57584
2584,3286096,57584
2585,3286096,57584
2587,3278689,57585
2588,3278689,57585
2589,3278689,57585
2590,3271984,57586
2591,3271984,57586
2626,3198721,57596
2627,3191065,57597
2628,3191065,57597
2629,3191065,57597
2630,3184080,57598
2631,3184080,57598
2633,3184080,57598
2667,3103783,57609
2668,3103783,57609
2669,3103783,57609
2670,3097174,57610
2671,3097174,57610
2672,3097174,57610
2673,3089996,57611
2674,3089996,57611
2709,3010915,57622
2710,3010915,57622
2711,3010915,57622
2712,3003003,57623
2713,3003003,57623
2714,3003003,57623
2715,2996255,57624
2716,2996255,57624
2748,2925046,57634
2749,2918111,57635
2750,2918111,57635
2751,2918111,57635
2752,2911208,57636
2753,2911208,57636
2754,2911208,57636
2785,2832861,57647
2786,2832861,57647
2787,2825857,57647
2788,2825857,57648
2789,2825857,57648
2790,2825857,57648
2791,2818887,57649
2792,2818887,57649
2823,2742074,57660
2824,2742074,57660
2825,2742074,57660
2826,2735043,57661
2827,2735043,57661
2828,2735043,57661
2828,2728048,57662
2830,2728048,57662
2859,2651201,57673
2860,2651201,57673
2861,2651201,57673
2862,2651201,57673
2863,2644191,57674
2864,2644191,57674
2865,2644191,57674
2865,2636783,57675
2894,2569043,57685
2895,2562050,57686
2896,2562050,57686
2897,2562050,57686
2898,2555094,57687
2899,2555094,57687
2900,2555094,57687
2927,2479851,57698
2928,2479851,57698
2929,2479851,57698
2930,2474099,57699
2930,2474099,57699
2931,2474099,57699
2932,2466852,57700
2933,2466852,57700
2960,2393060,57711
2960,2393060,57711
2961,2393060,57711
2962,2393060,57711
2963,2386991,57712
2964,2386991,57712
2964,2386991,57712
2965,2379890,57713
2991,2314145,57723
2992,2307138,57724
2992,2307138,57724
2993,2307138,57724
2994,2299842,57725
2995,2299842,57725
2996,2299842,57725
3021,2228102,57736
3022,2228102,57736
3022,2228102,57736
3023,2221914,57737
3024,2221914,57737
3025,2221914,57737
3025,2215146,57738
3026,2215146,57738
3050,2143910,57749
3051,2143910,57749
3051,2143910,57749
3052,2137894,57750
3053,2137894,57750
3054,2137894,57750
3054,2137894,57750
3055,2131060,57751
3078,2067985,57761
3079,2061059,57762
3080,2061059,57762
3080,2061059,57762
3081,2054970,57763
3082,2054970,57763
3082,2054970,57763
3105,1986097,57774
3106,1986097,57774
3107,1986097,57774
3108,1979953,57775
3108,1979953,57775
3109,1979953,57775
3110,1973116,57776
3110,1973116,57776
3132,1904989,57787
3132,1904989,57787
3133,1904989,57787
3133,1899110,57788
3134,1899110,57788
3135,1899110,57788
3135,1899110,57788
3136,1893043,57789
3157,1831921,57799
3158,1826067,57800
3158,1826067,57800
3159,1826067,57800
3160,1820043,57801
3160,1820043,57801
3161,1820043,57801
3181,1754001,57812
3182,1754001,57812
3182,1754001,57812
3183,1748061,57813
3184,1748061,57813
3184,1748061,57813
3185,1741971,57814
3185,1741971,57814
3204,1676973,57825
3204,1676973,57825
3205,1676973,57825
3206,1672066,57826
3206,1672066,57826
3207,1672066,57826
3207,1672066,57826
3208,1665973,57827
3226,1608040,57837
3226,1601922,57838
3227,1601922,57838
3227,1601922,57838
3228,1596010,57839
3228,1596010,57839
3229,1596010,57839
3247,1534036,57850
3247,1534036,57850
3248,1534036,57850
3248,1528030,57851
3249,1528030,57851
3250,1528030,57851
3250,1522939,57852
3251,1522939,57852
3268,1461054,57863
3268,1461054,57863
3269,1461054,57863
3269,1456001,57864
3270,1456001,57864
3270,1456001,57864
3271,1456001,57864
3271,1450063,57865
3287,1394943,57875
3287,1394943,57875
3287,1389975,57876
3288,1389975,57876
3288,1389975,57876
3289,1385042,57877
3289,1385042,57877
3304,1331004,57887
3304,1326040,57888
3305,1326040,57888
3305,1326040,57888
3306,1320023,57889
3306,1320023,57889
3306,1320023,57889
3307,1315032,57890
3322,1263025,57900
3322,1263025,57900
3322,1256972,57901
3323,1256972,57901
3323,1256972,57901
3324,1256972,57901
3324,1251956,57902
3338,1201021,57912
3338,1195993,57913
3339,1195993,57913
3339,1195993,57913
3340,1195993,57913
3340,1191008,57914
3340,1191008,57914
3341,1191008,57914
3354,1135960,57925
3354,1135960,57925
3355,1135960,57925
3355,1130982,57926
3355,1130982,57926
3355,1130982,57926
3356,1125968,57927
3368,1077006,57937
3369,1077006,57937
3369,1072027,57938
3369,1072027,57938
3370,1072027,57938
3370,1072027,57938
3370,1067022,57939
3371,1067022,57939
3383,1014006,57950
3383,1014006,57950
3384,1014006,57950
3384,1014006,57950
3384,1009973,57951
3385,1009973,57951
3385,1009973,57951
3396,958026,57962
3396,958026,57962
3396,958026,57962
3396,954028,57963
3396,954028,57963
3397,954028,57963
3397,948992,57964
3397,948992,57964
3407,904006,57974
3407,898977,57975
3408,898977,57975
3408,898977,57975
3408,895005,57976
3409,895005,57976
3409,895005,57976
3409,889977,57977
3410,889977,57977
3419,845979,57987
3419,842017,57988
3419,842017,57988
3420,842017,57988
3420,838003,57989
3420,838003,57989
3421,838003,57989
3421,838003,57989
3430,790983,58000
3431,790983,58000
3431,786009,58001
3431,786009,58001
3431,786009,58001
3431,786009,58001
3432,782014,58002
3432,782014,58002
3440,741015,58012
3440,736004,58013
3441,736004,58013
3441,736004,58013
3441,731997,58014
3441,731997,58014
3442,731997,58014
3442,731997,58014
3450,687994,58025
3451,687994,58025
3451,683995,58026
3451,683995,58026
3451,683995,58026
3451,683995,58026
3452,680012,58027
3452,680012,58027
3460,641000,58037
3460,638009,58038
3460,638009,58038
3460,638009,58038
3461,633990,58039
3461,633990,58039
3461,633990,58039
3461,633990,58039
3469,592001,58050
3469,592001,58050
3469,588993,58051
3469,588993,58051
3469,588993,58051
3470,588993,58051
3470,585009,58052
3470,585009,58052
3477,544996,58063
3477,544996,58063
3477,544996,58063
3478,544996,58063
3478,542005,58064
3478,542005,58064
3478,542005,58064
3478,537996,58065
3485,503002,58075
3485,503002,58075
3485,500000,58076
3485,500000,58076
3485,500000,58076
3486,500000,58076
3486,497002,58077
3486,497002,58077
3492,459995,58088
3492,459995,58088
3492,459995,58088
3492,459995,58088
3493,456999,58089
3493,456999,58089
3493,456999,58089
3493,453001,58090
3498,420997,58100
3499,420997,58100
3499,417995,58101
3499,417995,58101
3499,417995,58101
3499,415002,58102
3499,415002,58102
3499,415002,58102
3505,380998,58113
3505,380998,58113
3505,380998,58113
3505,380998,58113
3505,378000,58114
3505,378000,58114
3505,378000,58114
3505,374997,58115
3510,345998,58125
3510,345998,58125
3510,343002,58126
3510,343002,58126
3511,343002,58126
3511,339999,58127
3511,339999,58127
3511,339999,58127
3515,309999,58138
3515,309999,58138
3515,309999,58138
3516,309999,58138
3516,307002,58139
3516,307002,58139
3516,307002,58139
3516,303998,58140
3520,278000,58150
3520,278000,58150
3520,276000,58151
3520,276000,58151
3520,276000,58151
3520,273000,58152
3520,273000,58152
3521,273000,58152
3524,245999,58163
3524,245999,58163
3524,245999,58163
3524,245999,58163
3525,242999,58164
3525,242999,58164
3525,242999,58164
3525,241000,58165
3528,216999,58175
3528,216999,58175
3528,214999,58176
3528,214999,58176
3528,214999,58176
3528,213001,58177
3528,213001,58177
3528,213001,58177
3531,189000,58188
3531,189000,58188
3531,189000,58188
3531,189000,58188
3532,187001,58189
3532,187001,58189
3532,187001,58189
3532,183999,58190
3534,164000,58200
3534,164000,58200
3534,162001,58201
3534,162001,58201
3535,162001,58201
3535,160000,58202
3535,160000,58202
3535,160000,58202
3537,139000,58213
3537,139000,58213
3537,139000,58213
3537,137000,58214
3537,137000,58214
3538,137000,58214
3538,137000,58214
3538,136000,58215
3540,118000,58225
3540,118000,58225
3540,116000,58226
3540,116000,58226
3540,116000,58226
3540,115000,58227
3540,115000,58227
3540,115000,58227
3542,97000,58238
3542,97000,58238
3542,97000,58238
3542,95000,58239
3542,95000,58239
3542,95000,58239
3542,95000,58239
3542,94000,58240
3543,79000,58250
3544,78000,58251
3544,78000,58251
3544,78000,58251
3544,78000,58251
3544,77000,58252
3544,77000,58252
3544,77000,58252
3544,75000,58253
3545,62000,58263
3545,62000,58263
3545,61000,58264
3545,61000,58264
3545,61000,58264
3545,61000,58264
3545,60000,58265
3545,60000,58265
3545,60000,58265
3546,50000,58276
3546,50000,58276
3546,50000,58276
3547,50000,58277
3547,50000,58277
3547,50000,58277
3547,50000,58278
3547,50000,58278
3547,50000,58289
3547,50000,58289
3547,50000,58289
3547,50000,58289
3547,50000,58290
3548,50000,58290
3548,50000,58290
3548,50000,58291
3548,50000,58291
3548,50000,58301
3548,50000,58302
3548,50000,58302
3548,50000,58302
3548,50000,58302
3548,50000,58303
3548,50000,58303
3548,50000,58303
3548,50000,58304
3549,50000,58314
3549,50000,58314
3549,50000,58315
3549,50000,58315
3549,50000,58315
3549,50000,58316
3549,50000,58316
3549,50000,58316
3550,50000,58327
3550,50000,58327
3550,50000,58327
3550,50000,58327
3550,50000,58328
3550,50000,58328
3550,50000,58328
3550,50000,58329
3550,50000,58329
3550,50000,58339
3550,50000,58340
3550,50000,58340
3550,50000,58340
3550,50000,58341
3550,50000,58341
3550,50000,58341
3550,50000,58341
3551,50000,58352
3551,50000,58352
3551,50000,58353
3551,50000,58353
3551,50000,58353
3551,50000,58353
3551,50000,58354
3551,50000,58354
3551,50000,58354
3551,50000,58365
3551,50000,58365
3551,50000,58365
3551,50000,58365
3551,50000,58366
3552,50000,58366
3552,50000,58366
3552,50000,58366
3552,50000,58377
3552,50000,58377
3552,50000,58377
3552,50000,58378
3552,50000,58378
3552,50000,58378
3552,50000,58378
3552,50000,58379
3552,50000,58379
3553,50000,58390
3553,50000,58390
3553,50000,58390
3553,50000,58390
3553,50000,58391
3553,50000,58391
3553,50000,58391
3553,50000,58391
3553,50000,58402
3553,50000,58402
3553,50000,58402
3553,50000,58403
3553,50000,58403
3553,50000,58403
3553,50000,58403
3553,50000,58404
3554,50000,58414
3554,50000,58414
3554,50000,58415
3554,50000,58415
3554,50000,58415
3554,50000,58415
3554,50000,58416
3554,50000,58416
3554,50000,58416
3555,50000,58426
3555,50000,58427
3555,50000,58427
3555,50000,58427
3555,50000,58427
3555,50000,58428
3555,50000,58428
3555,50000,58428
3555,50000,58439
3555,50000,58439
3555,50000,58439
3555,50000,58439
3555,50000,58440
3555,50000,58440
3555,50000,58440
3555,50000,58440
3556,50000,58451
3556,50000,58451
3556,50000,58451
3556,50000,58452
3556,50000,58452
3556,50000,58452
3556,50000,58452
3556,50000,58453
3556,50000,58453
3556,50000,58463
3556,50000,58463
3556,50000,58464
3556,50000,58464
3556,50000,58464
3556,50000,58464
3556,50000,58465
3556,50000,58465
3557,50000,58475
3557,50000,58476
3557,50000,58476
3557,50000,58476
3557,50000,58476
3557,50000,58477
3557,50000,58477
3557,50000,58477
3558,50000,58488
3558,50000,58488
3558,50000,58488
3558,50000,58489
3558,50000,58489
3558,50000,58489
3558,50000,58489
3558,50000,58490
3558,50000,58490
3558,50000,58500
3558,50000,58501
3558,50000,58501
3558,50000,58501
3558,50000,58501
3558,50000,58501
3558,50000,58502
3558,50000,58502
3559,50000,58512
3559,50000,58513
3559,50000,58513
3559,50000,58513
3559,50000,58513
3559,50000,58514
3559,50000,58514
3559,50000,58514
3559,50000,58525
3559,50000,58525
3559,50000,58525
3559,50000,58525
3559,50000,58526
3559,50000,58526
3560,50000,58526
3560,50000,58526
3560,50000,58527
3560,50000,58537
3560,50000,58537
3560,50000,58538
3560,50000,58538
3560,50000,58538
3560,50000,58538
3560,50000,58539
3560,50000,58539
3561,50000,58549
